col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 2nd District,,,,,All
,Joseph James Rooney,Walter F Vogler Jr,Calvin R Tucker,Lewis Harris Jr,Adam A Lang,Vahan H Gureghian,All
Joseph James Rooney,61,0,0,0,0,0,All
Walter F Vogler Jr,,6,14,12,6,6,All
Calvin R Tucker,,,6,12,3,5,All
Lewis Harris Jr,,,,1,4,1,All
Adam A Lang,,,,,2,7,All
Vahan H Gureghian,,,,,,0,All
Total,61,26,24,16,13,10,All
,Delegate To The Republican National Convention 2nd District,,,,,Representative In Congress 13th District - Republican,1
,Calvin R Tucker,Walter F Vogler Jr,Lewis Harris Jr,Adam A Lang,Vahan H Gureghian,Joseph James Rooney,1
Calvin R Tucker,2,2,1,0,0,0,1
Walter F Vogler Jr,,1,2,1,0,0,1
Lewis Harris Jr,,,1,1,0,0,1
Adam A Lang,,,,1,0,0,1
Vahan H Gureghian,,,,,0,0,1
Joseph James Rooney,,,,,,0,1
Total,4,4,3,2,0,0,1
,Delegate To The Republican National Convention 2nd District,,,,,Representative In Congress 13th District - Republican,2
,Calvin R Tucker,Lewis Harris Jr,Walter F Vogler Jr,Adam A Lang,Vahan H Gureghian,Joseph James Rooney,2
Calvin R Tucker,0,2,2,0,0,0,2
Lewis Harris Jr,,0,2,0,0,0,2
Walter F Vogler Jr,,,0,0,0,0,2
Adam A Lang,,,,0,0,0,2
Vahan H Gureghian,,,,,0,0,2
Joseph James Rooney,,,,,,0,2
Total,2,2,2,0,0,0,2
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 2nd District,,,,,3
,Joseph James Rooney,Adam A Lang,Calvin R Tucker,Lewis Harris Jr,Vahan H Gureghian,Walter F Vogler Jr,3
Joseph James Rooney,5,0,0,0,0,0,3
Adam A Lang,,0,0,0,0,0,3
Calvin R Tucker,,,0,0,0,0,3
Lewis Harris Jr,,,,0,0,0,3
Vahan H Gureghian,,,,,0,0,3
Walter F Vogler Jr,,,,,,0,3
Total,5,0,0,0,0,0,3
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 2nd District,,,,,4
,Joseph James Rooney,Adam A Lang,Calvin R Tucker,Lewis Harris Jr,Vahan H Gureghian,Walter F Vogler Jr,4
Joseph James Rooney,5,0,0,0,0,0,4
Adam A Lang,,0,0,0,0,0,4
Calvin R Tucker,,,0,0,0,0,4
Lewis Harris Jr,,,,0,0,0,4
Vahan H Gureghian,,,,,0,0,4
Walter F Vogler Jr,,,,,,0,4
Total,5,0,0,0,0,0,4
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 2nd District,,,,,5
,Joseph James Rooney,Adam A Lang,Calvin R Tucker,Lewis Harris Jr,Vahan H Gureghian,Walter F Vogler Jr,5
Joseph James Rooney,5,0,0,0,0,0,5
Adam A Lang,,0,0,0,0,0,5
Calvin R Tucker,,,0,0,0,0,5
Lewis Harris Jr,,,,0,0,0,5
Vahan H Gureghian,,,,,0,0,5
Walter F Vogler Jr,,,,,,0,5
Total,5,0,0,0,0,0,5
,Delegate To The Republican National Convention 2nd District,,,,,Representative In Congress 13th District - Republican,6
,Walter F Vogler Jr,Calvin R Tucker,Lewis Harris Jr,Adam A Lang,Vahan H Gureghian,Joseph James Rooney,6
Walter F Vogler Jr,0,4,3,2,2,0,6
Calvin R Tucker,,1,2,0,1,0,6
Lewis Harris Jr,,,0,1,0,0,6
Adam A Lang,,,,0,1,0,6
Vahan H Gureghian,,,,,0,0,6
Joseph James Rooney,,,,,,0,6
Total,6,5,3,2,2,0,6
,Delegate To The Republican National Convention 2nd District,,,,,Representative In Congress 13th District - Republican,7
,Walter F Vogler Jr,Calvin R Tucker,Lewis Harris Jr,Adam A Lang,Vahan H Gureghian,Joseph James Rooney,7
Walter F Vogler Jr,2,3,3,1,1,0,7
Calvin R Tucker,,0,3,0,0,0,7
Lewis Harris Jr,,,0,0,0,0,7
Adam A Lang,,,,1,1,0,7
Vahan H Gureghian,,,,,0,0,7
Joseph James Rooney,,,,,,0,7
Total,6,3,3,2,1,0,7
,Representative In Congress 13th District - Republican,Delegate To The Republican National Convention 2nd District,,,,,8
,Joseph James Rooney,Adam A Lang,Calvin R Tucker,Lewis Harris Jr,Vahan H Gureghian,Walter F Vogler Jr,8
Joseph James Rooney,1,0,0,0,0,0,8
Adam A Lang,,0,0,0,0,0,8
