col_1,col_2,col_3,col_4,division
,Auditor General - Democrat,United States Senator - Democrat,,All
,Eugene A Depasquale,Bob Casey Jr,Joseph John Vodvarka,All
Eugene A Depasquale,23,"1,169",450,All
Bob Casey Jr,,448,0,All
Joseph John Vodvarka,,,157,All
Total,"1,642","1,617",607,All
,Auditor General - Democrat,United States Senator - Democrat,,1
,Eugene A Depasquale,Bob Casey Jr,Joseph John Vodvarka,1
Eugene A Depasquale,0,23,10,1
Bob Casey Jr,,8,0,1
Joseph John Vodvarka,,,6,1
Total,33,31,16,1
,Auditor General - Democrat,United States Senator - Democrat,,2
,Eugene A Depasquale,Bob Casey Jr,Joseph John Vodvarka,2
Eugene A Depasquale,3,38,10,2
Bob Casey Jr,,11,0,2
Joseph John Vodvarka,,,8,2
Total,51,49,18,2
,Auditor General - Democrat,United States Senator - Democrat,,3
,Eugene A Depasquale,Joseph John Vodvarka,Bob Casey Jr,3
Eugene A Depasquale,0,31,20,3
Joseph John Vodvarka,,6,0,3
Bob Casey Jr,,,16,3
Total,51,37,36,3
,United States Senator - Democrat,,Auditor General - Democrat,4
,Bob Casey Jr,Joseph John Vodvarka,Eugene A Depasquale,4
Bob Casey Jr,20,0,54,4
Joseph John Vodvarka,,3,18,4
Eugene A Depasquale,,,2,4
Total,74,21,74,4
,United States Senator - Democrat,,Auditor General - Democrat,5
,Bob Casey Jr,Joseph John Vodvarka,Eugene A Depasquale,5
Bob Casey Jr,3,0,8,5
Joseph John Vodvarka,,1,3,5
Eugene A Depasquale,,,0,5
Total,11,4,11,5
,United States Senator - Democrat,,Auditor General - Democrat,6
,Bob Casey Jr,Joseph John Vodvarka,Eugene A Depasquale,6
Bob Casey Jr,12,0,18,6
Joseph John Vodvarka,,3,8,6
Eugene A Depasquale,,,1,6
Total,30,11,27,6
,United States Senator - Democrat,,Auditor General - Democrat,7
,Bob Casey Jr,Joseph John Vodvarka,Eugene A Depasquale,7
Bob Casey Jr,10,0,28,7
Joseph John Vodvarka,,1,6,7
Eugene A Depasquale,,,0,7
Total,38,7,34,7
,United States Senator - Democrat,,Auditor General - Democrat,8
,Bob Casey Jr,Joseph John Vodvarka,Eugene A Depasquale,8
Bob Casey Jr,8,0,17,8
Joseph John Vodvarka,,2,4,8
Eugene A Depasquale,,,0,8
Total,25,6,21,8
,Auditor General - Democrat,United States Senator - Democrat,,9
,Eugene A Depasquale,Bob Casey Jr,Joseph John Vodvarka,9
Eugene A Depasquale,1,34,12,9
Bob Casey Jr,,9,0,9
Joseph John Vodvarka,,,1,9
Total,47,43,13,9
,United States Senator - Democrat,,Auditor General - Democrat,10
,Bob Casey Jr,Joseph John Vodvarka,Eugene A Depasquale,10
Bob Casey Jr,22,0,59,10
Joseph John Vodvarka,,9,9,10
Eugene A Depasquale,,,0,10
Total,81,18,68,10
,United States Senator - Democrat,,Auditor General - Democrat,11
,Bob Casey Jr,Joseph John Vodvarka,Eugene A Depasquale,11
Bob Casey Jr,20,0,24,11
Joseph John Vodvarka,,3,9,11
Eugene A Depasquale,,,3,11
Total,44,12,36,11
,United States Senator - Democrat,,Auditor General - Democrat,12
,Bob Casey Jr,Joseph John Vodvarka,Eugene A Depasquale,12
Bob Casey Jr,17,0,48,12
Joseph John Vodvarka,,2,4,12
Eugene A Depasquale,,,0,12
Total,65,6,52,12
,Auditor General - Democrat,United States Senator - Democrat,,13
,Eugene A Depasquale,Bob Casey Jr,Joseph John Vodvarka,13
Eugene A Depasquale,1,25,16,13
Bob Casey Jr,,12,0,13
Joseph John Vodvarka,,,2,13
Total,42,37,18,13
,United States Senator - Democrat,,Auditor General - Democrat,14
,Bob Casey Jr,Joseph John Vodvarka,Eugene A Depasquale,14
Bob Casey Jr,7,0,17,14
Joseph John Vodvarka,,0,4,14
Eugene A Depasquale,,,1,14
Total,24,4,22,14
,United States Senator - Democrat,,Auditor General - Democrat,15
,Bob Casey Jr,Joseph John Vodvarka,Eugene A Depasquale,15
Bob Casey Jr,14,0,41,15
Joseph John Vodvarka,,2,14,15
Eugene A Depasquale,,,0,15
Total,55,16,55,15
,Auditor General - Democrat,United States Senator - Democrat,,16
,Eugene A Depasquale,Bob Casey Jr,Joseph John Vodvarka,16
Eugene A Depasquale,2,38,20,16
Bob Casey Jr,,11,0,16
Joseph John Vodvarka,,,10,16
Total,60,49,30,16
,Auditor General - Democrat,United States Senator - Democrat,,17
,Eugene A Depasquale,Bob Casey Jr,Joseph John Vodvarka,17
Eugene A Depasquale,0,37,25,17
Bob Casey Jr,,8,0,17
Joseph John Vodvarka,,,4,17
Total,62,45,29,17
,United States Senator - Democrat,,Auditor General - Democrat,18
,Bob Casey Jr,Joseph John Vodvarka,Eugene A Depasquale,18
Bob Casey Jr,11,0,39,18
Joseph John Vodvarka,,8,10,18
Eugene A Depasquale,,,0,18
Total,50,18,49,18
,United States Senator - Democrat,,Auditor General - Democrat,19
,Bob Casey Jr,Joseph John Vodvarka,Eugene A Depasquale,19
Bob Casey Jr,30,0,46,19
Joseph John Vodvarka,,11,23,19
Eugene A Depasquale,,,0,19
Total,76,34,69,19
,Auditor General - Democrat,United States Senator - Democrat,,20
,Eugene A Depasquale,Bob Casey Jr,Joseph John Vodvarka,20
Eugene A Depasquale,0,46,15,20
Bob Casey Jr,,10,0,20
Joseph John Vodvarka,,,7,20
Total,61,56,22,20
,Auditor General - Democrat,United States Senator - Democrat,,21
,Eugene A Depasquale,Bob Casey Jr,Joseph John Vodvarka,21
Eugene A Depasquale,0,50,28,21
Bob Casey Jr,,20,0,21
Joseph John Vodvarka,,,7,21
Total,78,70,35,21
,Auditor General - Democrat,United States Senator - Democrat,,22
,Eugene A Depasquale,Bob Casey Jr,Joseph John Vodvarka,22
Eugene A Depasquale,0,37,15,22
Bob Casey Jr,,10,0,22
Joseph John Vodvarka,,,6,22
Total,52,47,21,22
,United States Senator - Democrat,,Auditor General - Democrat,23
,Bob Casey Jr,Joseph John Vodvarka,Eugene A Depasquale,23
Bob Casey Jr,19,0,37,23
Joseph John Vodvarka,,5,16,23
Eugene A Depasquale,,,2,23
Total,56,21,55,23
,Auditor General - Democrat,United States Senator - Democrat,,24
,Eugene A Depasquale,Bob Casey Jr,Joseph John Vodvarka,24
Eugene A Depasquale,0,17,15,24
Bob Casey Jr,,10,0,24
Joseph John Vodvarka,,,7,24
Total,32,27,22,24
,Auditor General - Democrat,United States Senator - Democrat,,25
,Eugene A Depasquale,Bob Casey Jr,Joseph John Vodvarka,25
Eugene A Depasquale,0,41,21,25
Bob Casey Jr,,13,0,25
Joseph John Vodvarka,,,7,25
Total,62,54,28,25
,United States Senator - Democrat,,Auditor General - Democrat,26
,Bob Casey Jr,Joseph John Vodvarka,Eugene A Depasquale,26
Bob Casey Jr,27,0,35,26
Joseph John Vodvarka,,9,19,26
Eugene A Depasquale,,,2,26
Total,62,28,56,26
,United States Senator - Democrat,,Auditor General - Democrat,27
,Bob Casey Jr,Joseph John Vodvarka,Eugene A Depasquale,27
Bob Casey Jr,11,0,23,27
Joseph John Vodvarka,,5,11,27
Eugene A Depasquale,,,0,27
Total,34,16,34,27
,United States Senator - Democrat,,Auditor General - Democrat,28
,Bob Casey Jr,Joseph John Vodvarka,Eugene A Depasquale,28
Bob Casey Jr,23,0,95,28
Joseph John Vodvarka,,7,20,28
Eugene A Depasquale,,,1,28
Total,118,27,116,28
,Auditor General - Democrat,United States Senator - Democrat,,29
,Eugene A Depasquale,Bob Casey Jr,Joseph John Vodvarka,29
Eugene A Depasquale,2,23,20,29
Bob Casey Jr,,15,0,29
Joseph John Vodvarka,,,4,29
Total,45,38,24,29
,United States Senator - Democrat,,Auditor General - Democrat,30
,Bob Casey Jr,Joseph John Vodvarka,Eugene A Depasquale,30
Bob Casey Jr,26,0,95,30
Joseph John Vodvarka,,7,15,30
Eugene A Depasquale,,,1,30
Total,121,22,111,30
,Auditor General - Democrat,United States Senator - Democrat,,31
,Eugene A Depasquale,Bob Casey Jr,Joseph John Vodvarka,31
Eugene A Depasquale,1,56,19,31
Bob Casey Jr,,15,0,31
Joseph John Vodvarka,,,4,31
Total,76,71,23,31
