col_1,col_2,col_3,col_4,division
,Representative In Congress 2nd District - Republican,Auditor General - Republican,,All
,Robert Allen Mansfield Jr,John Maher,Frank A Pinto,All
Robert Allen Mansfield Jr,51,227,191,All
John Maher,,17,0,All
Frank A Pinto,,,19,All
Total,469,244,210,All
,Representative In Congress 2nd District - Republican,Auditor General - Republican,,1
,Robert Allen Mansfield Jr,John Maher,Frank A Pinto,1
Robert Allen Mansfield Jr,2,7,4,1
John Maher,,0,0,1
Frank A Pinto,,,0,1
Total,13,7,4,1
,Representative In Congress 2nd District - Republican,Auditor General - Republican,,2
,Robert Allen Mansfield Jr,John Maher,Frank A Pinto,2
Robert Allen Mansfield Jr,1,7,3,2
John Maher,,1,0,2
Frank A Pinto,,,0,2
Total,11,8,3,2
,Representative In Congress 2nd District - Republican,Auditor General - Republican,,3
,Robert Allen Mansfield Jr,John Maher,Frank A Pinto,3
Robert Allen Mansfield Jr,1,11,3,3
John Maher,,1,0,3
Frank A Pinto,,,1,3
Total,15,12,4,3
,Representative In Congress 2nd District - Republican,Auditor General - Republican,,4
,Robert Allen Mansfield Jr,John Maher,Frank A Pinto,4
Robert Allen Mansfield Jr,1,6,6,4
John Maher,,1,0,4
Frank A Pinto,,,0,4
Total,13,7,6,4
,Representative In Congress 2nd District - Republican,Auditor General - Republican,,5
,Robert Allen Mansfield Jr,John Maher,Frank A Pinto,5
Robert Allen Mansfield Jr,2,9,5,5
John Maher,,0,0,5
Frank A Pinto,,,0,5
Total,16,9,5,5
,Representative In Congress 2nd District - Republican,Auditor General - Republican,,6
,Robert Allen Mansfield Jr,Frank A Pinto,John Maher,6
Robert Allen Mansfield Jr,1,9,6,6
Frank A Pinto,,0,0,6
John Maher,,,1,6
Total,16,9,7,6
,Representative In Congress 2nd District - Republican,Auditor General - Republican,,7
,Robert Allen Mansfield Jr,John Maher,Frank A Pinto,7
Robert Allen Mansfield Jr,1,7,5,7
John Maher,,3,0,7
Frank A Pinto,,,3,7
Total,13,10,8,7
,Representative In Congress 2nd District - Republican,Auditor General - Republican,,8
,Robert Allen Mansfield Jr,John Maher,Frank A Pinto,8
Robert Allen Mansfield Jr,3,8,4,8
John Maher,,0,0,8
Frank A Pinto,,,1,8
Total,15,8,5,8
,Representative In Congress 2nd District - Republican,Auditor General - Republican,,9
,Robert Allen Mansfield Jr,Frank A Pinto,John Maher,9
Robert Allen Mansfield Jr,1,7,6,9
Frank A Pinto,,1,0,9
John Maher,,,0,9
Total,14,8,6,9
,Representative In Congress 2nd District - Republican,Auditor General - Republican,,10
,Robert Allen Mansfield Jr,John Maher,Frank A Pinto,10
Robert Allen Mansfield Jr,4,6,4,10
John Maher,,0,0,10
Frank A Pinto,,,1,10
Total,14,6,5,10
,Representative In Congress 2nd District - Republican,Auditor General - Republican,,11
,Robert Allen Mansfield Jr,John Maher,Frank A Pinto,11
Robert Allen Mansfield Jr,1,5,2,11
John Maher,,1,0,11
Frank A Pinto,,,0,11
Total,8,6,2,11
,Representative In Congress 2nd District - Republican,Auditor General - Republican,,12
,Robert Allen Mansfield Jr,Frank A Pinto,John Maher,12
Robert Allen Mansfield Jr,1,6,4,12
Frank A Pinto,,1,0,12
John Maher,,,0,12
Total,11,7,4,12
,Representative In Congress 2nd District - Republican,Auditor General - Republican,,13
,Robert Allen Mansfield Jr,John Maher,Frank A Pinto,13
Robert Allen Mansfield Jr,2,11,3,13
John Maher,,1,0,13
Frank A Pinto,,,0,13
Total,16,12,3,13
,Representative In Congress 2nd District - Republican,Auditor General - Republican,,14
,Robert Allen Mansfield Jr,John Maher,Frank A Pinto,14
Robert Allen Mansfield Jr,1,8,4,14
John Maher,,0,0,14
Frank A Pinto,,,1,14
Total,13,8,5,14
,Representative In Congress 2nd District - Republican,Auditor General - Republican,,15
,Robert Allen Mansfield Jr,Frank A Pinto,John Maher,15
Robert Allen Mansfield Jr,0,13,9,15
Frank A Pinto,,0,0,15
John Maher,,,0,15
Total,22,13,9,15
,Representative In Congress 2nd District - Republican,Auditor General - Republican,,16
,Robert Allen Mansfield Jr,Frank A Pinto,John Maher,16
Robert Allen Mansfield Jr,4,8,10,16
Frank A Pinto,,2,0,16
John Maher,,,0,16
Total,22,10,10,16
