col_1,col_2,division
,Representative In Congress 2nd District - Democrat,All
,Chaka Fattah,All
Chaka Fattah,"3,199",All
Total,"3,199",All
,Representative In Congress 2nd District - Democrat,1
,Chaka Fattah,1
Chaka Fattah,155,1
Total,155,1
,Representative In Congress 2nd District - Democrat,2
,Chaka Fattah,2
Chaka Fattah,121,2
Total,121,2
,Representative In Congress 2nd District - Democrat,3
,Chaka Fattah,3
Chaka Fattah,149,3
Total,149,3
,Representative In Congress 2nd District - Democrat,4
,Chaka Fattah,4
Chaka Fattah,99,4
Total,99,4
,Representative In Congress 2nd District - Democrat,5
,Chaka Fattah,5
Chaka Fattah,149,5
Total,149,5
,Representative In Congress 2nd District - Democrat,6
,Chaka Fattah,6
Chaka Fattah,153,6
Total,153,6
,Representative In Congress 2nd District - Democrat,7
,Chaka Fattah,7
Chaka Fattah,121,7
Total,121,7
,Representative In Congress 2nd District - Democrat,8
,Chaka Fattah,8
Chaka Fattah,126,8
Total,126,8
,Representative In Congress 2nd District - Democrat,9
,Chaka Fattah,9
Chaka Fattah,101,9
Total,101,9
,Representative In Congress 2nd District - Democrat,10
,Chaka Fattah,10
Chaka Fattah,133,10
Total,133,10
,Representative In Congress 2nd District - Democrat,11
,Chaka Fattah,11
Chaka Fattah,183,11
Total,183,11
,Representative In Congress 2nd District - Democrat,12
,Chaka Fattah,12
Chaka Fattah,136,12
Total,136,12
,Representative In Congress 2nd District - Democrat,13
,Chaka Fattah,13
Chaka Fattah,139,13
Total,139,13
,Representative In Congress 2nd District - Democrat,14
,Chaka Fattah,14
Chaka Fattah,108,14
Total,108,14
,Representative In Congress 2nd District - Democrat,15
,Chaka Fattah,15
Chaka Fattah,136,15
Total,136,15
,Representative In Congress 2nd District - Democrat,16
,Chaka Fattah,16
Chaka Fattah,155,16
Total,155,16
,Representative In Congress 2nd District - Democrat,17
,Chaka Fattah,17
Chaka Fattah,205,17
Total,205,17
,Representative In Congress 2nd District - Democrat,18
,Chaka Fattah,18
Chaka Fattah,120,18
Total,120,18
,Representative In Congress 2nd District - Democrat,19
,Chaka Fattah,19
Chaka Fattah,210,19
Total,210,19
,Representative In Congress 2nd District - Democrat,20
,Chaka Fattah,20
Chaka Fattah,122,20
Total,122,20
,Representative In Congress 2nd District - Democrat,21
,Chaka Fattah,21
Chaka Fattah,117,21
Total,117,21
,Representative In Congress 2nd District - Democrat,22
,Chaka Fattah,22
Chaka Fattah,153,22
Total,153,22
,Representative In Congress 2nd District - Democrat,23
,Chaka Fattah,23
Chaka Fattah,108,23
Total,108,23
