col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Representative In The General Assembly 173rd District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,Michael Patrick Mcgeehan,Ted Kirsch,Christine M Tartaglione,Anthony Hardy Williams,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Kathryn Sylvia Huggins,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,All
Michael Patrick Mcgeehan,87,171,165,157,161,156,153,121,121,121,119,All
Ted Kirsch,,1,116,138,149,150,147,106,109,109,112,All
Christine M Tartaglione,,,2,113,115,110,108,117,118,114,113,All
Anthony Hardy Williams,,,,4,136,137,133,103,103,102,99,All
Elizabeth A Washo,,,,,0,146,141,111,109,104,111,All
Mindy M Posoff,,,,,,0,143,106,106,107,108,All
Ryan N Boyer,,,,,,,0,101,103,100,107,All
Kathryn Sylvia Huggins,,,,,,,,1,114,113,112,All
Deborah E Landau,,,,,,,,,0,113,116,All
Sekela Coles,,,,,,,,,,0,111,All
Thaddeus Kirkland,,,,,,,,,,,0,All
Total,336,177,170,164,164,160,158,125,124,124,123,All
,Representative In The General Assembly 173rd District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,5
,Michael Patrick Mcgeehan,Anthony Hardy Williams,Ted Kirsch,Christine M Tartaglione,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Deborah E Landau,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,5
Michael Patrick Mcgeehan,22,29,26,25,22,21,19,15,15,15,14,5
Anthony Hardy Williams,,0,24,16,23,22,19,13,13,11,12,5
Ted Kirsch,,,0,12,20,22,19,12,10,12,12,5
Christine M Tartaglione,,,,0,12,10,8,14,15,13,13,5
Elizabeth A Washo,,,,,0,20,17,12,12,10,11,5
Mindy M Posoff,,,,,,0,19,12,10,11,12,5
Ryan N Boyer,,,,,,,0,10,8,9,10,5
Deborah E Landau,,,,,,,,0,14,14,15,5
Kathryn Sylvia Huggins,,,,,,,,,0,13,13,5
Sekela Coles,,,,,,,,,,0,14,5
Thaddeus Kirkland,,,,,,,,,,,0,5
Total,66,30,27,26,23,22,20,16,16,16,15,5
,Representative In The General Assembly 173rd District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,13
,Michael Patrick Mcgeehan,Christine M Tartaglione,Anthony Hardy Williams,Ted Kirsch,Elizabeth A Washo,Kathryn Sylvia Huggins,Ryan N Boyer,Mindy M Posoff,Thaddeus Kirkland,Deborah E Landau,Sekela Coles,13
Michael Patrick Mcgeehan,8,28,23,23,22,21,21,20,18,17,17,13
Christine M Tartaglione,,1,20,17,18,18,19,17,16,17,16,13
Anthony Hardy Williams,,,0,18,20,18,20,19,17,17,16,13
Ted Kirsch,,,,0,20,17,18,19,16,15,16,13
Elizabeth A Washo,,,,,0,18,19,20,17,16,16,13
Kathryn Sylvia Huggins,,,,,,1,16,16,17,17,17,13
Ryan N Boyer,,,,,,,0,19,16,16,15,13
Mindy M Posoff,,,,,,,,0,16,16,15,13
Thaddeus Kirkland,,,,,,,,,0,16,16,13
Deborah E Landau,,,,,,,,,,0,16,13
Sekela Coles,,,,,,,,,,,0,13
Total,44,29,23,23,22,22,21,20,18,17,17,13
,Representative In The General Assembly 173rd District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,17
,Michael Patrick Mcgeehan,Ted Kirsch,Mindy M Posoff,Elizabeth A Washo,Ryan N Boyer,Anthony Hardy Williams,Christine M Tartaglione,Sekela Coles,Thaddeus Kirkland,Deborah E Landau,Kathryn Sylvia Huggins,17
Michael Patrick Mcgeehan,19,39,35,35,33,24,26,26,25,24,23,17
Ted Kirsch,,0,34,33,33,23,26,26,25,23,22,17
Mindy M Posoff,,,0,32,32,22,23,24,24,21,23,17
Elizabeth A Washo,,,,0,30,20,24,23,25,22,23,17
Ryan N Boyer,,,,,0,21,21,23,23,21,21,17
Anthony Hardy Williams,,,,,,2,16,18,15,16,15,17
Christine M Tartaglione,,,,,,,0,24,23,22,22,17
Sekela Coles,,,,,,,,0,22,22,22,17
Thaddeus Kirkland,,,,,,,,,0,22,22,17
Deborah E Landau,,,,,,,,,,0,21,17
Kathryn Sylvia Huggins,,,,,,,,,,,0,17
Total,64,40,36,35,34,26,26,26,25,24,23,17
,Representative In The General Assembly 173rd District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,21
