col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Attorney General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,All
,David J Freed,Robert C Barrilli,Brandon Yates,Edward T Boyd,Michael Anthony Salvi,Thomas Jay Ellis,William E Donnelly,Michael J Mcmonagle,Steven J Gilber,All
David J Freed,0,3,2,2,2,3,3,0,1,All
Robert C Barrilli,,1,1,1,3,1,1,1,0,All
Brandon Yates,,,0,2,0,1,0,0,0,All
Edward T Boyd,,,,0,0,2,0,0,1,All
Michael Anthony Salvi,,,,,0,0,0,1,0,All
Thomas Jay Ellis,,,,,,0,1,0,1,All
William E Donnelly,,,,,,,0,0,0,All
Michael J Mcmonagle,,,,,,,,1,0,All
Steven J Gilber,,,,,,,,,0,All
Total,8,6,3,3,3,3,3,2,1,All
,Attorney General - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,10
,David J Freed,Edward T Boyd,Thomas Jay Ellis,William E Donnelly,Brandon Yates,Michael Anthony Salvi,Robert C Barrilli,Steven J Gilber,Michael J Mcmonagle,10
David J Freed,0,2,2,2,1,1,1,1,0,10
Edward T Boyd,,0,2,0,1,0,0,1,0,10
Thomas Jay Ellis,,,0,0,1,0,0,1,0,10
William E Donnelly,,,,0,0,0,0,0,0,10
Brandon Yates,,,,,0,0,0,0,0,10
Michael Anthony Salvi,,,,,,0,1,0,0,10
Robert C Barrilli,,,,,,,0,0,0,10
Steven J Gilber,,,,,,,,0,0,10
Michael J Mcmonagle,,,,,,,,,0,10
Total,5,2,2,2,1,1,1,1,0,10
,Delegate To The Republican National Convention 13th District,,,,,,,,Attorney General - Republican,20
,Robert C Barrilli,Brandon Yates,Michael Anthony Salvi,Michael J Mcmonagle,Edward T Boyd,Thomas Jay Ellis,William E Donnelly,Steven J Gilber,David J Freed,20
Robert C Barrilli,1,1,2,1,1,1,1,0,2,20
Brandon Yates,,0,0,0,1,0,0,0,1,20
Michael Anthony Salvi,,,0,1,0,0,0,0,1,20
Michael J Mcmonagle,,,,1,0,0,0,0,0,20
Edward T Boyd,,,,,0,0,0,0,0,20
Thomas Jay Ellis,,,,,,0,1,0,1,20
William E Donnelly,,,,,,,0,0,1,20
Steven J Gilber,,,,,,,,0,0,20
David J Freed,,,,,,,,,0,20
Total,5,2,2,2,1,1,1,0,3,20
