col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Senator In The General Assembly 1st District - Republican,Delegate To The Republican National Convention 1st District,,,,,,All
,Alfonso Gambone Jr,Christopher M Vogler,Marion S Taxin,Tom Boggia,Frederick W Anton,Dale Kerns,Michael W Untermeyer,All
Alfonso Gambone Jr,2,10,9,6,5,2,3,All
Christopher M Vogler,,2,3,4,1,0,1,All
Marion S Taxin,,,0,4,2,0,0,All
Tom Boggia,,,,0,1,1,0,All
Frederick W Anton,,,,,0,3,3,All
Dale Kerns,,,,,,0,3,All
Michael W Untermeyer,,,,,,,0,All
Total,21,12,9,7,6,4,4,All
,Senator In The General Assembly 1st District - Republican,Delegate To The Republican National Convention 1st District,,,,,,7
,Alfonso Gambone Jr,Christopher M Vogler,Marion S Taxin,Tom Boggia,Frederick W Anton,Dale Kerns,Michael W Untermeyer,7
Alfonso Gambone Jr,2,10,9,6,5,2,3,7
Christopher M Vogler,,2,3,4,1,0,1,7
Marion S Taxin,,,0,4,2,0,0,7
Tom Boggia,,,,0,1,1,0,7
Frederick W Anton,,,,,0,3,3,7
Dale Kerns,,,,,,0,3,7
Michael W Untermeyer,,,,,,,0,7
Total,21,12,9,7,6,4,4,7
