col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,President Of The United States - Republican,,,,Delegate To The Republican National Convention 1st District,,,,,,All
,Mitt Romney,Ron Paul,Newt Gingrich,Rick Santorum,Christopher M Vogler,Tom Boggia,Marion S Taxin,Frederick W Anton,Dale Kerns,Michael W Untermeyer,All
Mitt Romney,61,0,0,0,218,181,198,144,47,54,All
Ron Paul,,12,0,0,12,36,11,7,21,15,All
Newt Gingrich,,,11,0,26,26,21,4,10,5,All
Rick Santorum,,,,9,18,20,24,17,9,11,All
Christopher M Vogler,,,,,0,81,206,142,18,27,All
Tom Boggia,,,,,,4,86,23,68,46,All
Marion S Taxin,,,,,,,1,143,13,20,All
Frederick W Anton,,,,,,,,0,13,15,All
Dale Kerns,,,,,,,,,0,27,All
Michael W Untermeyer,,,,,,,,,,0,All
Total,439,59,51,50,278,269,261,176,88,85,All
,President Of The United States - Republican,,,,Delegate To The Republican National Convention 1st District,,,,,,1
,Mitt Romney,Newt Gingrich,Ron Paul,Rick Santorum,Tom Boggia,Marion S Taxin,Dale Kerns,Christopher M Vogler,Michael W Untermeyer,Frederick W Anton,1
Mitt Romney,2,0,0,0,9,4,3,2,1,0,1
Newt Gingrich,,0,0,0,2,2,0,2,0,0,1
Ron Paul,,,0,0,2,0,2,0,2,0,1
Rick Santorum,,,,0,0,0,0,0,0,0,1
Tom Boggia,,,,,0,5,4,3,3,0,1
Marion S Taxin,,,,,,0,2,3,1,0,1
Dale Kerns,,,,,,,0,0,2,0,1
Christopher M Vogler,,,,,,,,0,0,0,1
Michael W Untermeyer,,,,,,,,,0,0,1
Frederick W Anton,,,,,,,,,,0,1
Total,13,2,2,0,13,6,5,4,3,0,1
,Delegate To The Republican National Convention 1st District,,,,,,President Of The United States - Republican,,,,2
,Tom Boggia,Dale Kerns,Marion S Taxin,Christopher M Vogler,Frederick W Anton,Michael W Untermeyer,Mitt Romney,Rick Santorum,Newt Gingrich,Ron Paul,2
Tom Boggia,0,13,6,5,4,0,23,3,2,1,2
