col_1,col_2,col_3,division
,Representative In The General Assembly 170th District - Republican,Representative In Congress 13th District - Republican,All
,George W Weiss Jr,Joseph James Rooney,All
George W Weiss Jr,8,51,All
Joseph James Rooney,,7,All
Total,59,58,All
,Representative In Congress 13th District - Republican,Representative In The General Assembly 170th District - Republican,20
,Joseph James Rooney,George W Weiss Jr,20
Joseph James Rooney,2,14,20
George W Weiss Jr,,1,20
Total,16,15,20
,Representative In The General Assembly 170th District - Republican,Representative In Congress 13th District - Republican,21
,George W Weiss Jr,Joseph James Rooney,21
George W Weiss Jr,7,37,21
Joseph James Rooney,,5,21
Total,44,42,21
