col_1,col_2,col_3,col_4,division
,Auditor General - Democrat,Attorney General - Democrat,,All
,Eugene A Depasquale,Patrick Murphy,Kathleen G Kane,All
Eugene A Depasquale,74,"1,404",868,All
Patrick Murphy,,629,0,All
Kathleen G Kane,,,385,All
Total,"2,346","2,033","1,253",All
,Auditor General - Democrat,Attorney General - Democrat,,1
,Eugene A Depasquale,Kathleen G Kane,Patrick Murphy,1
Eugene A Depasquale,0,34,31,1
Kathleen G Kane,,15,0,1
Patrick Murphy,,,10,1
Total,65,49,41,1
,Auditor General - Democrat,Attorney General - Democrat,,2
,Eugene A Depasquale,Patrick Murphy,Kathleen G Kane,2
Eugene A Depasquale,3,40,24,2
Patrick Murphy,,10,0,2
Kathleen G Kane,,,7,2
Total,67,50,31,2
,Auditor General - Democrat,Attorney General - Democrat,,3
,Eugene A Depasquale,Patrick Murphy,Kathleen G Kane,3
Eugene A Depasquale,7,32,17,3
Patrick Murphy,,12,0,3
Kathleen G Kane,,,15,3
Total,56,44,32,3
,Auditor General - Democrat,Attorney General - Democrat,,4
,Eugene A Depasquale,Patrick Murphy,Kathleen G Kane,4
Eugene A Depasquale,0,27,28,4
Patrick Murphy,,16,0,4
Kathleen G Kane,,,8,4
Total,55,43,36,4
,Auditor General - Democrat,Attorney General - Democrat,,5
,Eugene A Depasquale,Patrick Murphy,Kathleen G Kane,5
Eugene A Depasquale,2,63,36,5
Patrick Murphy,,14,0,5
Kathleen G Kane,,,11,5
Total,101,77,47,5
,Auditor General - Democrat,Attorney General - Democrat,,6
,Eugene A Depasquale,Patrick Murphy,Kathleen G Kane,6
Eugene A Depasquale,0,51,26,6
Patrick Murphy,,12,0,6
Kathleen G Kane,,,15,6
Total,77,63,41,6
,Auditor General - Democrat,Attorney General - Democrat,,7
,Eugene A Depasquale,Patrick Murphy,Kathleen G Kane,7
Eugene A Depasquale,3,47,28,7
Patrick Murphy,,28,0,7
Kathleen G Kane,,,13,7
Total,78,75,41,7
,Auditor General - Democrat,Attorney General - Democrat,,8
,Eugene A Depasquale,Patrick Murphy,Kathleen G Kane,8
Eugene A Depasquale,4,38,22,8
Patrick Murphy,,12,0,8
Kathleen G Kane,,,15,8
Total,64,50,37,8
,Auditor General - Democrat,Attorney General - Democrat,,9
,Eugene A Depasquale,Patrick Murphy,Kathleen G Kane,9
Eugene A Depasquale,2,37,24,9
Patrick Murphy,,21,0,9
Kathleen G Kane,,,5,9
Total,63,58,29,9
,Auditor General - Democrat,Attorney General - Democrat,,10
,Eugene A Depasquale,Patrick Murphy,Kathleen G Kane,10
Eugene A Depasquale,4,37,28,10
Patrick Murphy,,14,0,10
Kathleen G Kane,,,14,10
Total,69,51,42,10
,Attorney General - Democrat,,Auditor General - Democrat,11
,Patrick Murphy,Kathleen G Kane,Eugene A Depasquale,11
Patrick Murphy,21,0,79,11
Kathleen G Kane,,10,11,11
Eugene A Depasquale,,,3,11
Total,100,21,93,11
,Auditor General - Democrat,Attorney General - Democrat,,12
,Eugene A Depasquale,Patrick Murphy,Kathleen G Kane,12
Eugene A Depasquale,2,30,18,12
Patrick Murphy,,15,0,12
Kathleen G Kane,,,5,12
Total,50,45,23,12
,Auditor General - Democrat,Attorney General - Democrat,,13
,Eugene A Depasquale,Patrick Murphy,Kathleen G Kane,13
Eugene A Depasquale,2,46,26,13
Patrick Murphy,,14,0,13
Kathleen G Kane,,,10,13
Total,74,60,36,13
,Auditor General - Democrat,Attorney General - Democrat,,14
,Eugene A Depasquale,Patrick Murphy,Kathleen G Kane,14
Eugene A Depasquale,1,24,14,14
Patrick Murphy,,14,0,14
Kathleen G Kane,,,6,14
Total,39,38,20,14
,Auditor General - Democrat,Attorney General - Democrat,,15
,Eugene A Depasquale,Patrick Murphy,Kathleen G Kane,15
Eugene A Depasquale,2,38,29,15
Patrick Murphy,,18,0,15
Kathleen G Kane,,,14,15
Total,69,56,43,15
,Auditor General - Democrat,Attorney General - Democrat,,16
,Eugene A Depasquale,Patrick Murphy,Kathleen G Kane,16
Eugene A Depasquale,1,47,29,16
Patrick Murphy,,16,0,16
Kathleen G Kane,,,7,16
Total,77,63,36,16
,Attorney General - Democrat,,Auditor General - Democrat,17
