col_1,col_2,col_3,col_4,division
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,All
,Barack Obama,Dwight Evans,Lamont W Thomas,All
Barack Obama,73,"1,756",586,All
Dwight Evans,,36,0,All
Lamont W Thomas,,,18,All
Total,"2,415","1,792",604,All
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,6
,Barack Obama,Dwight Evans,Lamont W Thomas,6
Barack Obama,4,134,53,6
Dwight Evans,,2,0,6
Lamont W Thomas,,,0,6
Total,191,136,53,6
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,9
,Barack Obama,Dwight Evans,Lamont W Thomas,9
Barack Obama,5,102,29,9
Dwight Evans,,1,0,9
Lamont W Thomas,,,2,9
Total,136,103,31,9
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,11
,Barack Obama,Dwight Evans,Lamont W Thomas,11
Barack Obama,3,77,22,11
Dwight Evans,,1,0,11
Lamont W Thomas,,,0,11
Total,102,78,22,11
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,12
,Barack Obama,Dwight Evans,Lamont W Thomas,12
Barack Obama,6,46,23,12
Dwight Evans,,0,0,12
Lamont W Thomas,,,0,12
Total,75,46,23,12
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,13
,Barack Obama,Dwight Evans,Lamont W Thomas,13
Barack Obama,6,58,33,13
Dwight Evans,,1,0,13
Lamont W Thomas,,,0,13
Total,97,59,33,13
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,14
,Barack Obama,Dwight Evans,Lamont W Thomas,14
Barack Obama,6,75,20,14
Dwight Evans,,0,0,14
Lamont W Thomas,,,1,14
Total,101,75,21,14
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,15
,Barack Obama,Dwight Evans,Lamont W Thomas,15
Barack Obama,2,62,18,15
Dwight Evans,,5,0,15
Lamont W Thomas,,,1,15
Total,82,67,19,15
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,16
,Barack Obama,Dwight Evans,Lamont W Thomas,16
Barack Obama,6,92,24,16
Dwight Evans,,3,0,16
Lamont W Thomas,,,0,16
Total,122,95,24,16
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,17
,Barack Obama,Dwight Evans,Lamont W Thomas,17
Barack Obama,2,77,24,17
Dwight Evans,,2,0,17
Lamont W Thomas,,,1,17
Total,103,79,25,17
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,18
,Barack Obama,Dwight Evans,Lamont W Thomas,18
Barack Obama,6,76,37,18
Dwight Evans,,2,0,18
Lamont W Thomas,,,1,18
Total,119,78,38,18
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,19
,Barack Obama,Dwight Evans,Lamont W Thomas,19
Barack Obama,4,74,23,19
Dwight Evans,,0,0,19
Lamont W Thomas,,,1,19
Total,101,74,24,19
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,20
,Barack Obama,Dwight Evans,Lamont W Thomas,20
Barack Obama,2,100,31,20
Dwight Evans,,1,0,20
Lamont W Thomas,,,2,20
Total,133,101,33,20
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,21
,Barack Obama,Dwight Evans,Lamont W Thomas,21
Barack Obama,6,149,38,21
Dwight Evans,,2,0,21
Lamont W Thomas,,,1,21
Total,193,151,39,21
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,22
,Barack Obama,Dwight Evans,Lamont W Thomas,22
Barack Obama,1,77,31,22
Dwight Evans,,7,0,22
Lamont W Thomas,,,2,22
Total,109,84,33,22
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,23
,Barack Obama,Dwight Evans,Lamont W Thomas,23
Barack Obama,2,95,31,23
Dwight Evans,,3,0,23
Lamont W Thomas,,,1,23
Total,128,98,32,23
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,24
,Barack Obama,Dwight Evans,Lamont W Thomas,24
Barack Obama,0,72,24,24
Dwight Evans,,1,0,24
Lamont W Thomas,,,0,24
Total,96,73,24,24
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,25
,Barack Obama,Dwight Evans,Lamont W Thomas,25
Barack Obama,4,94,48,25
Dwight Evans,,3,0,25
Lamont W Thomas,,,2,25
Total,146,97,50,25
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,26
,Barack Obama,Dwight Evans,Lamont W Thomas,26
Barack Obama,4,83,25,26
Dwight Evans,,1,0,26
Lamont W Thomas,,,3,26
Total,112,84,28,26
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,27
,Barack Obama,Dwight Evans,Lamont W Thomas,27
Barack Obama,2,104,29,27
Dwight Evans,,0,0,27
Lamont W Thomas,,,0,27
Total,135,104,29,27
,President Of The United States - Democrat,Representative In The General Assembly 203rd District - Democrat,,28
,Barack Obama,Dwight Evans,Lamont W Thomas,28
Barack Obama,2,109,23,28
Dwight Evans,,1,0,28
Lamont W Thomas,,,0,28
Total,134,110,23,28
