col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,State Treasurer - Republican,Delegate To The Republican National Convention 1st District,,,,,,All
,Diana Irey Vaughan,Christopher M Vogler,Marion S Taxin,Tom Boggia,Michael W Untermeyer,Frederick W Anton,Dale Kerns,All
Diana Irey Vaughan,22,254,218,169,109,90,62,All
Christopher M Vogler,,20,172,125,72,65,32,All
Marion S Taxin,,,16,108,38,63,13,All
Tom Boggia,,,,9,36,22,19,All
Michael W Untermeyer,,,,,9,28,38,All
Frederick W Anton,,,,,,1,18,All
Dale Kerns,,,,,,,6,All
Total,410,303,255,194,132,106,77,All
,State Treasurer - Republican,Delegate To The Republican National Convention 1st District,,,,,,1
,Diana Irey Vaughan,Christopher M Vogler,Marion S Taxin,Tom Boggia,Michael W Untermeyer,Frederick W Anton,Dale Kerns,1
Diana Irey Vaughan,2,22,15,9,7,6,1,1
Christopher M Vogler,,4,10,5,3,4,0,1
Marion S Taxin,,,1,6,4,3,0,1
Tom Boggia,,,,0,2,1,0,1
Michael W Untermeyer,,,,,0,3,1,1
Frederick W Anton,,,,,,0,1,1
Dale Kerns,,,,,,,2,1
Total,34,26,17,9,8,6,3,1
,State Treasurer - Republican,Delegate To The Republican National Convention 1st District,,,,,,2
,Diana Irey Vaughan,Michael W Untermeyer,Dale Kerns,Frederick W Anton,Marion S Taxin,Tom Boggia,Christopher M Vogler,2
Diana Irey Vaughan,1,4,2,2,1,2,0,2
Michael W Untermeyer,,0,3,2,0,1,0,2
Dale Kerns,,,0,2,0,1,0,2
Frederick W Anton,,,,0,1,1,0,2
Marion S Taxin,,,,,1,1,0,2
Tom Boggia,,,,,,0,0,2
Christopher M Vogler,,,,,,,0,2
Total,6,5,3,3,2,2,0,2
,State Treasurer - Republican,Delegate To The Republican National Convention 1st District,,,,,,3
,Diana Irey Vaughan,Christopher M Vogler,Marion S Taxin,Michael W Untermeyer,Tom Boggia,Frederick W Anton,Dale Kerns,3
Diana Irey Vaughan,4,39,35,22,14,9,6,3
Christopher M Vogler,,1,33,24,12,11,3,3
Marion S Taxin,,,0,15,10,6,3,3
Michael W Untermeyer,,,,2,4,5,4,3
Tom Boggia,,,,,1,0,2,3
Frederick W Anton,,,,,,0,0,3
Dale Kerns,,,,,,,0,3
Total,51,46,38,30,16,11,8,3
,State Treasurer - Republican,Delegate To The Republican National Convention 1st District,,,,,,4
,Diana Irey Vaughan,Marion S Taxin,Christopher M Vogler,Tom Boggia,Michael W Untermeyer,Frederick W Anton,Dale Kerns,4
Diana Irey Vaughan,3,25,24,20,15,10,3,4
Marion S Taxin,,2,15,12,6,8,3,4
Christopher M Vogler,,,0,15,8,3,1,4
Tom Boggia,,,,1,8,3,0,4
Michael W Untermeyer,,,,,3,4,2,4
Frederick W Anton,,,,,,0,1,4
Dale Kerns,,,,,,,1,4
Total,41,27,25,22,19,10,5,4
,State Treasurer - Republican,Delegate To The Republican National Convention 1st District,,,,,,5
,Diana Irey Vaughan,Christopher M Vogler,Tom Boggia,Marion S Taxin,Dale Kerns,Michael W Untermeyer,Frederick W Anton,5
Diana Irey Vaughan,0,7,8,7,4,4,3,5
Christopher M Vogler,,3,5,6,1,0,2,5
Tom Boggia,,,2,5,3,1,1,5
Marion S Taxin,,,,0,0,0,3,5
Dale Kerns,,,,,0,4,2,5
Michael W Untermeyer,,,,,,1,2,5
Frederick W Anton,,,,,,,0,5
Total,16,12,12,9,6,6,5,5
,State Treasurer - Republican,Delegate To The Republican National Convention 1st District,,,,,,6
,Diana Irey Vaughan,Marion S Taxin,Christopher M Vogler,Tom Boggia,Dale Kerns,Frederick W Anton,Michael W Untermeyer,6
Diana Irey Vaughan,0,11,9,9,5,3,2,6
Marion S Taxin,,0,7,8,1,3,1,6
Christopher M Vogler,,,0,7,3,1,3,6
Tom Boggia,,,,0,3,2,1,6
Dale Kerns,,,,,0,0,1,6
Frederick W Anton,,,,,,0,0,6
Michael W Untermeyer,,,,,,,0,6
Total,15,12,11,11,5,3,3,6
,State Treasurer - Republican,Delegate To The Republican National Convention 1st District,,,,,,7
,Diana Irey Vaughan,Christopher M Vogler,Marion S Taxin,Tom Boggia,Frederick W Anton,Michael W Untermeyer,Dale Kerns,7
Diana Irey Vaughan,0,10,7,5,3,2,1,7
