col_1,col_2,col_3,col_4,division
,State Treasurer - Democrat,United States Senator - Democrat,,All
,Robert M Mccord,Bob Casey Jr,Joseph John Vodvarka,All
Robert M Mccord,"2,325","87,238","22,779",All
Bob Casey Jr,,"20,557",0,All
Joseph John Vodvarka,,,"3,778",All
Total,"112,342","107,795","26,557",All
