col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,President Of The United States - Republican,,,,Delegate To The Republican National Convention 13th District,,,,,,,,All
,Mitt Romney,Rick Santorum,Newt Gingrich,Ron Paul,Michael J Mcmonagle,William E Donnelly,Thomas Jay Ellis,Michael Anthony Salvi,Brandon Yates,Edward T Boyd,Robert C Barrilli,Steven J Gilber,All
Mitt Romney,31,0,0,0,20,18,14,8,5,3,4,2,All
Rick Santorum,,18,0,0,11,8,6,4,6,4,6,3,All
Newt Gingrich,,,9,0,8,8,10,7,3,3,1,1,All
Ron Paul,,,,9,1,0,1,1,2,0,1,1,All
Michael J Mcmonagle,,,,,0,21,20,12,8,1,8,2,All
William E Donnelly,,,,,,0,21,7,3,4,2,2,All
Thomas Jay Ellis,,,,,,,0,9,2,4,0,4,All
Michael Anthony Salvi,,,,,,,,0,3,1,3,0,All
Brandon Yates,,,,,,,,,0,4,7,3,All
Edward T Boyd,,,,,,,,,,2,2,1,All
Robert C Barrilli,,,,,,,,,,,0,2,All
Steven J Gilber,,,,,,,,,,,,0,All
Total,60,36,24,12,40,34,31,20,16,12,12,7,All
,President Of The United States - Republican,,,,Delegate To The Republican National Convention 13th District,,,,,,,,1
,Mitt Romney,Newt Gingrich,Ron Paul,Rick Santorum,Brandon Yates,Edward T Boyd,Michael Anthony Salvi,Michael J Mcmonagle,Robert C Barrilli,Steven J Gilber,Thomas Jay Ellis,William E Donnelly,1
Mitt Romney,6,0,0,0,0,0,0,0,0,0,0,0,1
Newt Gingrich,,2,0,0,0,0,0,0,0,0,0,0,1
Ron Paul,,,2,0,0,0,0,0,0,0,0,0,1
Rick Santorum,,,,1,0,0,0,0,0,0,0,0,1
Brandon Yates,,,,,0,0,0,0,0,0,0,0,1
Edward T Boyd,,,,,,0,0,0,0,0,0,0,1
Michael Anthony Salvi,,,,,,,0,0,0,0,0,0,1
Michael J Mcmonagle,,,,,,,,0,0,0,0,0,1
Robert C Barrilli,,,,,,,,,0,0,0,0,1
