col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Delegate To The Republican National Convention 1st District,,,,,,Auditor General - Republican,,All
,Christopher M Vogler,Marion S Taxin,Tom Boggia,Michael W Untermeyer,Frederick W Anton,Dale Kerns,John Maher,Frank A Pinto,All
Christopher M Vogler,10,172,125,72,65,32,181,93,All
Marion S Taxin,,7,108,38,63,13,160,74,All
Tom Boggia,,,6,36,22,19,103,73,All
Michael W Untermeyer,,,,7,28,38,70,42,All
Frederick W Anton,,,,,1,18,77,20,All
Dale Kerns,,,,,,6,47,20,All
John Maher,,,,,,,20,0,All
Frank A Pinto,,,,,,,,11,All
Total,303,255,194,132,106,77,301,155,All
,Delegate To The Republican National Convention 1st District,,,,,,Auditor General - Republican,,1
,Christopher M Vogler,Marion S Taxin,Tom Boggia,Michael W Untermeyer,Frederick W Anton,Dale Kerns,John Maher,Frank A Pinto,1
Christopher M Vogler,1,10,5,3,4,0,19,5,1
Marion S Taxin,,0,6,4,3,0,11,4,1
Tom Boggia,,,1,2,1,0,4,4,1
Michael W Untermeyer,,,,0,3,1,4,2,1
Frederick W Anton,,,,,0,1,5,1,1
Dale Kerns,,,,,,2,1,0,1
John Maher,,,,,,,1,0,1
Frank A Pinto,,,,,,,,0,1
Total,26,17,9,8,6,3,25,10,1
,Auditor General - Republican,,Delegate To The Republican National Convention 1st District,,,,,,2
,John Maher,Frank A Pinto,Michael W Untermeyer,Dale Kerns,Frederick W Anton,Marion S Taxin,Tom Boggia,Christopher M Vogler,2
John Maher,1,0,5,3,3,1,2,0,2
Frank A Pinto,,1,0,0,0,1,0,0,2
Michael W Untermeyer,,,0,3,2,0,1,0,2
Dale Kerns,,,,0,2,0,1,0,2
Frederick W Anton,,,,,0,1,1,0,2
Marion S Taxin,,,,,,0,1,0,2
Tom Boggia,,,,,,,0,0,2
Christopher M Vogler,,,,,,,,0,2
Total,7,2,5,3,3,2,2,0,2
,Delegate To The Republican National Convention 1st District,,,,,,Auditor General - Republican,,3
,Christopher M Vogler,Marion S Taxin,Michael W Untermeyer,Tom Boggia,Frederick W Anton,Dale Kerns,John Maher,Frank A Pinto,3
Christopher M Vogler,1,33,24,12,11,3,30,10,3
Marion S Taxin,,0,15,10,6,3,27,9,3
