col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,All
,Shirley M Kitchen,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Olivia E Brady,Leslie S Richards,Louis J Farinella,Vince Gillen,Patrick J Eiding,Caren Gansman Moskowitz,All
Shirley M Kitchen,340,"1,077",930,887,544,547,539,532,529,521,All
Catherine G Scott,,11,896,857,537,545,536,533,527,525,All
Kelly Lynn Devine,,,6,842,513,525,517,516,508,509,All
D Gregory Holt,,,,9,496,503,505,506,492,494,All
Olivia E Brady,,,,,1,516,501,499,495,500,All
Leslie S Richards,,,,,,0,514,508,506,503,All
Louis J Farinella,,,,,,,0,511,506,500,All
Vince Gillen,,,,,,,,0,511,501,All
Patrick J Eiding,,,,,,,,,1,505,All
Caren Gansman Moskowitz,,,,,,,,,,1,All
Total,"1,584","1,133",973,934,569,568,562,554,551,542,All
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,1
,Shirley M Kitchen,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Leslie S Richards,Caren Gansman Moskowitz,Olivia E Brady,Patrick J Eiding,Vince Gillen,1
Shirley M Kitchen,11,36,34,26,25,25,23,23,23,22,1
Catherine G Scott,,2,30,27,22,23,23,23,22,21,1
Kelly Lynn Devine,,,0,27,23,23,22,22,22,20,1
D Gregory Holt,,,,0,21,21,21,21,21,20,1
Louis J Farinella,,,,,0,24,22,22,22,21,1
Leslie S Richards,,,,,,0,22,22,21,21,1
Caren Gansman Moskowitz,,,,,,,0,21,21,21,1
Olivia E Brady,,,,,,,,0,22,20,1
Patrick J Eiding,,,,,,,,,0,20,1
Vince Gillen,,,,,,,,,,0,1
Total,54,39,35,27,26,25,24,23,23,22,1
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,2
,Shirley M Kitchen,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Vince Gillen,Caren Gansman Moskowitz,Leslie S Richards,Patrick J Eiding,Olivia E Brady,2
Shirley M Kitchen,4,35,34,33,22,22,21,21,21,20,2
Catherine G Scott,,0,34,34,22,21,21,21,20,20,2
Kelly Lynn Devine,,,1,34,21,22,20,21,21,20,2
D Gregory Holt,,,,0,21,21,20,21,20,20,2
Louis J Farinella,,,,,0,21,21,21,20,20,2
Vince Gillen,,,,,,0,20,21,21,20,2
Caren Gansman Moskowitz,,,,,,,0,20,20,20,2
Leslie S Richards,,,,,,,,0,20,20,2
Patrick J Eiding,,,,,,,,,0,20,2
Olivia E Brady,,,,,,,,,,0,2
Total,40,36,36,34,22,22,21,21,21,20,2
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,3
,Shirley M Kitchen,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Leslie S Richards,Olivia E Brady,Vince Gillen,Patrick J Eiding,Caren Gansman Moskowitz,3
Shirley M Kitchen,9,25,22,20,13,13,12,13,11,9,3
Catherine G Scott,,0,25,23,16,15,15,16,14,12,3
Kelly Lynn Devine,,,0,22,16,15,15,16,14,12,3
D Gregory Holt,,,,0,15,14,13,15,13,12,3
Louis J Farinella,,,,,0,16,15,16,14,12,3
Leslie S Richards,,,,,,0,14,15,13,11,3
Olivia E Brady,,,,,,,0,14,14,12,3
Vince Gillen,,,,,,,,0,14,12,3
Patrick J Eiding,,,,,,,,,0,12,3
Caren Gansman Moskowitz,,,,,,,,,,0,3
Total,34,28,25,23,17,16,16,16,14,12,3
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,4
,Shirley M Kitchen,Catherine G Scott,D Gregory Holt,Kelly Lynn Devine,Leslie S Richards,Olivia E Brady,Patrick J Eiding,Caren Gansman Moskowitz,Vince Gillen,Louis J Farinella,4
Shirley M Kitchen,8,19,15,15,11,11,11,10,10,9,4
Catherine G Scott,,0,12,13,10,9,10,9,10,9,4
D Gregory Holt,,,0,12,8,8,8,8,8,8,4
Kelly Lynn Devine,,,,0,9,9,9,9,8,9,4
Leslie S Richards,,,,,0,10,10,10,9,9,4
Olivia E Brady,,,,,,0,10,10,8,9,4
Patrick J Eiding,,,,,,,0,10,9,9,4
Caren Gansman Moskowitz,,,,,,,,0,8,9,4
Vince Gillen,,,,,,,,,0,8,4
Louis J Farinella,,,,,,,,,,0,4
Total,34,19,15,15,11,11,11,10,10,9,4
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,5
,Shirley M Kitchen,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Leslie S Richards,Louis J Farinella,Olivia E Brady,Patrick J Eiding,Caren Gansman Moskowitz,Vince Gillen,5
Shirley M Kitchen,18,42,35,29,24,22,22,22,21,20,5
Catherine G Scott,,1,38,33,27,25,25,26,24,24,5
Kelly Lynn Devine,,,1,33,26,24,25,23,23,23,5
D Gregory Holt,,,,2,22,20,22,21,21,21,5
Leslie S Richards,,,,,0,24,26,25,24,24,5
Louis J Farinella,,,,,,0,23,23,22,23,5
Olivia E Brady,,,,,,,0,24,24,24,5
Patrick J Eiding,,,,,,,,0,23,24,5
Caren Gansman Moskowitz,,,,,,,,,1,23,5
Vince Gillen,,,,,,,,,,0,5
Total,64,49,41,36,28,26,26,26,25,24,5
