col_1,col_2,division
,Representative In Congress 1st District - Democrat,All
,Robert A Brady,All
Robert A Brady,179,All
Total,179,All
,Representative In Congress 1st District - Democrat,17
,Robert A Brady,17
Robert A Brady,35,17
Total,35,17
,Representative In Congress 1st District - Democrat,18
,Robert A Brady,18
Robert A Brady,80,18
Total,80,18
,Representative In Congress 1st District - Democrat,19
,Robert A Brady,19
Robert A Brady,37,19
Total,37,19
,Representative In Congress 1st District - Democrat,20
,Robert A Brady,20
Robert A Brady,27,20
Total,27,20
