col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Representative In The General Assembly 177th District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,William F Dunbar,Ted Kirsch,Ryan N Boyer,Elizabeth A Washo,Anthony Hardy Williams,Mindy M Posoff,Christine M Tartaglione,Deborah E Landau,Kathryn Sylvia Huggins,Thaddeus Kirkland,Sekela Coles,All
William F Dunbar,74,168,153,152,145,148,133,123,119,120,117,All
Ted Kirsch,,2,171,164,160,166,139,133,131,133,128,All
Ryan N Boyer,,,2,162,162,164,135,132,134,131,127,All
Elizabeth A Washo,,,,0,153,165,129,131,130,127,126,All
Anthony Hardy Williams,,,,,1,158,132,127,126,123,123,All
Mindy M Posoff,,,,,,0,133,130,131,129,129,All
Christine M Tartaglione,,,,,,,5,137,136,132,132,All
Deborah E Landau,,,,,,,,0,137,131,132,All
Kathryn Sylvia Huggins,,,,,,,,,0,130,133,All
Thaddeus Kirkland,,,,,,,,,,1,129,All
Sekela Coles,,,,,,,,,,,0,All
Total,275,199,186,178,175,175,166,147,146,143,138,All
,Representative In The General Assembly 177th District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,1
,William F Dunbar,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Ted Kirsch,Anthony Hardy Williams,Christine M Tartaglione,Kathryn Sylvia Huggins,Sekela Coles,Deborah E Landau,Thaddeus Kirkland,1
William F Dunbar,6,10,9,9,9,8,8,9,9,7,8,1
Elizabeth A Washo,,0,13,12,12,12,10,10,10,9,9,1
Mindy M Posoff,,,0,12,12,12,10,10,10,9,9,1
Ryan N Boyer,,,,0,13,12,10,10,9,9,9,1
Ted Kirsch,,,,,0,12,10,10,9,9,9,1
Anthony Hardy Williams,,,,,,0,10,10,9,9,9,1
Christine M Tartaglione,,,,,,,1,11,10,10,10,1
Kathryn Sylvia Huggins,,,,,,,,0,10,10,10,1
Sekela Coles,,,,,,,,,0,9,10,1
Deborah E Landau,,,,,,,,,,0,9,1
Thaddeus Kirkland,,,,,,,,,,,0,1
Total,19,14,13,13,13,12,12,12,11,10,10,1
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In The General Assembly 177th District - Democrat,2
,Ted Kirsch,Anthony Hardy Williams,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Christine M Tartaglione,Deborah E Landau,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,William F Dunbar,2
Ted Kirsch,0,8,8,8,8,6,6,6,6,6,8,2
Anthony Hardy Williams,,0,8,8,8,6,6,6,6,6,7,2
Elizabeth A Washo,,,0,8,8,6,6,6,6,6,7,2
Mindy M Posoff,,,,0,8,6,6,6,6,6,7,2
Ryan N Boyer,,,,,0,6,6,6,6,6,7,2
Christine M Tartaglione,,,,,,0,6,6,6,6,5,2
Deborah E Landau,,,,,,,0,6,6,6,5,2
Kathryn Sylvia Huggins,,,,,,,,0,6,6,5,2
Sekela Coles,,,,,,,,,0,6,5,2
Thaddeus Kirkland,,,,,,,,,,0,5,2
William F Dunbar,,,,,,,,,,,1,2
Total,9,8,8,8,8,6,6,6,6,6,9,2
,Representative In The General Assembly 177th District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,3
