col_1,col_2,col_3,division
,Senator In The General Assembly 1st District - Republican,Attorney General - Republican,All
,Alfonso Gambone Jr,David J Freed,All
Alfonso Gambone Jr,4,44,All
David J Freed,,1,All
Total,48,45,All
,Senator In The General Assembly 1st District - Republican,Attorney General - Republican,3
,Alfonso Gambone Jr,David J Freed,3
Alfonso Gambone Jr,0,3,3
David J Freed,,0,3
Total,3,3,3
,Senator In The General Assembly 1st District - Republican,Attorney General - Republican,7
,Alfonso Gambone Jr,David J Freed,7
Alfonso Gambone Jr,0,11,7
David J Freed,,0,7
Total,11,11,7
,Senator In The General Assembly 1st District - Republican,Attorney General - Republican,8
,Alfonso Gambone Jr,David J Freed,8
Alfonso Gambone Jr,2,6,8
David J Freed,,1,8
Total,8,7,8
,Senator In The General Assembly 1st District - Republican,Attorney General - Republican,9
,Alfonso Gambone Jr,David J Freed,9
Alfonso Gambone Jr,0,7,9
David J Freed,,0,9
Total,7,7,9
,Senator In The General Assembly 1st District - Republican,Attorney General - Republican,14
,Alfonso Gambone Jr,David J Freed,14
Alfonso Gambone Jr,0,4,14
David J Freed,,0,14
Total,4,4,14
,Senator In The General Assembly 1st District - Republican,Attorney General - Republican,15
,Alfonso Gambone Jr,David J Freed,15
Alfonso Gambone Jr,1,7,15
David J Freed,,0,15
Total,8,7,15
,Senator In The General Assembly 1st District - Republican,Attorney General - Republican,16
,Alfonso Gambone Jr,David J Freed,16
Alfonso Gambone Jr,1,6,16
David J Freed,,0,16
Total,7,6,16
