col_1,col_2,col_3,col_4,col_5,division
,President Of The United States - Democrat,Representative In The General Assembly 201st District - Democrat,,,All
,Barack Obama,Stephen Kinsey,Michael K Ellis,Karl K Gamble,All
Barack Obama,150,"1,281",735,192,All
Stephen Kinsey,,28,0,0,All
Michael K Ellis,,,16,0,All
Karl K Gamble,,,,4,All
Total,"2,358","1,309",751,196,All
,President Of The United States - Democrat,Representative In The General Assembly 201st District - Democrat,,,1
,Barack Obama,Michael K Ellis,Stephen Kinsey,Karl K Gamble,1
Barack Obama,10,53,53,16,1
Michael K Ellis,,1,0,0,1
Stephen Kinsey,,,0,0,1
Karl K Gamble,,,,0,1
Total,132,54,53,16,1
,President Of The United States - Democrat,Representative In The General Assembly 201st District - Democrat,,,2
,Barack Obama,Michael K Ellis,Stephen Kinsey,Karl K Gamble,2
Barack Obama,5,65,56,5,2
Michael K Ellis,,0,0,0,2
Stephen Kinsey,,,0,0,2
Karl K Gamble,,,,0,2
Total,131,65,56,5,2
,President Of The United States - Democrat,Representative In The General Assembly 201st District - Democrat,,,3
,Barack Obama,Stephen Kinsey,Michael K Ellis,Karl K Gamble,3
Barack Obama,16,103,34,3,3
Stephen Kinsey,,1,0,0,3
Michael K Ellis,,,1,0,3
Karl K Gamble,,,,0,3
Total,156,104,35,3,3
,President Of The United States - Democrat,Representative In The General Assembly 201st District - Democrat,,,5
,Barack Obama,Michael K Ellis,Stephen Kinsey,Karl K Gamble,5
Barack Obama,4,67,50,13,5
Michael K Ellis,,0,0,0,5
Stephen Kinsey,,,1,0,5
Karl K Gamble,,,,0,5
Total,134,67,51,13,5
,President Of The United States - Democrat,Representative In The General Assembly 201st District - Democrat,,,6
,Barack Obama,Stephen Kinsey,Michael K Ellis,Karl K Gamble,6
Barack Obama,10,89,37,21,6
Stephen Kinsey,,0,0,0,6
Michael K Ellis,,,0,0,6
Karl K Gamble,,,,1,6
Total,157,89,37,22,6
,President Of The United States - Democrat,Representative In The General Assembly 201st District - Democrat,,,7
,Barack Obama,Stephen Kinsey,Michael K Ellis,Karl K Gamble,7
Barack Obama,12,75,45,18,7
Stephen Kinsey,,3,0,0,7
Michael K Ellis,,,0,0,7
Karl K Gamble,,,,0,7
Total,150,78,45,18,7
,President Of The United States - Democrat,Representative In The General Assembly 201st District - Democrat,,,8
,Barack Obama,Stephen Kinsey,Michael K Ellis,Karl K Gamble,8
Barack Obama,15,79,51,11,8
Stephen Kinsey,,0,0,0,8
Michael K Ellis,,,0,0,8
Karl K Gamble,,,,2,8
Total,156,79,51,13,8
,President Of The United States - Democrat,Representative In The General Assembly 201st District - Democrat,,,9
,Barack Obama,Stephen Kinsey,Michael K Ellis,Karl K Gamble,9
Barack Obama,13,99,31,9,9
Stephen Kinsey,,3,0,0,9
Michael K Ellis,,,1,0,9
Karl K Gamble,,,,0,9
Total,152,102,32,9,9
,President Of The United States - Democrat,Representative In The General Assembly 201st District - Democrat,,,10
,Barack Obama,Stephen Kinsey,Michael K Ellis,Karl K Gamble,10
Barack Obama,8,147,32,6,10
Stephen Kinsey,,0,0,0,10
Michael K Ellis,,,0,0,10
Karl K Gamble,,,,0,10
Total,193,147,32,6,10
,President Of The United States - Democrat,Representative In The General Assembly 201st District - Democrat,,,15
,Barack Obama,Stephen Kinsey,Michael K Ellis,Karl K Gamble,15
Barack Obama,3,94,27,7,15
Stephen Kinsey,,1,0,0,15
Michael K Ellis,,,1,0,15
Karl K Gamble,,,,0,15
Total,131,95,28,7,15
,President Of The United States - Democrat,Representative In The General Assembly 201st District - Democrat,,,16
