col_1,col_2,col_3,col_4,division
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,All
,Barack Obama,James R Roebuck,Fatimah Loren Muhammad,All
Barack Obama,21,497,267,All
James R Roebuck,,25,0,All
Fatimah Loren Muhammad,,,10,All
Total,785,522,277,All
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,1
,Barack Obama,James R Roebuck,Fatimah Loren Muhammad,1
Barack Obama,1,43,17,1
James R Roebuck,,4,0,1
Fatimah Loren Muhammad,,,0,1
Total,61,47,17,1
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,2
,Barack Obama,James R Roebuck,Fatimah Loren Muhammad,2
Barack Obama,0,77,17,2
James R Roebuck,,3,0,2
Fatimah Loren Muhammad,,,0,2
Total,94,80,17,2
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,3
,Barack Obama,James R Roebuck,Fatimah Loren Muhammad,3
Barack Obama,0,6,5,3
James R Roebuck,,0,0,3
Fatimah Loren Muhammad,,,0,3
Total,11,6,5,3
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,5
,Barack Obama,James R Roebuck,Fatimah Loren Muhammad,5
Barack Obama,3,22,7,5
James R Roebuck,,1,0,5
Fatimah Loren Muhammad,,,2,5
Total,32,23,9,5
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,6
,Barack Obama,Fatimah Loren Muhammad,James R Roebuck,6
Barack Obama,1,36,28,6
Fatimah Loren Muhammad,,0,0,6
James R Roebuck,,,1,6
Total,65,36,29,6
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,7
,Barack Obama,James R Roebuck,Fatimah Loren Muhammad,7
Barack Obama,0,75,20,7
James R Roebuck,,5,0,7
Fatimah Loren Muhammad,,,2,7
Total,95,80,22,7
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,8
,Barack Obama,James R Roebuck,Fatimah Loren Muhammad,8
Barack Obama,0,3,0,8
James R Roebuck,,0,0,8
Fatimah Loren Muhammad,,,1,8
Total,3,3,1,8
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,9
,Barack Obama,James R Roebuck,Fatimah Loren Muhammad,9
Barack Obama,2,13,4,9
James R Roebuck,,0,0,9
Fatimah Loren Muhammad,,,0,9
Total,19,13,4,9
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,10
,Barack Obama,James R Roebuck,Fatimah Loren Muhammad,10
Barack Obama,0,21,6,10
James R Roebuck,,2,0,10
Fatimah Loren Muhammad,,,1,10
Total,27,23,7,10
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,11
,Barack Obama,James R Roebuck,Fatimah Loren Muhammad,11
Barack Obama,0,7,4,11
James R Roebuck,,0,0,11
Fatimah Loren Muhammad,,,0,11
Total,11,7,4,11
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,13
,Barack Obama,Fatimah Loren Muhammad,James R Roebuck,13
Barack Obama,0,27,25,13
Fatimah Loren Muhammad,,0,0,13
James R Roebuck,,,1,13
Total,52,27,26,13
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,14
,Barack Obama,James R Roebuck,Fatimah Loren Muhammad,14
Barack Obama,3,44,32,14
James R Roebuck,,3,0,14
Fatimah Loren Muhammad,,,2,14
Total,79,47,34,14
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,18
,Barack Obama,Fatimah Loren Muhammad,James R Roebuck,18
Barack Obama,0,8,3,18
Fatimah Loren Muhammad,,0,0,18
James R Roebuck,,,0,18
Total,11,8,3,18
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,19
,Barack Obama,Fatimah Loren Muhammad,James R Roebuck,19
Barack Obama,0,9,5,19
Fatimah Loren Muhammad,,0,0,19
James R Roebuck,,,0,19
Total,14,9,5,19
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,20
,Barack Obama,Fatimah Loren Muhammad,James R Roebuck,20
Barack Obama,1,12,11,20
Fatimah Loren Muhammad,,1,0,20
James R Roebuck,,,0,20
Total,24,13,11,20
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,21
,Barack Obama,Fatimah Loren Muhammad,James R Roebuck,21
Barack Obama,2,11,6,21
Fatimah Loren Muhammad,,0,0,21
James R Roebuck,,,0,21
Total,19,11,6,21
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,22
,Barack Obama,Fatimah Loren Muhammad,James R Roebuck,22
Barack Obama,5,24,19,22
Fatimah Loren Muhammad,,0,0,22
James R Roebuck,,,0,22
Total,48,24,19,22
,President Of The United States - Democrat,Representative In The General Assembly 188th District - Democrat,,23
,Barack Obama,James R Roebuck,Fatimah Loren Muhammad,23
Barack Obama,3,89,28,23
James R Roebuck,,5,0,23
Fatimah Loren Muhammad,,,1,23
Total,120,94,29,23
