col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,Ted Kirsch,Anthony Hardy Williams,Christine M Tartaglione,Ryan N Boyer,Mindy M Posoff,Elizabeth A Washo,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,Deborah E Landau,All
Ted Kirsch,34,234,149,230,234,231,141,142,142,139,All
Anthony Hardy Williams,,23,149,230,221,220,138,141,138,138,All
Christine M Tartaglione,,,91,141,136,139,141,143,145,139,All
Ryan N Boyer,,,,20,221,225,136,140,137,139,All
Mindy M Posoff,,,,,7,224,135,137,135,133,All
Elizabeth A Washo,,,,,,13,133,136,135,136,All
Kathryn Sylvia Huggins,,,,,,,6,144,141,141,All
Sekela Coles,,,,,,,,2,146,146,All
Thaddeus Kirkland,,,,,,,,,1,141,All
Deborah E Landau,,,,,,,,,,2,All
Total,296,274,264,261,250,249,160,156,152,151,All
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,1
,Christine M Tartaglione,Ted Kirsch,Anthony Hardy Williams,Ryan N Boyer,Mindy M Posoff,Elizabeth A Washo,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,Deborah E Landau,1
Christine M Tartaglione,18,3,3,2,2,2,3,3,3,2,1
Ted Kirsch,,1,8,7,7,6,3,3,3,2,1
Anthony Hardy Williams,,,0,7,7,6,3,3,3,2,1
Ryan N Boyer,,,,1,7,6,2,2,2,2,1
Mindy M Posoff,,,,,0,6,2,2,2,2,1
Elizabeth A Washo,,,,,,0,2,2,2,2,1
Kathryn Sylvia Huggins,,,,,,,0,3,3,2,1
Sekela Coles,,,,,,,,0,3,2,1
Thaddeus Kirkland,,,,,,,,,0,2,1
Deborah E Landau,,,,,,,,,,0,1
Total,21,9,8,8,7,6,3,3,3,2,1
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,2
,Anthony Hardy Williams,Elizabeth A Washo,Mindy M Posoff,Ted Kirsch,Ryan N Boyer,Christine M Tartaglione,Deborah E Landau,Sekela Coles,Kathryn Sylvia Huggins,Thaddeus Kirkland,2
Anthony Hardy Williams,3,13,12,12,13,7,7,6,6,5,2
Elizabeth A Washo,,3,12,12,13,6,7,6,6,5,2
Mindy M Posoff,,,0,12,12,5,6,7,6,6,2
Ted Kirsch,,,,2,12,6,6,5,5,5,2
Ryan N Boyer,,,,,0,6,7,6,6,5,2
Christine M Tartaglione,,,,,,2,7,6,6,6,2
Deborah E Landau,,,,,,,0,7,7,6,2
Sekela Coles,,,,,,,,0,7,6,2
Kathryn Sylvia Huggins,,,,,,,,,0,6,2
Thaddeus Kirkland,,,,,,,,,,0,2
Total,17,16,15,15,13,10,8,8,7,7,2
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,3
,Anthony Hardy Williams,Ted Kirsch,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Christine M Tartaglione,Deborah E Landau,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,3
Anthony Hardy Williams,2,4,3,3,3,0,0,0,0,0,3
Ted Kirsch,,1,3,3,3,0,0,0,0,0,3
Elizabeth A Washo,,,0,3,3,0,0,0,0,0,3
Mindy M Posoff,,,,0,3,0,0,0,0,0,3
Ryan N Boyer,,,,,0,0,0,0,0,0,3
Christine M Tartaglione,,,,,,2,0,0,0,0,3
Deborah E Landau,,,,,,,0,0,0,0,3
Kathryn Sylvia Huggins,,,,,,,,0,0,0,3
Sekela Coles,,,,,,,,,0,0,3
Thaddeus Kirkland,,,,,,,,,,0,3
Total,6,5,3,3,3,2,0,0,0,0,3
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,4
,Ryan N Boyer,Ted Kirsch,Anthony Hardy Williams,Christine M Tartaglione,Elizabeth A Washo,Mindy M Posoff,Deborah E Landau,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,4
Ryan N Boyer,1,5,5,3,4,5,3,3,3,3,4
Ted Kirsch,,1,5,3,4,5,3,3,3,3,4
Anthony Hardy Williams,,,0,3,4,5,3,3,3,3,4
Christine M Tartaglione,,,,2,2,3,3,3,3,3,4
Elizabeth A Washo,,,,,1,4,2,2,2,2,4
Mindy M Posoff,,,,,,0,3,3,3,3,4
Deborah E Landau,,,,,,,0,3,3,3,4
Kathryn Sylvia Huggins,,,,,,,,0,3,3,4
Sekela Coles,,,,,,,,,0,3,4
Thaddeus Kirkland,,,,,,,,,,0,4
Total,6,6,5,5,5,5,3,3,3,3,4
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,5
,Ryan N Boyer,Ted Kirsch,Anthony Hardy Williams,Mindy M Posoff,Christine M Tartaglione,Elizabeth A Washo,Kathryn Sylvia Huggins,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,5
Ryan N Boyer,1,12,12,12,10,12,8,8,8,8,5
Ted Kirsch,,1,13,13,9,12,9,8,8,8,5
Anthony Hardy Williams,,,1,13,8,12,9,8,8,8,5
Mindy M Posoff,,,,0,8,12,10,8,8,8,5
Christine M Tartaglione,,,,,2,8,8,8,8,8,5
Elizabeth A Washo,,,,,,0,8,8,8,8,5
Kathryn Sylvia Huggins,,,,,,,1,8,8,8,5
Deborah E Landau,,,,,,,,0,8,8,5
Sekela Coles,,,,,,,,,0,8,5
Thaddeus Kirkland,,,,,,,,,,0,5
Total,15,15,14,14,13,12,11,8,8,8,5
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,6
,Christine M Tartaglione,Mindy M Posoff,Ted Kirsch,Anthony Hardy Williams,Elizabeth A Washo,Ryan N Boyer,Deborah E Landau,Kathryn Sylvia Huggins,Thaddeus Kirkland,Sekela Coles,6
Christine M Tartaglione,12,1,1,1,2,1,1,2,1,1,6
Mindy M Posoff,,1,5,5,4,5,1,1,1,1,6
Ted Kirsch,,,1,5,4,5,1,1,1,1,6
Anthony Hardy Williams,,,,0,4,5,1,1,1,1,6
Elizabeth A Washo,,,,,0,4,1,1,1,1,6
Ryan N Boyer,,,,,,0,1,1,1,1,6
Deborah E Landau,,,,,,,1,1,1,1,6
Kathryn Sylvia Huggins,,,,,,,,0,1,1,6
Thaddeus Kirkland,,,,,,,,,1,1,6
Sekela Coles,,,,,,,,,,0,6
Total,15,6,6,5,5,5,2,2,2,1,6
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,7
,Anthony Hardy Williams,Ted Kirsch,Ryan N Boyer,Elizabeth A Washo,Mindy M Posoff,Christine M Tartaglione,Deborah E Landau,Sekela Coles,Kathryn Sylvia Huggins,Thaddeus Kirkland,7
Anthony Hardy Williams,1,10,9,9,8,6,6,6,5,5,7
Ted Kirsch,,3,9,9,8,5,5,5,5,5,7
Ryan N Boyer,,,2,9,8,5,5,5,5,5,7
Elizabeth A Washo,,,,1,8,5,5,5,5,5,7
Mindy M Posoff,,,,,0,4,4,4,4,4,7
Christine M Tartaglione,,,,,,0,6,6,6,6,7
Deborah E Landau,,,,,,,0,7,6,6,7
Sekela Coles,,,,,,,,0,6,6,7
Kathryn Sylvia Huggins,,,,,,,,,0,6,7
Thaddeus Kirkland,,,,,,,,,,0,7
Total,13,13,11,10,8,7,7,7,6,6,7
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,8
,Christine M Tartaglione,Anthony Hardy Williams,Ted Kirsch,Elizabeth A Washo,Kathryn Sylvia Huggins,Mindy M Posoff,Ryan N Boyer,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,8
Christine M Tartaglione,9,30,29,29,29,29,29,29,29,29,8
Anthony Hardy Williams,,2,31,31,30,31,32,30,30,29,8
Ted Kirsch,,,0,31,31,32,31,30,30,30,8
Elizabeth A Washo,,,,1,29,31,31,29,29,29,8
Kathryn Sylvia Huggins,,,,,0,30,30,30,31,30,8
Mindy M Posoff,,,,,,0,31,29,30,30,8
Ryan N Boyer,,,,,,,0,30,30,29,8
Deborah E Landau,,,,,,,,0,30,29,8
Sekela Coles,,,,,,,,,0,30,8
Thaddeus Kirkland,,,,,,,,,,0,8
Total,39,35,34,32,32,32,32,31,31,30,8
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,9
,Ryan N Boyer,Anthony Hardy Williams,Elizabeth A Washo,Mindy M Posoff,Ted Kirsch,Christine M Tartaglione,Sekela Coles,Deborah E Landau,Kathryn Sylvia Huggins,Thaddeus Kirkland,9
Ryan N Boyer,2,8,6,7,7,5,5,5,5,5,9
Anthony Hardy Williams,,1,6,7,7,5,5,5,5,5,9
Elizabeth A Washo,,,3,6,6,4,5,5,5,5,9
Mindy M Posoff,,,,1,7,5,6,5,5,5,9
Ted Kirsch,,,,,1,4,5,5,5,5,9
Christine M Tartaglione,,,,,,0,5,4,4,4,9
Sekela Coles,,,,,,,0,5,5,5,9
Deborah E Landau,,,,,,,,0,5,5,9
Kathryn Sylvia Huggins,,,,,,,,,0,5,9
Thaddeus Kirkland,,,,,,,,,,0,9
Total,10,9,9,9,8,6,6,5,5,5,9
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,10
,Ted Kirsch,Anthony Hardy Williams,Elizabeth A Washo,Ryan N Boyer,Christine M Tartaglione,Mindy M Posoff,Kathryn Sylvia Huggins,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,10
Ted Kirsch,2,19,20,16,13,19,11,11,11,11,10
Anthony Hardy Williams,,1,16,17,13,14,11,11,11,11,10
Elizabeth A Washo,,,0,17,12,16,9,10,10,10,10
Ryan N Boyer,,,,2,11,12,9,10,10,10,10
Christine M Tartaglione,,,,,5,10,10,10,10,10,10
Mindy M Posoff,,,,,,0,9,10,10,10,10
Kathryn Sylvia Huggins,,,,,,,0,9,9,9,10
Deborah E Landau,,,,,,,,0,11,11,10
Sekela Coles,,,,,,,,,0,11,10
Thaddeus Kirkland,,,,,,,,,,0,10
Total,27,22,21,20,19,19,12,11,11,11,10
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,11
,Ryan N Boyer,Anthony Hardy Williams,Elizabeth A Washo,Ted Kirsch,Mindy M Posoff,Christine M Tartaglione,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,Deborah E Landau,11
Ryan N Boyer,2,14,12,13,11,7,7,8,8,7,11
Anthony Hardy Williams,,1,12,13,11,7,7,8,8,7,11
Elizabeth A Washo,,,2,12,11,5,6,6,6,6,11
Ted Kirsch,,,,0,11,6,7,7,7,7,11
Mindy M Posoff,,,,,0,4,5,5,5,5,11
Christine M Tartaglione,,,,,,2,6,7,7,6,11
Kathryn Sylvia Huggins,,,,,,,1,7,7,7,11
Sekela Coles,,,,,,,,0,8,7,11
Thaddeus Kirkland,,,,,,,,,0,7,11
Deborah E Landau,,,,,,,,,,0,11
Total,16,15,14,13,11,9,8,8,8,7,11
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,12
,Ted Kirsch,Christine M Tartaglione,Elizabeth A Washo,Anthony Hardy Williams,Mindy M Posoff,Ryan N Boyer,Thaddeus Kirkland,Kathryn Sylvia Huggins,Sekela Coles,Deborah E Landau,12
Ted Kirsch,1,15,22,19,21,21,13,11,12,11,12
Christine M Tartaglione,,2,12,13,12,11,17,15,14,13,12
Elizabeth A Washo,,,1,19,21,20,12,11,11,11,12
Anthony Hardy Williams,,,,1,19,19,12,11,11,11,12
Mindy M Posoff,,,,,1,20,12,11,11,11,12
Ryan N Boyer,,,,,,1,11,11,11,11,12
Thaddeus Kirkland,,,,,,,0,14,13,13,12
Kathryn Sylvia Huggins,,,,,,,,1,13,13,12
Sekela Coles,,,,,,,,,1,13,12
Deborah E Landau,,,,,,,,,,0,12
Total,27,23,23,22,22,22,17,16,15,13,12
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,13
,Ted Kirsch,Anthony Hardy Williams,Mindy M Posoff,Christine M Tartaglione,Ryan N Boyer,Elizabeth A Washo,Kathryn Sylvia Huggins,Sekela Coles,Deborah E Landau,Thaddeus Kirkland,13
Ted Kirsch,4,15,15,9,15,14,10,9,9,9,13
