col_1,col_2,division
,Representative In The General Assembly 181st District - Democrat,All
,W Curtis Thomas,All
W Curtis Thomas,830,All
Total,830,All
,Representative In The General Assembly 181st District - Democrat,1
,W Curtis Thomas,1
W Curtis Thomas,39,1
Total,39,1
,Representative In The General Assembly 181st District - Democrat,2
,W Curtis Thomas,2
W Curtis Thomas,50,2
Total,50,2
,Representative In The General Assembly 181st District - Democrat,3
,W Curtis Thomas,3
W Curtis Thomas,127,3
Total,127,3
,Representative In The General Assembly 181st District - Democrat,4
,W Curtis Thomas,4
W Curtis Thomas,122,4
Total,122,4
,Representative In The General Assembly 181st District - Democrat,5
,W Curtis Thomas,5
W Curtis Thomas,42,5
Total,42,5
,Representative In The General Assembly 181st District - Democrat,6
,W Curtis Thomas,6
W Curtis Thomas,189,6
Total,189,6
,Representative In The General Assembly 181st District - Democrat,7
,W Curtis Thomas,7
W Curtis Thomas,101,7
Total,101,7
,Representative In The General Assembly 181st District - Democrat,8
,W Curtis Thomas,8
W Curtis Thomas,29,8
Total,29,8
,Representative In The General Assembly 181st District - Democrat,9
,W Curtis Thomas,9
W Curtis Thomas,38,9
Total,38,9
,Representative In The General Assembly 181st District - Democrat,10
,W Curtis Thomas,10
W Curtis Thomas,89,10
Total,89,10
,Representative In The General Assembly 181st District - Democrat,11
,W Curtis Thomas,11
W Curtis Thomas,4,11
Total,4,11
