col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Delegate To The Republican National Convention 1st District,,,,,,All
,Christopher M Vogler,Tom Boggia,Marion S Taxin,Michael W Untermeyer,Dale Kerns,Frederick W Anton,All
Christopher M Vogler,105,58,65,28,22,23,All
Tom Boggia,,26,51,17,13,9,All
Marion S Taxin,,,19,6,7,19,All
Michael W Untermeyer,,,,6,27,7,All
Dale Kerns,,,,,7,8,All
Frederick W Anton,,,,,,2,All
Total,209,104,98,49,46,37,All
,Delegate To The Republican National Convention 1st District,,,,,,1
,Christopher M Vogler,Michael W Untermeyer,Tom Boggia,Dale Kerns,Frederick W Anton,Marion S Taxin,1
Christopher M Vogler,11,2,1,2,1,0,1
Michael W Untermeyer,,1,2,2,0,0,1
Tom Boggia,,,2,1,0,0,1
Dale Kerns,,,,0,1,0,1
Frederick W Anton,,,,,0,0,1
Marion S Taxin,,,,,,0,1
Total,14,4,4,3,1,0,1
,Delegate To The Republican National Convention 1st District,,,,,,2
,Tom Boggia,Christopher M Vogler,Marion S Taxin,Frederick W Anton,Michael W Untermeyer,Dale Kerns,2
Tom Boggia,2,4,3,0,1,0,2
Christopher M Vogler,,0,4,1,1,0,2
Marion S Taxin,,,1,1,0,0,2
Frederick W Anton,,,,0,0,0,2
Michael W Untermeyer,,,,,0,0,2
Dale Kerns,,,,,,0,2
Total,6,5,5,1,1,0,2
,Delegate To The Republican National Convention 1st District,,,,,,3
,Christopher M Vogler,Marion S Taxin,Tom Boggia,Frederick W Anton,Dale Kerns,Michael W Untermeyer,3
Christopher M Vogler,13,4,3,3,0,0,3
Marion S Taxin,,1,2,1,0,0,3
Tom Boggia,,,0,0,2,2,3
Frederick W Anton,,,,0,0,0,3
Dale Kerns,,,,,0,2,3
Michael W Untermeyer,,,,,,0,3
Total,20,5,5,3,2,2,3
,Delegate To The Republican National Convention 1st District,,,,,,4
,Christopher M Vogler,Tom Boggia,Dale Kerns,Marion S Taxin,Michael W Untermeyer,Frederick W Anton,4
Christopher M Vogler,4,0,0,0,0,0,4
Tom Boggia,,3,0,0,0,0,4
Dale Kerns,,,2,0,0,0,4
Marion S Taxin,,,,2,0,0,4
Michael W Untermeyer,,,,,2,0,4
Frederick W Anton,,,,,,0,4
Total,4,3,2,2,2,0,4
,Delegate To The Republican National Convention 1st District,,,,,,5
,Christopher M Vogler,Marion S Taxin,Tom Boggia,Frederick W Anton,Michael W Untermeyer,Dale Kerns,5
Christopher M Vogler,10,7,7,2,3,1,5
Marion S Taxin,,1,6,4,0,0,5
Tom Boggia,,,0,2,3,1,5
Frederick W Anton,,,,0,1,1,5
Michael W Untermeyer,,,,,0,3,5
Dale Kerns,,,,,,0,5
Total,21,10,10,5,5,3,5
,Delegate To The Republican National Convention 1st District,,,,,,6
,Christopher M Vogler,Tom Boggia,Marion S Taxin,Dale Kerns,Frederick W Anton,Michael W Untermeyer,6
Christopher M Vogler,8,2,3,2,2,2,6
Tom Boggia,,2,3,1,0,1,6
Marion S Taxin,,,1,1,2,0,6
Dale Kerns,,,,0,1,2,6
Frederick W Anton,,,,,0,0,6
Michael W Untermeyer,,,,,,0,6
Total,14,7,6,4,3,3,6
,Delegate To The Republican National Convention 1st District,,,,,,7
,Christopher M Vogler,Tom Boggia,Marion S Taxin,Frederick W Anton,Dale Kerns,Michael W Untermeyer,7
Christopher M Vogler,22,2,5,3,1,2,7
Tom Boggia,,9,3,2,1,1,7
Marion S Taxin,,,1,2,0,0,7
Frederick W Anton,,,,0,1,2,7
Dale Kerns,,,,,1,1,7
Michael W Untermeyer,,,,,,0,7
Total,29,14,7,5,3,3,7
,Delegate To The Republican National Convention 1st District,,,,,,8
,Christopher M Vogler,Marion S Taxin,Dale Kerns,Tom Boggia,Frederick W Anton,Michael W Untermeyer,8
Christopher M Vogler,8,6,2,3,1,1,8
Marion S Taxin,,1,4,5,2,1,8
Dale Kerns,,,0,2,0,2,8
Tom Boggia,,,,0,0,0,8
Frederick W Anton,,,,,0,0,8
Michael W Untermeyer,,,,,,0,8
Total,15,11,5,5,2,2,8
,Delegate To The Republican National Convention 1st District,,,,,,9
,Christopher M Vogler,Dale Kerns,Michael W Untermeyer,Tom Boggia,Frederick W Anton,Marion S Taxin,9
Christopher M Vogler,3,0,0,0,0,0,9
Dale Kerns,,2,0,0,0,0,9
Michael W Untermeyer,,,1,0,0,0,9
Tom Boggia,,,,1,0,0,9
Frederick W Anton,,,,,0,0,9
Marion S Taxin,,,,,,0,9
Total,3,2,1,1,0,0,9
,Delegate To The Republican National Convention 1st District,,,,,,10
,Christopher M Vogler,Tom Boggia,Marion S Taxin,Frederick W Anton,Dale Kerns,Michael W Untermeyer,10
Christopher M Vogler,11,6,5,4,3,2,10
Tom Boggia,,2,2,1,2,0,10
Marion S Taxin,,,2,2,0,0,10
Frederick W Anton,,,,0,0,1,10
Dale Kerns,,,,,0,1,10
Michael W Untermeyer,,,,,,0,10
Total,22,8,7,4,3,2,10
,Delegate To The Republican National Convention 1st District,,,,,,11
,Christopher M Vogler,Marion S Taxin,Tom Boggia,Frederick W Anton,Dale Kerns,Michael W Untermeyer,11
Christopher M Vogler,3,3,4,1,0,0,11
Marion S Taxin,,2,4,0,0,0,11
Tom Boggia,,,1,1,0,0,11
Frederick W Anton,,,,0,0,0,11
