col_1,col_2,col_3,division
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,All
,Shirley M Kitchen,Allyson Y Schwartz,All
Shirley M Kitchen,199,"1,599",All
Allyson Y Schwartz,,39,All
Total,"1,798","1,638",All
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,3
,Shirley M Kitchen,Allyson Y Schwartz,3
Shirley M Kitchen,16,79,3
Allyson Y Schwartz,,0,3
Total,95,79,3
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,4
,Shirley M Kitchen,Allyson Y Schwartz,4
Shirley M Kitchen,5,42,4
Allyson Y Schwartz,,1,4
Total,47,43,4
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,5
,Shirley M Kitchen,Allyson Y Schwartz,5
Shirley M Kitchen,10,47,5
Allyson Y Schwartz,,0,5
Total,57,47,5
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,8
,Shirley M Kitchen,Allyson Y Schwartz,8
Shirley M Kitchen,10,61,8
Allyson Y Schwartz,,2,8
Total,71,63,8
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,9
,Shirley M Kitchen,Allyson Y Schwartz,9
Shirley M Kitchen,21,97,9
Allyson Y Schwartz,,4,9
Total,118,101,9
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,10
,Shirley M Kitchen,Allyson Y Schwartz,10
Shirley M Kitchen,5,72,10
Allyson Y Schwartz,,1,10
Total,77,73,10
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,11
,Shirley M Kitchen,Allyson Y Schwartz,11
Shirley M Kitchen,12,85,11
Allyson Y Schwartz,,2,11
Total,97,87,11
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,12
,Shirley M Kitchen,Allyson Y Schwartz,12
Shirley M Kitchen,5,61,12
Allyson Y Schwartz,,1,12
Total,66,62,12
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,13
,Shirley M Kitchen,Allyson Y Schwartz,13
Shirley M Kitchen,16,67,13
Allyson Y Schwartz,,1,13
Total,83,68,13
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,14
,Shirley M Kitchen,Allyson Y Schwartz,14
Shirley M Kitchen,8,86,14
Allyson Y Schwartz,,2,14
Total,94,88,14
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,15
,Shirley M Kitchen,Allyson Y Schwartz,15
Shirley M Kitchen,11,67,15
Allyson Y Schwartz,,1,15
Total,78,68,15
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,16
,Shirley M Kitchen,Allyson Y Schwartz,16
Shirley M Kitchen,15,91,16
Allyson Y Schwartz,,4,16
Total,106,95,16
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,18
,Shirley M Kitchen,Allyson Y Schwartz,18
Shirley M Kitchen,11,97,18
Allyson Y Schwartz,,2,18
Total,108,99,18
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,19
,Shirley M Kitchen,Allyson Y Schwartz,19
Shirley M Kitchen,8,82,19
Allyson Y Schwartz,,2,19
Total,90,84,19
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,20
,Shirley M Kitchen,Allyson Y Schwartz,20
Shirley M Kitchen,8,117,20
Allyson Y Schwartz,,5,20
Total,125,122,20
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,25
,Shirley M Kitchen,Allyson Y Schwartz,25
Shirley M Kitchen,15,121,25
Allyson Y Schwartz,,3,25
Total,136,124,25
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,26
,Shirley M Kitchen,Allyson Y Schwartz,26
Shirley M Kitchen,9,91,26
Allyson Y Schwartz,,3,26
Total,100,94,26
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,27
,Shirley M Kitchen,Allyson Y Schwartz,27
Shirley M Kitchen,6,116,27
Allyson Y Schwartz,,5,27
Total,122,121,27
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 13th District - Democrat,28
,Shirley M Kitchen,Allyson Y Schwartz,28
Shirley M Kitchen,8,120,28
Allyson Y Schwartz,,0,28
Total,128,120,28
