col_1,col_2,col_3,col_4,col_5,col_6,division
,Auditor General - Democrat,Representative In The General Assembly 195th District - Democrat,,,,All
,Eugene A Depasquale,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,All
Eugene A Depasquale,9,173,93,36,8,All
Michelle F Brownlee,,96,0,0,0,All
Andrew J Kleeman,,,28,0,0,All
Mike Jones,,,,28,0,All
Takkeem L Morgan,,,,,4,All
Total,319,269,121,64,12,All
,Representative In The General Assembly 195th District - Democrat,,,,Auditor General - Democrat,5
,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,Eugene A Depasquale,5
Michelle F Brownlee,22,0,0,0,29,5
Andrew J Kleeman,,4,0,0,12,5
Mike Jones,,,7,0,7,5
Takkeem L Morgan,,,,0,2,5
Eugene A Depasquale,,,,,0,5
Total,51,16,14,2,50,5
,Auditor General - Democrat,Representative In The General Assembly 195th District - Democrat,,,,7
,Eugene A Depasquale,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,7
Eugene A Depasquale,2,28,38,6,0,7
Michelle F Brownlee,,27,0,0,0,7
Andrew J Kleeman,,,11,0,0,7
Mike Jones,,,,12,0,7
Takkeem L Morgan,,,,,0,7
Total,74,55,49,18,0,7
,Auditor General - Democrat,Representative In The General Assembly 195th District - Democrat,,,,8
,Eugene A Depasquale,Michelle F Brownlee,Mike Jones,Andrew J Kleeman,Takkeem L Morgan,8
Eugene A Depasquale,3,25,8,9,4,8
Michelle F Brownlee,,11,0,0,0,8
Mike Jones,,,2,0,0,8
Andrew J Kleeman,,,,0,0,8
Takkeem L Morgan,,,,,2,8
Total,49,36,10,9,6,8
,Auditor General - Democrat,Representative In The General Assembly 195th District - Democrat,,,,9
,Eugene A Depasquale,Michelle F Brownlee,Mike Jones,Andrew J Kleeman,Takkeem L Morgan,9
Eugene A Depasquale,2,29,12,8,1,9
Michelle F Brownlee,,11,0,0,0,9
Mike Jones,,,4,0,0,9
Andrew J Kleeman,,,,3,0,9
Takkeem L Morgan,,,,,1,9
Total,52,40,16,11,2,9
,Auditor General - Democrat,Representative In The General Assembly 195th District - Democrat,,,,15
,Eugene A Depasquale,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,15
Eugene A Depasquale,2,62,26,3,1,15
Michelle F Brownlee,,25,0,0,0,15
Andrew J Kleeman,,,10,0,0,15
Mike Jones,,,,3,0,15
Takkeem L Morgan,,,,,1,15
Total,94,87,36,6,2,15
