col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 180th District - Democrat,,,Representative In Congress 1st District - Democrat,All
,Jonathan Ramos,Angel L Cruz,Anthony Pernell Johnson,Robert A Brady,All
Jonathan Ramos,279,0,0,369,All
Angel L Cruz,,288,0,148,All
Anthony Pernell Johnson,,,6,19,All
Robert A Brady,,,,15,All
Total,648,436,25,551,All
,Representative In The General Assembly 180th District - Democrat,,,Representative In Congress 1st District - Democrat,2
,Jonathan Ramos,Angel L Cruz,Anthony Pernell Johnson,Robert A Brady,2
Jonathan Ramos,22,0,0,18,2
Angel L Cruz,,24,0,11,2
Anthony Pernell Johnson,,,0,1,2
Robert A Brady,,,,1,2
Total,40,35,1,31,2
,Representative In The General Assembly 180th District - Democrat,,,Representative In Congress 1st District - Democrat,3
,Angel L Cruz,Jonathan Ramos,Anthony Pernell Johnson,Robert A Brady,3
Angel L Cruz,18,0,0,6,3
Jonathan Ramos,,7,0,4,3
Anthony Pernell Johnson,,,0,0,3
Robert A Brady,,,,0,3
Total,24,11,0,10,3
,Representative In The General Assembly 180th District - Democrat,,,Representative In Congress 1st District - Democrat,4
,Angel L Cruz,Jonathan Ramos,Anthony Pernell Johnson,Robert A Brady,4
Angel L Cruz,27,0,0,6,4
Jonathan Ramos,,14,0,9,4
Anthony Pernell Johnson,,,2,0,4
Robert A Brady,,,,0,4
Total,33,23,2,15,4
,Representative In The General Assembly 180th District - Democrat,,,Representative In Congress 1st District - Democrat,6
,Jonathan Ramos,Angel L Cruz,Anthony Pernell Johnson,Robert A Brady,6
Jonathan Ramos,23,0,0,9,6
Angel L Cruz,,22,0,6,6
Anthony Pernell Johnson,,,0,0,6
Robert A Brady,,,,1,6
Total,32,28,0,16,6
,Representative In The General Assembly 180th District - Democrat,,,Representative In Congress 1st District - Democrat,7
,Jonathan Ramos,Angel L Cruz,Anthony Pernell Johnson,Robert A Brady,7
Jonathan Ramos,36,0,0,30,7
Angel L Cruz,,34,0,9,7
Anthony Pernell Johnson,,,0,3,7
Robert A Brady,,,,3,7
Total,66,43,3,45,7
,Representative In The General Assembly 180th District - Democrat,,,Representative In Congress 1st District - Democrat,9
,Jonathan Ramos,Angel L Cruz,Anthony Pernell Johnson,Robert A Brady,9
Jonathan Ramos,27,0,0,15,9
Angel L Cruz,,24,0,8,9
Anthony Pernell Johnson,,,1,1,9
Robert A Brady,,,,1,9
Total,42,32,2,25,9
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 180th District - Democrat,,,10
,Robert A Brady,Jonathan Ramos,Angel L Cruz,Anthony Pernell Johnson,10
Robert A Brady,2,37,22,1,10
Jonathan Ramos,,18,0,0,10
Angel L Cruz,,,12,0,10
Anthony Pernell Johnson,,,,0,10
Total,62,55,34,1,10
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 180th District - Democrat,,,11
,Robert A Brady,Jonathan Ramos,Angel L Cruz,Anthony Pernell Johnson,11
Robert A Brady,0,34,9,0,11
Jonathan Ramos,,8,0,0,11
Angel L Cruz,,,12,0,11
Anthony Pernell Johnson,,,,0,11
Total,43,42,21,0,11
,Representative In The General Assembly 180th District - Democrat,,,Representative In Congress 1st District - Democrat,13
,Jonathan Ramos,Angel L Cruz,Anthony Pernell Johnson,Robert A Brady,13
Jonathan Ramos,17,0,0,34,13
Angel L Cruz,,30,0,13,13
Anthony Pernell Johnson,,,2,1,13
Robert A Brady,,,,1,13
Total,51,43,3,49,13
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 180th District - Democrat,,,14
,Robert A Brady,Jonathan Ramos,Angel L Cruz,Anthony Pernell Johnson,14
Robert A Brady,0,19,4,2,14
Jonathan Ramos,,2,0,0,14
Angel L Cruz,,,6,0,14
Anthony Pernell Johnson,,,,0,14
Total,25,21,10,2,14
,Representative In The General Assembly 180th District - Democrat,,,Representative In Congress 1st District - Democrat,15
,Jonathan Ramos,Angel L Cruz,Anthony Pernell Johnson,Robert A Brady,15
Jonathan Ramos,8,0,0,55,15
Angel L Cruz,,8,0,6,15
Anthony Pernell Johnson,,,0,0,15
Robert A Brady,,,,1,15
Total,63,14,0,62,15
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 180th District - Democrat,,,16
,Robert A Brady,Jonathan Ramos,Angel L Cruz,Anthony Pernell Johnson,16
Robert A Brady,1,45,25,1,16
Jonathan Ramos,,12,0,0,16
Angel L Cruz,,,26,0,16
Anthony Pernell Johnson,,,,1,16
Total,72,57,51,2,16
,Representative In The General Assembly 180th District - Democrat,,,Representative In Congress 1st District - Democrat,17
,Jonathan Ramos,Angel L Cruz,Anthony Pernell Johnson,Robert A Brady,17
Jonathan Ramos,24,0,0,15,17
Angel L Cruz,,18,0,7,17
Anthony Pernell Johnson,,,0,0,17
Robert A Brady,,,,2,17
Total,39,25,0,24,17
,Representative In The General Assembly 180th District - Democrat,,,Representative In Congress 1st District - Democrat,18
,Jonathan Ramos,Angel L Cruz,Anthony Pernell Johnson,Robert A Brady,18
Jonathan Ramos,42,0,0,39,18
Angel L Cruz,,13,0,5,18
Anthony Pernell Johnson,,,0,7,18
Robert A Brady,,,,0,18
Total,81,18,7,51,18
,Representative In The General Assembly 180th District - Democrat,,,Representative In Congress 1st District - Democrat,19
,Angel L Cruz,Jonathan Ramos,Anthony Pernell Johnson,Robert A Brady,19
Angel L Cruz,14,0,0,11,19
Jonathan Ramos,,19,0,6,19
Anthony Pernell Johnson,,,0,2,19
Robert A Brady,,,,2,19
Total,25,25,2,21,19
