col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,Bob Casey Jr,Joseph John Vodvarka,Ted Kirsch,Anthony Hardy Williams,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Christine M Tartaglione,Kathryn Sylvia Huggins,Deborah E Landau,Thaddeus Kirkland,Sekela Coles,All
Bob Casey Jr,178,0,332,314,309,309,305,288,264,258,250,245,All
Joseph John Vodvarka,,73,147,142,132,133,135,87,86,81,77,79,All
Ted Kirsch,,,1,429,434,441,440,329,332,325,318,318,All
Anthony Hardy Williams,,,,2,422,424,425,328,322,315,311,308,All
Elizabeth A Washo,,,,,1,433,431,320,332,325,310,312,All
Mindy M Posoff,,,,,,2,431,326,332,323,314,316,All
Ryan N Boyer,,,,,,,2,317,327,314,309,311,All
Christine M Tartaglione,,,,,,,,6,334,333,328,321,All
Kathryn Sylvia Huggins,,,,,,,,,0,340,323,327,All
Deborah E Landau,,,,,,,,,,1,319,323,All
Thaddeus Kirkland,,,,,,,,,,,0,322,All
Sekela Coles,,,,,,,,,,,,0,All
Total,606,244,504,477,465,465,464,396,371,357,343,342,All
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,1
,Bob Casey Jr,Joseph John Vodvarka,Mindy M Posoff,Anthony Hardy Williams,Ted Kirsch,Elizabeth A Washo,Ryan N Boyer,Christine M Tartaglione,Kathryn Sylvia Huggins,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,1
Bob Casey Jr,6,0,28,27,26,25,26,22,20,21,20,19,1
Joseph John Vodvarka,,3,9,10,9,8,7,7,7,5,6,6,1
Mindy M Posoff,,,0,36,38,37,35,25,27,28,27,27,1
Anthony Hardy Williams,,,,0,36,34,33,27,26,25,26,25,1
Ted Kirsch,,,,,0,36,34,25,27,28,28,27,1
Elizabeth A Washo,,,,,,0,34,25,27,27,26,26,1
Ryan N Boyer,,,,,,,0,23,25,26,26,25,1
Christine M Tartaglione,,,,,,,,0,27,25,25,25,1
Kathryn Sylvia Huggins,,,,,,,,,0,28,28,28,1
Deborah E Landau,,,,,,,,,,0,28,28,1
Sekela Coles,,,,,,,,,,,0,29,1
Thaddeus Kirkland,,,,,,,,,,,,0,1
Total,44,15,42,40,39,38,38,32,31,30,30,29,1
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,2
,Bob Casey Jr,Joseph John Vodvarka,Ted Kirsch,Elizabeth A Washo,Anthony Hardy Williams,Mindy M Posoff,Kathryn Sylvia Huggins,Ryan N Boyer,Deborah E Landau,Christine M Tartaglione,Sekela Coles,Thaddeus Kirkland,2
Bob Casey Jr,17,0,29,27,25,27,24,25,23,23,22,21,2
Joseph John Vodvarka,,8,12,12,12,11,11,11,9,8,8,9,2
Ted Kirsch,,,0,36,35,36,30,35,29,30,29,30,2
Elizabeth A Washo,,,,0,34,38,32,34,30,28,29,29,2
Anthony Hardy Williams,,,,,0,34,30,34,28,28,28,29,2
Mindy M Posoff,,,,,,0,32,34,30,29,30,29,2
Kathryn Sylvia Huggins,,,,,,,0,30,32,29,31,29,2
Ryan N Boyer,,,,,,,,0,28,28,28,27,2
Deborah E Landau,,,,,,,,,1,29,31,29,2
Christine M Tartaglione,,,,,,,,,,0,28,29,2
Sekela Coles,,,,,,,,,,,0,29,2
Thaddeus Kirkland,,,,,,,,,,,,0,2
Total,52,24,42,40,39,39,37,37,34,32,31,31,2
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,United States Senator - Democrat,,3
,Mindy M Posoff,Ted Kirsch,Elizabeth A Washo,Anthony Hardy Williams,Christine M Tartaglione,Deborah E Landau,Kathryn Sylvia Huggins,Ryan N Boyer,Sekela Coles,Thaddeus Kirkland,Bob Casey Jr,Joseph John Vodvarka,3
Mindy M Posoff,0,30,30,29,26,27,27,27,27,25,25,6,3
Ted Kirsch,,0,29,28,26,26,26,26,26,24,24,6,3
Elizabeth A Washo,,,0,29,26,27,27,27,27,25,23,6,3
Anthony Hardy Williams,,,,0,26,26,26,27,26,25,23,6,3
Christine M Tartaglione,,,,,0,26,26,24,26,25,23,4,3
Deborah E Landau,,,,,,0,27,24,27,25,22,4,3
Kathryn Sylvia Huggins,,,,,,,0,24,27,25,22,4,3
Ryan N Boyer,,,,,,,,0,24,23,21,6,3
Sekela Coles,,,,,,,,,0,25,22,4,3
Thaddeus Kirkland,,,,,,,,,,0,21,4,3
Bob Casey Jr,,,,,,,,,,,0,0,3
Joseph John Vodvarka,,,,,,,,,,,,2,3
Total,32,31,30,29,27,27,27,27,27,25,26,8,3
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,4
