col_1,col_2,col_3,division
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,All
,Barack Obama,Vincent J Hughes,All
Barack Obama,269,"2,717",All
Vincent J Hughes,,43,All
Total,"2,986","2,760",All
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,1
,Barack Obama,Vincent J Hughes,1
Barack Obama,5,133,1
Vincent J Hughes,,1,1
Total,138,134,1
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,2
,Barack Obama,Vincent J Hughes,2
Barack Obama,14,166,2
Vincent J Hughes,,2,2
Total,180,168,2
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,3
,Barack Obama,Vincent J Hughes,3
Barack Obama,11,156,3
Vincent J Hughes,,5,3
Total,167,161,3
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,4
,Barack Obama,Vincent J Hughes,4
Barack Obama,8,92,4
Vincent J Hughes,,2,4
Total,100,94,4
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,5
,Barack Obama,Vincent J Hughes,5
Barack Obama,18,105,5
Vincent J Hughes,,2,5
Total,123,107,5
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,6
,Barack Obama,Vincent J Hughes,6
Barack Obama,13,113,6
Vincent J Hughes,,3,6
Total,126,116,6
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,7
,Barack Obama,Vincent J Hughes,7
Barack Obama,10,176,7
Vincent J Hughes,,3,7
Total,186,179,7
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,8
,Barack Obama,Vincent J Hughes,8
Barack Obama,16,142,8
Vincent J Hughes,,2,8
Total,158,144,8
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,9
,Barack Obama,Vincent J Hughes,9
Barack Obama,16,141,9
Vincent J Hughes,,1,9
Total,157,142,9
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,10
,Barack Obama,Vincent J Hughes,10
Barack Obama,11,143,10
Vincent J Hughes,,2,10
Total,154,145,10
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,11
,Barack Obama,Vincent J Hughes,11
Barack Obama,14,151,11
Vincent J Hughes,,2,11
Total,165,153,11
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,12
,Barack Obama,Vincent J Hughes,12
Barack Obama,8,104,12
Vincent J Hughes,,3,12
Total,112,107,12
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,13
,Barack Obama,Vincent J Hughes,13
Barack Obama,23,173,13
Vincent J Hughes,,4,13
Total,196,177,13
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,14
,Barack Obama,Vincent J Hughes,14
Barack Obama,8,99,14
Vincent J Hughes,,0,14
Total,107,99,14
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,15
,Barack Obama,Vincent J Hughes,15
Barack Obama,10,119,15
Vincent J Hughes,,0,15
Total,129,119,15
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,16
,Barack Obama,Vincent J Hughes,16
Barack Obama,11,114,16
Vincent J Hughes,,4,16
Total,125,118,16
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,17
,Barack Obama,Vincent J Hughes,17
Barack Obama,15,123,17
Vincent J Hughes,,1,17
Total,138,124,17
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,18
,Barack Obama,Vincent J Hughes,18
Barack Obama,16,113,18
Vincent J Hughes,,2,18
Total,129,115,18
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,19
,Barack Obama,Vincent J Hughes,19
Barack Obama,13,89,19
Vincent J Hughes,,1,19
Total,102,90,19
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,20
,Barack Obama,Vincent J Hughes,20
Barack Obama,15,122,20
Vincent J Hughes,,0,20
Total,137,122,20
,President Of The United States - Democrat,Senator In The General Assembly 7th District - Democrat,21
,Barack Obama,Vincent J Hughes,21
Barack Obama,14,143,21
Vincent J Hughes,,3,21
Total,157,146,21
