col_1,col_2,col_3,division
,Representative In Congress 13th District - Republican,Representative In The General Assembly 169th District - Republican,All
,Joseph James Rooney,John Mccann,All
Joseph James Rooney,92,85,All
John Mccann,,18,All
Total,177,103,All
,Representative In Congress 13th District - Republican,Representative In The General Assembly 169th District - Republican,8
,Joseph James Rooney,John Mccann,8
Joseph James Rooney,10,7,8
John Mccann,,2,8
Total,17,9,8
,Representative In Congress 13th District - Republican,Representative In The General Assembly 169th District - Republican,14
,Joseph James Rooney,John Mccann,14
Joseph James Rooney,10,12,14
John Mccann,,4,14
Total,22,16,14
,Representative In Congress 13th District - Republican,Representative In The General Assembly 169th District - Republican,23
,Joseph James Rooney,John Mccann,23
Joseph James Rooney,28,19,23
John Mccann,,4,23
Total,47,23,23
,Representative In Congress 13th District - Republican,Representative In The General Assembly 169th District - Republican,27
,Joseph James Rooney,John Mccann,27
Joseph James Rooney,18,9,27
John Mccann,,3,27
Total,27,12,27
,Representative In Congress 13th District - Republican,Representative In The General Assembly 169th District - Republican,30
,Joseph James Rooney,John Mccann,30
Joseph James Rooney,15,10,30
John Mccann,,1,30
Total,25,11,30
,Representative In The General Assembly 169th District - Republican,Representative In Congress 13th District - Republican,42
,John Mccann,Joseph James Rooney,42
John Mccann,4,14,42
Joseph James Rooney,,3,42
Total,18,17,42
,Representative In Congress 13th District - Republican,Representative In The General Assembly 169th District - Republican,44
,Joseph James Rooney,John Mccann,44
Joseph James Rooney,8,14,44
John Mccann,,0,44
Total,22,14,44
