col_1,col_2,col_3,division
,Senator In The General Assembly 1st District - Democrat,State Treasurer - Democrat,All
,Lawrence M Farnese Jr,Robert M Mccord,All
Lawrence M Farnese Jr,55,321,All
Robert M Mccord,,12,All
Total,376,333,All
,Senator In The General Assembly 1st District - Democrat,State Treasurer - Democrat,30
,Lawrence M Farnese Jr,Robert M Mccord,30
Lawrence M Farnese Jr,12,69,30
Robert M Mccord,,1,30
Total,81,70,30
,Senator In The General Assembly 1st District - Democrat,State Treasurer - Democrat,38
,Lawrence M Farnese Jr,Robert M Mccord,38
Lawrence M Farnese Jr,20,115,38
Robert M Mccord,,6,38
Total,135,121,38
,Senator In The General Assembly 1st District - Democrat,State Treasurer - Democrat,40
,Lawrence M Farnese Jr,Robert M Mccord,40
Lawrence M Farnese Jr,23,137,40
Robert M Mccord,,5,40
Total,160,142,40
