col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 172nd District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,All
,Al Taubenberger,William E Donnelly,Michael J Mcmonagle,Robert C Barrilli,Thomas Jay Ellis,Michael Anthony Salvi,Edward T Boyd,Steven J Gilber,Brandon Yates,All
Al Taubenberger,169,899,634,562,580,308,176,115,101,All
William E Donnelly,,16,436,329,514,169,103,30,30,All
Michael J Mcmonagle,,,16,105,241,191,84,35,36,All
Robert C Barrilli,,,,56,279,72,59,48,50,All
Thomas Jay Ellis,,,,,5,74,39,26,20,All
Michael Anthony Salvi,,,,,,4,23,29,31,All
Edward T Boyd,,,,,,,7,38,33,All
Steven J Gilber,,,,,,,,0,34,All
Brandon Yates,,,,,,,,,0,All
Total,"1,609",999,699,671,644,343,211,126,122,All
