col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,President Of The United States - Republican,,,,Delegate To The Republican National Convention 1st District,,,,,,All
,Mitt Romney,Ron Paul,Newt Gingrich,Rick Santorum,Christopher M Vogler,Tom Boggia,Marion S Taxin,Michael W Untermeyer,Dale Kerns,Frederick W Anton,All
Mitt Romney,20,0,0,0,57,31,28,22,6,13,All
Ron Paul,,12,0,0,13,13,11,12,15,8,All
Newt Gingrich,,,4,0,9,10,10,1,0,0,All
Rick Santorum,,,,1,8,4,2,6,3,2,All
Christopher M Vogler,,,,,4,31,32,22,7,13,All
Tom Boggia,,,,,,0,26,13,5,6,All
Marion S Taxin,,,,,,,2,9,4,9,All
Michael W Untermeyer,,,,,,,,0,14,9,All
Dale Kerns,,,,,,,,,0,8,All
Frederick W Anton,,,,,,,,,,0,All
Total,103,44,18,14,91,58,53,41,24,23,All
,Delegate To The Republican National Convention 1st District,,,,,,President Of The United States - Republican,,,,1
,Christopher M Vogler,Marion S Taxin,Tom Boggia,Michael W Untermeyer,Dale Kerns,Frederick W Anton,Mitt Romney,Newt Gingrich,Ron Paul,Rick Santorum,1
Christopher M Vogler,0,7,7,2,1,1,4,4,3,1,1
Marion S Taxin,,0,7,1,1,0,3,4,2,1,1
Tom Boggia,,,0,0,0,0,3,3,1,1,1
Michael W Untermeyer,,,,0,2,1,2,0,1,0,1
Dale Kerns,,,,,0,0,1,0,1,0,1
Frederick W Anton,,,,,,0,1,0,0,0,1
Mitt Romney,,,,,,,0,0,0,0,1
Newt Gingrich,,,,,,,,0,0,0,1
Ron Paul,,,,,,,,,1,0,1
Rick Santorum,,,,,,,,,,0,1
Total,12,10,8,3,2,1,6,5,5,1,1
,Delegate To The Republican National Convention 1st District,,,,,,President Of The United States - Republican,,,,2
,Christopher M Vogler,Michael W Untermeyer,Tom Boggia,Frederick W Anton,Marion S Taxin,Dale Kerns,Mitt Romney,Ron Paul,Rick Santorum,Newt Gingrich,2
Christopher M Vogler,0,6,5,4,4,1,10,2,2,0,2
Michael W Untermeyer,,0,4,2,2,2,6,0,2,0,2
Tom Boggia,,,0,1,2,1,5,1,1,0,2
Frederick W Anton,,,,0,2,1,3,1,1,0,2
Marion S Taxin,,,,,0,0,4,1,0,0,2
Dale Kerns,,,,,,0,1,1,1,0,2
Mitt Romney,,,,,,,1,0,0,0,2
Ron Paul,,,,,,,,1,0,0,2
Rick Santorum,,,,,,,,,0,0,2
Newt Gingrich,,,,,,,,,,0,2
Total,14,8,7,5,5,3,12,4,3,0,2
,President Of The United States - Republican,,,,Delegate To The Republican National Convention 1st District,,,,,,4
,Mitt Romney,Ron Paul,Newt Gingrich,Rick Santorum,Michael W Untermeyer,Christopher M Vogler,Tom Boggia,Dale Kerns,Frederick W Anton,Marion S Taxin,4
Mitt Romney,2,0,0,0,2,0,0,0,0,0,4
Ron Paul,,0,0,0,0,0,1,0,0,0,4
Newt Gingrich,,,0,0,0,0,0,0,0,0,4
Rick Santorum,,,,0,0,0,0,0,0,0,4
Michael W Untermeyer,,,,,0,0,0,0,0,0,4
Christopher M Vogler,,,,,,1,0,0,0,0,4
Tom Boggia,,,,,,,0,0,0,0,4
Dale Kerns,,,,,,,,0,0,0,4
Frederick W Anton,,,,,,,,,0,0,4
Marion S Taxin,,,,,,,,,,0,4
Total,4,1,0,0,2,1,1,0,0,0,4
,Delegate To The Republican National Convention 1st District,,,,,,President Of The United States - Republican,,,,5
,Tom Boggia,Marion S Taxin,Christopher M Vogler,Michael W Untermeyer,Frederick W Anton,Dale Kerns,Mitt Romney,Ron Paul,Newt Gingrich,Rick Santorum,5
Tom Boggia,0,8,5,3,3,0,7,4,1,0,5
Marion S Taxin,,1,5,1,3,0,5,3,1,0,5
Christopher M Vogler,,,0,3,2,1,5,2,0,2,5
Michael W Untermeyer,,,,0,2,1,2,3,0,1,5
Frederick W Anton,,,,,0,0,3,1,0,1,5
Dale Kerns,,,,,,0,0,1,0,0,5
Mitt Romney,,,,,,,0,0,0,0,5
