col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,President Of The United States - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,Barack Obama,Ted Kirsch,Mindy M Posoff,Anthony Hardy Williams,Elizabeth A Washo,Ryan N Boyer,Deborah E Landau,Kathryn Sylvia Huggins,Christine M Tartaglione,Thaddeus Kirkland,Sekela Coles,All
Barack Obama,487,"1,443","1,400","1,388","1,357","1,339","1,227","1,219","1,183","1,186","1,177",All
Ted Kirsch,,4,"1,330","1,308","1,288","1,324","1,149","1,142","1,115","1,147","1,129",All
Mindy M Posoff,,,3,"1,268","1,318","1,300","1,172","1,164","1,116","1,127","1,136",All
Anthony Hardy Williams,,,,6,"1,244","1,274","1,092","1,112","1,089","1,102","1,093",All
Elizabeth A Washo,,,,,1,"1,269","1,157","1,146","1,095","1,102","1,123",All
Ryan N Boyer,,,,,,4,"1,124","1,132","1,083","1,118","1,110",All
Deborah E Landau,,,,,,,2,"1,185","1,124","1,135","1,162",All
Kathryn Sylvia Huggins,,,,,,,,2,"1,137","1,141","1,166",All
Christine M Tartaglione,,,,,,,,,4,"1,111","1,107",All
Thaddeus Kirkland,,,,,,,,,,1,"1,132",All
Sekela Coles,,,,,,,,,,,0,All
Total,"2,231","1,486","1,445","1,428","1,396","1,376","1,260","1,253","1,219","1,216","1,207",All
,President Of The United States - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,1
,Barack Obama,Mindy M Posoff,Ted Kirsch,Elizabeth A Washo,Anthony Hardy Williams,Deborah E Landau,Kathryn Sylvia Huggins,Ryan N Boyer,Sekela Coles,Christine M Tartaglione,Thaddeus Kirkland,1
Barack Obama,9,43,43,40,37,36,34,36,35,33,32,1
Mindy M Posoff,,1,40,40,38,37,36,37,34,32,33,1
Ted Kirsch,,,0,39,38,35,34,38,33,31,33,1
Elizabeth A Washo,,,,0,37,37,35,37,36,32,32,1
Anthony Hardy Williams,,,,,0,32,35,36,32,31,31,1
Deborah E Landau,,,,,,0,34,33,36,33,34,1
Kathryn Sylvia Huggins,,,,,,,1,32,34,31,32,1
Ryan N Boyer,,,,,,,,0,32,29,31,1
Sekela Coles,,,,,,,,,0,32,32,1
Christine M Tartaglione,,,,,,,,,,0,30,1
Thaddeus Kirkland,,,,,,,,,,,0,1
Total,60,48,46,43,41,40,40,38,37,36,35,1
,President Of The United States - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,2
,Barack Obama,Ted Kirsch,Mindy M Posoff,Anthony Hardy Williams,Elizabeth A Washo,Ryan N Boyer,Thaddeus Kirkland,Christine M Tartaglione,Deborah E Landau,Kathryn Sylvia Huggins,Sekela Coles,2
Barack Obama,7,31,31,28,28,28,25,23,23,23,22,2
Ted Kirsch,,0,28,28,27,28,22,21,22,22,22,2
Mindy M Posoff,,,0,24,28,26,22,22,22,22,21,2
Anthony Hardy Williams,,,,1,25,25,22,21,22,22,22,2
Elizabeth A Washo,,,,,0,26,22,22,22,22,22,2
Ryan N Boyer,,,,,,0,21,20,20,20,20,2
Thaddeus Kirkland,,,,,,,0,23,21,21,20,2
Christine M Tartaglione,,,,,,,,0,22,22,21,2
Deborah E Landau,,,,,,,,,0,24,23,2
Kathryn Sylvia Huggins,,,,,,,,,,0,23,2
Sekela Coles,,,,,,,,,,,0,2
Total,45,33,32,30,29,29,26,24,24,24,23,2
,President Of The United States - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,3
,Barack Obama,Mindy M Posoff,Ryan N Boyer,Ted Kirsch,Anthony Hardy Williams,Elizabeth A Washo,Thaddeus Kirkland,Deborah E Landau,Sekela Coles,Christine M Tartaglione,Kathryn Sylvia Huggins,3
Barack Obama,9,17,16,16,16,16,14,13,13,12,11,3
Mindy M Posoff,,0,15,16,15,16,14,13,13,12,11,3
Ryan N Boyer,,,1,15,14,15,13,12,12,11,11,3
Ted Kirsch,,,,1,15,16,14,13,13,12,11,3
Anthony Hardy Williams,,,,,0,15,13,13,13,12,11,3
Elizabeth A Washo,,,,,,0,14,13,13,12,11,3
Thaddeus Kirkland,,,,,,,0,13,13,12,11,3
Deborah E Landau,,,,,,,,0,13,12,11,3
Sekela Coles,,,,,,,,,0,12,11,3
Christine M Tartaglione,,,,,,,,,,0,11,3
Kathryn Sylvia Huggins,,,,,,,,,,,0,3
Total,28,17,17,17,16,16,14,13,13,12,11,3
,President Of The United States - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,4
,Barack Obama,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Ted Kirsch,Thaddeus Kirkland,Christine M Tartaglione,Deborah E Landau,Kathryn Sylvia Huggins,Sekela Coles,Anthony Hardy Williams,4
Barack Obama,7,38,37,36,36,35,34,34,33,33,32,4
Elizabeth A Washo,,0,38,36,37,35,33,33,33,33,32,4
Mindy M Posoff,,,0,35,37,34,33,32,32,32,32,4
Ryan N Boyer,,,,0,34,33,31,33,33,33,31,4
Ted Kirsch,,,,,0,33,32,31,31,31,31,4
Thaddeus Kirkland,,,,,,0,33,34,34,34,28,4
Christine M Tartaglione,,,,,,,0,31,31,31,27,4
Deborah E Landau,,,,,,,,0,34,34,28,4
Kathryn Sylvia Huggins,,,,,,,,,0,34,28,4
