col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 13th District,,,,,,,,,All
,Kevin J Boyle,Daniel Collins,D Gregory Holt,Catherine G Scott,Kelly Lynn Devine,Olivia E Brady,Vince Gillen,Caren Gansman Moskowitz,Leslie S Richards,Louis J Farinella,Patrick J Eiding,All
Kevin J Boyle,6,0,8,6,6,7,7,6,5,5,5,All
Daniel Collins,,0,4,4,4,3,3,3,3,3,3,All
D Gregory Holt,,,0,10,9,9,9,9,8,8,8,All
Catherine G Scott,,,,0,9,8,8,8,8,8,8,All
Kelly Lynn Devine,,,,,0,9,9,8,8,8,8,All
Olivia E Brady,,,,,,0,10,8,8,8,8,All
Vince Gillen,,,,,,,0,8,8,8,8,All
Caren Gansman Moskowitz,,,,,,,,0,8,8,8,All
Leslie S Richards,,,,,,,,,0,8,8,All
Louis J Farinella,,,,,,,,,,0,8,All
Patrick J Eiding,,,,,,,,,,,0,All
Total,15,4,12,10,10,10,10,9,8,8,8,All
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 13th District,,,,,,,,,17
,Kevin J Boyle,Daniel Collins,D Gregory Holt,Catherine G Scott,Kelly Lynn Devine,Olivia E Brady,Vince Gillen,Caren Gansman Moskowitz,Leslie S Richards,Louis J Farinella,Patrick J Eiding,17
Kevin J Boyle,6,0,8,6,6,7,7,6,5,5,5,17
Daniel Collins,,0,4,4,4,3,3,3,3,3,3,17
D Gregory Holt,,,0,10,9,9,9,9,8,8,8,17
Catherine G Scott,,,,0,9,8,8,8,8,8,8,17
Kelly Lynn Devine,,,,,0,9,9,8,8,8,8,17
Olivia E Brady,,,,,,0,10,8,8,8,8,17
Vince Gillen,,,,,,,0,8,8,8,8,17
Caren Gansman Moskowitz,,,,,,,,0,8,8,8,17
Leslie S Richards,,,,,,,,,0,8,8,17
Louis J Farinella,,,,,,,,,,0,8,17
Patrick J Eiding,,,,,,,,,,,0,17
Total,15,4,12,10,10,10,10,9,8,8,8,17
