col_1,col_2,col_3,division
,President Of The United States - Democrat,Representative In The General Assembly 191st District - Democrat,All
,Barack Obama,Ronald G Waters,All
Barack Obama,100,859,All
Ronald G Waters,,10,All
Total,959,869,All
,President Of The United States - Democrat,Representative In The General Assembly 191st District - Democrat,1
,Barack Obama,Ronald G Waters,1
Barack Obama,10,112,1
Ronald G Waters,,1,1
Total,122,113,1
,President Of The United States - Democrat,Representative In The General Assembly 191st District - Democrat,4
,Barack Obama,Ronald G Waters,4
Barack Obama,12,96,4
Ronald G Waters,,0,4
Total,108,96,4
,President Of The United States - Democrat,Representative In The General Assembly 191st District - Democrat,11
,Barack Obama,Ronald G Waters,11
Barack Obama,10,70,11
Ronald G Waters,,1,11
Total,80,71,11
,President Of The United States - Democrat,Representative In The General Assembly 191st District - Democrat,15
,Barack Obama,Ronald G Waters,15
Barack Obama,18,156,15
Ronald G Waters,,4,15
Total,174,160,15
,President Of The United States - Democrat,Representative In The General Assembly 191st District - Democrat,21
,Barack Obama,Ronald G Waters,21
Barack Obama,8,68,21
Ronald G Waters,,1,21
Total,76,69,21
,President Of The United States - Democrat,Representative In The General Assembly 191st District - Democrat,23
,Barack Obama,Ronald G Waters,23
Barack Obama,14,84,23
Ronald G Waters,,0,23
Total,98,84,23
,President Of The United States - Democrat,Representative In The General Assembly 191st District - Democrat,24
,Barack Obama,Ronald G Waters,24
Barack Obama,8,86,24
Ronald G Waters,,1,24
Total,94,87,24
,President Of The United States - Democrat,Representative In The General Assembly 191st District - Democrat,25
,Barack Obama,Ronald G Waters,25
Barack Obama,7,110,25
Ronald G Waters,,1,25
Total,117,111,25
,President Of The United States - Democrat,Representative In The General Assembly 191st District - Democrat,27
,Barack Obama,Ronald G Waters,27
Barack Obama,13,77,27
Ronald G Waters,,1,27
Total,90,78,27
