col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 2nd District - Democrat,All
,Ted Kirsch,Anthony Hardy Williams,Mindy M Posoff,Elizabeth A Washo,Ryan N Boyer,Deborah E Landau,Kathryn Sylvia Huggins,Christine M Tartaglione,Sekela Coles,Thaddeus Kirkland,Chaka Fattah,All
Ted Kirsch,65,"1,149","1,160","1,132","1,141",982,964,935,941,947,0,All
Anthony Hardy Williams,,34,"1,127","1,108","1,123",961,953,936,925,933,0,All
Mindy M Posoff,,,20,"1,149","1,129",995,985,941,946,932,0,All
Elizabeth A Washo,,,,16,"1,106",982,970,925,932,925,0,All
Ryan N Boyer,,,,,10,958,947,913,930,934,0,All
Deborah E Landau,,,,,,7,"1,003",952,967,943,0,All
Kathryn Sylvia Huggins,,,,,,,6,945,964,941,0,All
Christine M Tartaglione,,,,,,,,17,920,910,0,All
Sekela Coles,,,,,,,,,0,940,0,All
Thaddeus Kirkland,,,,,,,,,,5,0,All
Chaka Fattah,,,,,,,,,,,55,All
Total,"1,299","1,254","1,245","1,210","1,190","1,064","1,043","1,028",994,993,55,All
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 2nd District - Democrat,1
,Anthony Hardy Williams,Ted Kirsch,Ryan N Boyer,Mindy M Posoff,Elizabeth A Washo,Christine M Tartaglione,Deborah E Landau,Kathryn Sylvia Huggins,Thaddeus Kirkland,Sekela Coles,Chaka Fattah,1
Anthony Hardy Williams,3,86,85,85,83,76,76,76,74,73,0,1
Ted Kirsch,,4,87,84,82,75,74,74,70,70,0,1
Ryan N Boyer,,,1,82,81,74,74,73,70,70,0,1
Mindy M Posoff,,,,0,82,73,73,73,69,69,0,1
Elizabeth A Washo,,,,,1,69,71,71,69,67,0,1
Christine M Tartaglione,,,,,,1,75,74,71,70,0,1
Deborah E Landau,,,,,,,0,76,71,72,0,1
Kathryn Sylvia Huggins,,,,,,,,0,70,73,0,1
Thaddeus Kirkland,,,,,,,,,1,68,0,1
Sekela Coles,,,,,,,,,,0,0,1
Chaka Fattah,,,,,,,,,,,0,1
Total,97,93,89,88,85,81,79,78,77,74,0,1
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 2nd District - Democrat,2
,Ted Kirsch,Mindy M Posoff,Anthony Hardy Williams,Elizabeth A Washo,Ryan N Boyer,Deborah E Landau,Kathryn Sylvia Huggins,Thaddeus Kirkland,Sekela Coles,Christine M Tartaglione,Chaka Fattah,2
Ted Kirsch,4,59,57,53,57,52,52,52,50,46,0,2
Mindy M Posoff,,0,55,54,56,54,52,50,52,46,0,2
Anthony Hardy Williams,,,0,50,53,49,50,50,47,46,0,2
Elizabeth A Washo,,,,4,52,49,49,48,47,43,0,2
Ryan N Boyer,,,,,0,51,48,49,47,45,0,2
Deborah E Landau,,,,,,0,52,49,50,46,0,2
Kathryn Sylvia Huggins,,,,,,,0,50,50,45,0,2
Thaddeus Kirkland,,,,,,,,0,49,45,0,2
Sekela Coles,,,,,,,,,0,44,0,2
Christine M Tartaglione,,,,,,,,,,1,0,2
Chaka Fattah,,,,,,,,,,,0,2
Total,68,62,60,59,59,56,55,55,53,50,0,2
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 2nd District - Democrat,3
,Ted Kirsch,Anthony Hardy Williams,Mindy M Posoff,Ryan N Boyer,Elizabeth A Washo,Deborah E Landau,Kathryn Sylvia Huggins,Christine M Tartaglione,Thaddeus Kirkland,Sekela Coles,Chaka Fattah,3
Ted Kirsch,3,47,49,49,46,41,38,37,37,35,0,3
Anthony Hardy Williams,,0,45,44,43,39,35,37,32,32,0,3
Mindy M Posoff,,,0,47,45,40,37,37,36,35,0,3
Ryan N Boyer,,,,0,45,39,36,35,37,35,0,3
Elizabeth A Washo,,,,,0,37,35,33,34,33,0,3
Deborah E Landau,,,,,,1,40,38,37,37,0,3
Kathryn Sylvia Huggins,,,,,,,1,35,37,37,0,3
Christine M Tartaglione,,,,,,,,0,33,32,0,3
Thaddeus Kirkland,,,,,,,,,0,36,0,3
Sekela Coles,,,,,,,,,,0,0,3
Chaka Fattah,,,,,,,,,,,0,3
Total,56,50,50,49,47,45,42,40,38,37,0,3
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 2nd District - Democrat,4
,Ted Kirsch,Elizabeth A Washo,Anthony Hardy Williams,Mindy M Posoff,Deborah E Landau,Kathryn Sylvia Huggins,Ryan N Boyer,Christine M Tartaglione,Sekela Coles,Thaddeus Kirkland,Chaka Fattah,4
Ted Kirsch,3,41,40,40,38,37,40,36,37,36,0,4
Elizabeth A Washo,,2,39,41,39,38,38,36,37,36,0,4
Anthony Hardy Williams,,,0,39,36,36,38,36,35,35,0,4
Mindy M Posoff,,,,1,38,37,38,35,36,36,0,4
Deborah E Landau,,,,,0,39,35,36,38,36,0,4
Kathryn Sylvia Huggins,,,,,,0,35,36,38,36,0,4
Ryan N Boyer,,,,,,,0,33,35,35,0,4
Christine M Tartaglione,,,,,,,,0,34,33,0,4
Sekela Coles,,,,,,,,,0,36,0,4
Thaddeus Kirkland,,,,,,,,,,0,0,4
Chaka Fattah,,,,,,,,,,,0,4
Total,46,44,42,42,40,40,40,39,38,36,0,4
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 2nd District - Democrat,5
,Elizabeth A Washo,Mindy M Posoff,Anthony Hardy Williams,Ted Kirsch,Ryan N Boyer,Deborah E Landau,Kathryn Sylvia Huggins,Christine M Tartaglione,Sekela Coles,Thaddeus Kirkland,Chaka Fattah,5
Elizabeth A Washo,1,60,62,58,57,55,53,51,52,50,0,5
Mindy M Posoff,,3,59,58,59,54,54,51,51,49,0,5
Anthony Hardy Williams,,,0,59,57,53,51,49,51,49,0,5
Ted Kirsch,,,,3,58,52,51,47,50,49,0,5
Ryan N Boyer,,,,,0,51,52,48,50,48,0,5
Deborah E Landau,,,,,,0,55,51,53,50,0,5
Kathryn Sylvia Huggins,,,,,,,1,52,53,49,0,5
Christine M Tartaglione,,,,,,,,1,50,47,0,5
Sekela Coles,,,,,,,,,0,49,0,5
Thaddeus Kirkland,,,,,,,,,,1,0,5
Chaka Fattah,,,,,,,,,,,0,5
Total,66,66,63,63,59,57,57,55,53,53,0,5
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 2nd District - Democrat,6
,Ted Kirsch,Mindy M Posoff,Anthony Hardy Williams,Elizabeth A Washo,Ryan N Boyer,Deborah E Landau,Kathryn Sylvia Huggins,Christine M Tartaglione,Sekela Coles,Thaddeus Kirkland,Chaka Fattah,6
Ted Kirsch,11,158,150,149,145,122,114,113,105,108,0,6
Mindy M Posoff,,0,148,150,143,121,117,113,105,105,0,6
Anthony Hardy Williams,,,3,144,142,115,111,109,101,103,0,6
Elizabeth A Washo,,,,3,140,118,116,109,105,103,0,6
Ryan N Boyer,,,,,2,106,105,105,100,102,0,6
Deborah E Landau,,,,,,0,122,114,109,107,0,6
Kathryn Sylvia Huggins,,,,,,,0,111,109,107,0,6
Christine M Tartaglione,,,,,,,,1,107,104,0,6
Sekela Coles,,,,,,,,,0,103,0,6
Thaddeus Kirkland,,,,,,,,,,1,0,6
Chaka Fattah,,,,,,,,,,,0,6
Total,180,165,162,160,148,132,125,121,112,112,0,6
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 2nd District - Democrat,7
,Anthony Hardy Williams,Ted Kirsch,Mindy M Posoff,Ryan N Boyer,Elizabeth A Washo,Christine M Tartaglione,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,Deborah E Landau,Chaka Fattah,7
Anthony Hardy Williams,2,39,39,37,35,25,25,24,24,22,0,7
Ted Kirsch,,4,39,38,36,24,24,25,26,22,0,7
Mindy M Posoff,,,0,38,36,25,25,24,25,22,0,7
Ryan N Boyer,,,,1,36,24,24,24,24,23,0,7
Elizabeth A Washo,,,,,0,22,22,22,22,22,0,7
Christine M Tartaglione,,,,,,0,25,23,24,22,0,7
Kathryn Sylvia Huggins,,,,,,,0,24,24,23,0,7
Sekela Coles,,,,,,,,0,25,23,0,7
Thaddeus Kirkland,,,,,,,,,0,22,0,7
Deborah E Landau,,,,,,,,,,0,0,7
Chaka Fattah,,,,,,,,,,,0,7
Total,45,45,41,41,36,27,26,26,26,23,0,7
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 2nd District - Democrat,8
,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Ted Kirsch,Anthony Hardy Williams,Deborah E Landau,Kathryn Sylvia Huggins,Christine M Tartaglione,Thaddeus Kirkland,Sekela Coles,Chaka Fattah,8
Elizabeth A Washo,1,53,51,51,49,48,47,43,45,45,0,8
Mindy M Posoff,,1,52,52,50,47,46,44,44,45,0,8
Ryan N Boyer,,,0,52,51,47,47,43,45,44,0,8
Ted Kirsch,,,,1,51,46,46,43,44,44,0,8
Anthony Hardy Williams,,,,,0,45,44,42,43,42,0,8
Deborah E Landau,,,,,,0,47,43,46,45,0,8
Kathryn Sylvia Huggins,,,,,,,0,42,45,44,0,8
Christine M Tartaglione,,,,,,,,2,41,42,0,8
Thaddeus Kirkland,,,,,,,,,0,44,0,8
Sekela Coles,,,,,,,,,,0,0,8
Chaka Fattah,,,,,,,,,,,0,8
Total,55,55,54,54,53,49,48,47,46,45,0,8
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 2nd District - Democrat,9
,Ted Kirsch,Anthony Hardy Williams,Mindy M Posoff,Ryan N Boyer,Elizabeth A Washo,Christine M Tartaglione,Deborah E Landau,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,Chaka Fattah,9
Ted Kirsch,5,61,60,59,59,52,54,51,52,52,0,9
Anthony Hardy Williams,,2,61,61,59,53,54,53,51,51,0,9
Mindy M Posoff,,,0,61,60,51,57,52,53,51,0,9
Ryan N Boyer,,,,0,59,49,53,51,51,51,0,9
Elizabeth A Washo,,,,,0,49,53,50,51,50,0,9
Christine M Tartaglione,,,,,,4,52,52,50,50,0,9
Deborah E Landau,,,,,,,1,52,53,52,0,9
Kathryn Sylvia Huggins,,,,,,,,1,51,50,0,9
Sekela Coles,,,,,,,,,0,51,0,9
Thaddeus Kirkland,,,,,,,,,,0,0,9
Chaka Fattah,,,,,,,,,,,0,9
Total,69,68,65,63,62,60,59,55,54,53,0,9
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 2nd District - Democrat,10
,Anthony Hardy Williams,Ted Kirsch,Ryan N Boyer,Mindy M Posoff,Elizabeth A Washo,Christine M Tartaglione,Sekela Coles,Thaddeus Kirkland,Deborah E Landau,Kathryn Sylvia Huggins,Chaka Fattah,10
Anthony Hardy Williams,6,38,39,37,36,23,23,24,23,23,0,10
Ted Kirsch,,4,37,38,37,23,25,24,24,24,0,10
Ryan N Boyer,,,0,37,35,24,24,25,23,23,0,10
Mindy M Posoff,,,,0,38,24,24,24,23,23,0,10
Elizabeth A Washo,,,,,1,23,23,22,23,23,0,10
Christine M Tartaglione,,,,,,0,23,23,23,23,0,10
Sekela Coles,,,,,,,0,24,24,24,0,10
Thaddeus Kirkland,,,,,,,,0,23,23,0,10
Deborah E Landau,,,,,,,,,0,24,0,10
Kathryn Sylvia Huggins,,,,,,,,,,0,0,10
Chaka Fattah,,,,,,,,,,,0,10
Total,47,44,41,40,39,25,25,25,24,24,0,10
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 2nd District - Democrat,11
,Anthony Hardy Williams,Ted Kirsch,Ryan N Boyer,Elizabeth A Washo,Mindy M Posoff,Thaddeus Kirkland,Christine M Tartaglione,Kathryn Sylvia Huggins,Sekela Coles,Deborah E Landau,Chaka Fattah,11
Anthony Hardy Williams,6,40,38,36,35,27,27,25,25,24,0,11
Ted Kirsch,,4,36,36,34,25,26,23,23,24,0,11
Ryan N Boyer,,,1,33,34,24,23,23,24,23,0,11
Elizabeth A Washo,,,,0,32,23,23,23,23,23,0,11
Mindy M Posoff,,,,,0,22,21,22,22,22,0,11
Thaddeus Kirkland,,,,,,1,26,26,26,24,0,11
Christine M Tartaglione,,,,,,,0,24,24,24,0,11
Kathryn Sylvia Huggins,,,,,,,,1,26,24,0,11
Sekela Coles,,,,,,,,,0,24,0,11
Deborah E Landau,,,,,,,,,,0,0,11
Chaka Fattah,,,,,,,,,,,0,11
Total,50,46,40,38,35,29,28,27,27,25,0,11
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 2nd District - Democrat,12
,Anthony Hardy Williams,Ted Kirsch,Elizabeth A Washo,Ryan N Boyer,Mindy M Posoff,Deborah E Landau,Kathryn Sylvia Huggins,Christine M Tartaglione,Sekela Coles,Thaddeus Kirkland,Chaka Fattah,12
Anthony Hardy Williams,3,65,67,66,64,60,60,58,58,59,0,12
Ted Kirsch,,3,66,64,64,60,59,58,58,57,0,12
Elizabeth A Washo,,,0,65,65,62,60,59,58,59,0,12
Ryan N Boyer,,,,2,64,58,60,57,58,59,0,12
Mindy M Posoff,,,,,2,59,60,57,58,58,0,12
Deborah E Landau,,,,,,0,60,59,59,58,0,12
Kathryn Sylvia Huggins,,,,,,,1,59,59,59,0,12
Christine M Tartaglione,,,,,,,,0,56,56,0,12
Sekela Coles,,,,,,,,,0,59,0,12
Thaddeus Kirkland,,,,,,,,,,0,0,12
Chaka Fattah,,,,,,,,,,,0,12
Total,72,72,70,69,68,64,63,62,60,60,0,12
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 2nd District - Democrat,13
,Mindy M Posoff,Ted Kirsch,Anthony Hardy Williams,Ryan N Boyer,Elizabeth A Washo,Kathryn Sylvia Huggins,Christine M Tartaglione,Sekela Coles,Deborah E Landau,Thaddeus Kirkland,Chaka Fattah,13
Mindy M Posoff,3,66,66,64,65,55,51,53,52,50,0,13
Ted Kirsch,,2,66,65,64,53,50,53,51,50,0,13
Anthony Hardy Williams,,,1,66,63,52,52,54,51,51,0,13
Ryan N Boyer,,,,1,63,52,51,52,51,51,0,13
Elizabeth A Washo,,,,,1,53,50,52,52,50,0,13
Kathryn Sylvia Huggins,,,,,,0,50,52,52,50,0,13
Christine M Tartaglione,,,,,,,1,52,50,49,0,13
Sekela Coles,,,,,,,,0,52,51,0,13
Deborah E Landau,,,,,,,,,0,50,0,13
Thaddeus Kirkland,,,,,,,,,,0,0,13
