col_1,col_2,col_3,col_4,col_5,col_6,division
,State Treasurer - Democrat,Representative In The General Assembly 195th District - Democrat,,,,All
,Robert M Mccord,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,All
Robert M Mccord,18,607,288,144,17,All
Michelle F Brownlee,,191,0,0,0,All
Andrew J Kleeman,,,82,0,0,All
Mike Jones,,,,78,0,All
Takkeem L Morgan,,,,,8,All
Total,"1,074",798,370,222,25,All
,State Treasurer - Democrat,Representative In The General Assembly 195th District - Democrat,,,,1
,Robert M Mccord,Andrew J Kleeman,Michelle F Brownlee,Takkeem L Morgan,Mike Jones,1
Robert M Mccord,2,28,15,4,1,1
Andrew J Kleeman,,5,0,0,0,1
Michelle F Brownlee,,,8,0,0,1
Takkeem L Morgan,,,,0,0,1
Mike Jones,,,,,2,1
Total,50,33,23,4,3,1
,State Treasurer - Democrat,Representative In The General Assembly 195th District - Democrat,,,,2
,Robert M Mccord,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,2
Robert M Mccord,3,30,20,11,0,2
Michelle F Brownlee,,4,0,0,0,2
Andrew J Kleeman,,,3,0,0,2
Mike Jones,,,,3,0,2
Takkeem L Morgan,,,,,1,2
Total,64,34,23,14,1,2
,State Treasurer - Democrat,Representative In The General Assembly 195th District - Democrat,,,,3
,Robert M Mccord,Michelle F Brownlee,Mike Jones,Andrew J Kleeman,Takkeem L Morgan,3
Robert M Mccord,0,41,16,19,1,3
Michelle F Brownlee,,19,0,0,0,3
Mike Jones,,,11,0,0,3
Andrew J Kleeman,,,,6,0,3
Takkeem L Morgan,,,,,1,3
Total,77,60,27,25,2,3
,Representative In The General Assembly 195th District - Democrat,,,,State Treasurer - Democrat,4
,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,Robert M Mccord,4
Michelle F Brownlee,17,0,0,0,32,4
Andrew J Kleeman,,8,0,0,7,4
Mike Jones,,,8,0,5,4
Takkeem L Morgan,,,,0,1,4
Robert M Mccord,,,,,0,4
Total,49,15,13,1,45,4
,State Treasurer - Democrat,Representative In The General Assembly 195th District - Democrat,,,,5
,Robert M Mccord,Andrew J Kleeman,Michelle F Brownlee,Mike Jones,Takkeem L Morgan,5
Robert M Mccord,2,34,26,2,0,5
Andrew J Kleeman,,12,0,0,0,5
Michelle F Brownlee,,,6,0,0,5
Mike Jones,,,,1,0,5
Takkeem L Morgan,,,,,0,5
Total,64,46,32,3,0,5
,State Treasurer - Democrat,Representative In The General Assembly 195th District - Democrat,,,,6
,Robert M Mccord,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,6
Robert M Mccord,3,62,35,17,2,6
Michelle F Brownlee,,18,0,0,0,6
Andrew J Kleeman,,,20,0,0,6
Mike Jones,,,,10,0,6
Takkeem L Morgan,,,,,3,6
Total,119,80,55,27,5,6
,Representative In The General Assembly 195th District - Democrat,,,,State Treasurer - Democrat,7
,Michelle F Brownlee,Mike Jones,Andrew J Kleeman,Takkeem L Morgan,Robert M Mccord,7
Michelle F Brownlee,23,0,0,0,40,7
Mike Jones,,8,0,0,7,7
Andrew J Kleeman,,,2,0,10,7
Takkeem L Morgan,,,,0,0,7
Robert M Mccord,,,,,1,7
Total,63,15,12,0,58,7
,State Treasurer - Democrat,Representative In The General Assembly 195th District - Democrat,,,,8
,Robert M Mccord,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,8
Robert M Mccord,1,32,10,4,1,8
Michelle F Brownlee,,13,0,0,0,8
Andrew J Kleeman,,,5,0,0,8
Mike Jones,,,,1,0,8
Takkeem L Morgan,,,,,0,8
Total,48,45,15,5,1,8
,State Treasurer - Democrat,Representative In The General Assembly 195th District - Democrat,,,,9
,Robert M Mccord,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,9
Robert M Mccord,1,56,12,1,2,9
Michelle F Brownlee,,11,0,0,0,9
Andrew J Kleeman,,,0,0,0,9
Mike Jones,,,,2,0,9
Takkeem L Morgan,,,,,1,9
Total,72,67,12,3,3,9
,State Treasurer - Democrat,Representative In The General Assembly 195th District - Democrat,,,,10
,Robert M Mccord,Michelle F Brownlee,Mike Jones,Andrew J Kleeman,Takkeem L Morgan,10
Robert M Mccord,0,3,2,1,0,10
Michelle F Brownlee,,0,0,0,0,10
Mike Jones,,,0,0,0,10
Andrew J Kleeman,,,,0,0,10
Takkeem L Morgan,,,,,0,10
Total,6,3,2,1,0,10
,State Treasurer - Democrat,Representative In The General Assembly 195th District - Democrat,,,,11
,Robert M Mccord,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,11
Robert M Mccord,0,35,8,10,1,11
Michelle F Brownlee,,8,0,0,0,11
Andrew J Kleeman,,,4,0,0,11
Mike Jones,,,,2,0,11
Takkeem L Morgan,,,,,0,11
Total,54,43,12,12,1,11
,State Treasurer - Democrat,Representative In The General Assembly 195th District - Democrat,,,,12
,Robert M Mccord,Michelle F Brownlee,Mike Jones,Andrew J Kleeman,Takkeem L Morgan,12
Robert M Mccord,1,41,19,17,1,12
Michelle F Brownlee,,18,0,0,0,12
Mike Jones,,,5,0,0,12
Andrew J Kleeman,,,,5,0,12
Takkeem L Morgan,,,,,1,12
Total,79,59,24,22,2,12
,State Treasurer - Democrat,Representative In The General Assembly 195th District - Democrat,,,,13
,Robert M Mccord,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,13
Robert M Mccord,2,30,14,11,0,13
Michelle F Brownlee,,10,0,0,0,13
Andrew J Kleeman,,,6,0,0,13
Mike Jones,,,,8,0,13
Takkeem L Morgan,,,,,0,13
Total,57,40,20,19,0,13
,State Treasurer - Democrat,Representative In The General Assembly 195th District - Democrat,,,,14
,Robert M Mccord,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,14
Robert M Mccord,0,61,24,4,1,14
Michelle F Brownlee,,14,0,0,0,14
Andrew J Kleeman,,,2,0,0,14
Mike Jones,,,,2,0,14
Takkeem L Morgan,,,,,1,14
Total,90,75,26,6,2,14
,State Treasurer - Democrat,Representative In The General Assembly 195th District - Democrat,,,,15
,Robert M Mccord,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,15
Robert M Mccord,0,37,26,5,0,15
Michelle F Brownlee,,7,0,0,0,15
Andrew J Kleeman,,,2,0,0,15
Mike Jones,,,,2,0,15
Takkeem L Morgan,,,,,0,15
Total,68,44,28,7,0,15
,State Treasurer - Democrat,Representative In The General Assembly 195th District - Democrat,,,,16
,Robert M Mccord,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,16
Robert M Mccord,1,48,7,2,0,16
Michelle F Brownlee,,8,0,0,0,16
Andrew J Kleeman,,,0,0,0,16
Mike Jones,,,,1,0,16
Takkeem L Morgan,,,,,0,16
Total,58,56,7,3,0,16
,State Treasurer - Democrat,Representative In The General Assembly 195th District - Democrat,,,,17
,Robert M Mccord,Mike Jones,Andrew J Kleeman,Michelle F Brownlee,Takkeem L Morgan,17
Robert M Mccord,1,27,13,10,0,17
Mike Jones,,12,0,0,0,17
Andrew J Kleeman,,,2,0,0,17
Michelle F Brownlee,,,,5,0,17
Takkeem L Morgan,,,,,0,17
Total,51,39,15,15,0,17
,State Treasurer - Democrat,Representative In The General Assembly 195th District - Democrat,,,,18
,Robert M Mccord,Michelle F Brownlee,Takkeem L Morgan,Andrew J Kleeman,Mike Jones,18
Robert M Mccord,0,3,2,1,0,18
Michelle F Brownlee,,0,0,0,0,18
Takkeem L Morgan,,,0,0,0,18
Andrew J Kleeman,,,,0,0,18
Mike Jones,,,,,0,18
Total,6,3,2,1,0,18
,State Treasurer - Democrat,Representative In The General Assembly 195th District - Democrat,,,,19
,Robert M Mccord,Michelle F Brownlee,Andrew J Kleeman,Takkeem L Morgan,Mike Jones,19
Robert M Mccord,0,5,2,1,0,19
Michelle F Brownlee,,2,0,0,0,19
Andrew J Kleeman,,,0,0,0,19
Takkeem L Morgan,,,,0,0,19
Mike Jones,,,,,0,19
Total,8,7,2,1,0,19
