col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Representative In The General Assembly 181st District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,W Curtis Thomas,Christine M Tartaglione,Ted Kirsch,Anthony Hardy Williams,Ryan N Boyer,Mindy M Posoff,Elizabeth A Washo,Kathryn Sylvia Huggins,Thaddeus Kirkland,Sekela Coles,Deborah E Landau,All
W Curtis Thomas,31,89,82,77,75,74,72,61,57,56,52,All
Christine M Tartaglione,,6,56,54,52,51,51,55,57,54,52,All
Ted Kirsch,,,1,71,71,73,71,54,54,53,51,All
Anthony Hardy Williams,,,,1,70,70,68,53,52,52,51,All
Ryan N Boyer,,,,,1,70,69,51,50,51,51,All
Mindy M Posoff,,,,,,0,70,53,52,51,50,All
Elizabeth A Washo,,,,,,,0,50,51,50,50,All
Kathryn Sylvia Huggins,,,,,,,,0,55,55,53,All
Thaddeus Kirkland,,,,,,,,,0,54,52,All
Sekela Coles,,,,,,,,,,0,53,All
Deborah E Landau,,,,,,,,,,,0,All
Total,160,96,85,79,77,75,73,62,58,57,54,All
,Representative In The General Assembly 181st District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,1
,W Curtis Thomas,Christine M Tartaglione,Ted Kirsch,Anthony Hardy Williams,Ryan N Boyer,Mindy M Posoff,Elizabeth A Washo,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,Deborah E Landau,1
W Curtis Thomas,9,20,9,8,8,7,6,3,3,3,2,1
Christine M Tartaglione,,1,3,3,2,2,2,3,3,3,2,1
Ted Kirsch,,,0,8,7,7,6,3,3,3,2,1
Anthony Hardy Williams,,,,0,7,7,6,3,3,3,2,1
Ryan N Boyer,,,,,0,7,6,2,2,2,2,1
Mindy M Posoff,,,,,,0,6,2,2,2,2,1
Elizabeth A Washo,,,,,,,0,2,2,2,2,1
Kathryn Sylvia Huggins,,,,,,,,0,3,3,2,1
Sekela Coles,,,,,,,,,0,3,2,1
Thaddeus Kirkland,,,,,,,,,,0,2,1
Deborah E Landau,,,,,,,,,,,0,1
Total,36,21,9,8,8,7,6,3,3,3,2,1
,Representative In The General Assembly 181st District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,5
,W Curtis Thomas,Ryan N Boyer,Ted Kirsch,Anthony Hardy Williams,Mindy M Posoff,Christine M Tartaglione,Elizabeth A Washo,Kathryn Sylvia Huggins,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,5
W Curtis Thomas,8,15,15,14,14,13,12,11,8,8,8,5
Ryan N Boyer,,0,12,12,12,10,12,8,8,8,8,5
Ted Kirsch,,,0,13,13,9,12,9,8,8,8,5
Anthony Hardy Williams,,,,0,13,8,12,9,8,8,8,5
Mindy M Posoff,,,,,0,8,12,10,8,8,8,5
Christine M Tartaglione,,,,,,0,8,8,8,8,8,5
Elizabeth A Washo,,,,,,,0,8,8,8,8,5
Kathryn Sylvia Huggins,,,,,,,,0,8,8,8,5
Deborah E Landau,,,,,,,,,0,8,8,5
Sekela Coles,,,,,,,,,,0,8,5
Thaddeus Kirkland,,,,,,,,,,,0,5
Total,31,15,15,14,14,13,12,11,8,8,8,5
,Representative In The General Assembly 181st District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,8
,W Curtis Thomas,Christine M Tartaglione,Anthony Hardy Williams,Ted Kirsch,Elizabeth A Washo,Kathryn Sylvia Huggins,Mindy M Posoff,Ryan N Boyer,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,8
W Curtis Thomas,4,34,33,32,31,31,31,31,29,30,29,8
Christine M Tartaglione,,4,30,29,29,29,29,29,29,29,29,8
Anthony Hardy Williams,,,1,31,31,30,31,32,30,30,29,8
Ted Kirsch,,,,0,31,31,32,31,30,30,30,8
Elizabeth A Washo,,,,,0,29,31,31,29,29,29,8
Kathryn Sylvia Huggins,,,,,,0,30,30,30,31,30,8
Mindy M Posoff,,,,,,,0,31,29,30,30,8
Ryan N Boyer,,,,,,,,0,30,30,29,8
Deborah E Landau,,,,,,,,,0,30,29,8
Sekela Coles,,,,,,,,,,0,30,8
Thaddeus Kirkland,,,,,,,,,,,0,8
Total,45,39,35,34,32,32,32,32,31,31,30,8
,Representative In The General Assembly 181st District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,12
,W Curtis Thomas,Ted Kirsch,Christine M Tartaglione,Elizabeth A Washo,Anthony Hardy Williams,Mindy M Posoff,Ryan N Boyer,Thaddeus Kirkland,Kathryn Sylvia Huggins,Sekela Coles,Deborah E Landau,12
W Curtis Thomas,10,26,22,23,22,22,21,17,16,15,13,12
Ted Kirsch,,1,15,22,19,21,21,13,11,12,11,12
Christine M Tartaglione,,,1,12,13,12,11,17,15,14,13,12
Elizabeth A Washo,,,,0,19,21,20,12,11,11,11,12
Anthony Hardy Williams,,,,,0,19,19,12,11,11,11,12
Mindy M Posoff,,,,,,0,20,12,11,11,11,12
Ryan N Boyer,,,,,,,1,11,11,11,11,12
Thaddeus Kirkland,,,,,,,,0,14,13,13,12
Kathryn Sylvia Huggins,,,,,,,,,0,13,13,12
Sekela Coles,,,,,,,,,,0,13,12
Deborah E Landau,,,,,,,,,,,0,12
Total,48,27,23,23,22,22,22,17,16,15,13,12
