col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,All
,Michael J Tomlinson,Christopher M Vogler,Marion S Taxin,Tom Boggia,Michael W Untermeyer,Dale Kerns,Frederick W Anton,All
Michael J Tomlinson,59,234,183,173,147,88,77,All
Christopher M Vogler,,8,113,100,74,41,41,All
Marion S Taxin,,,8,81,38,20,37,All
Tom Boggia,,,,5,44,32,16,All
Michael W Untermeyer,,,,,7,62,37,All
Dale Kerns,,,,,,2,28,All
Frederick W Anton,,,,,,,0,All
Total,477,250,198,193,163,105,84,All
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,1
,Michael J Tomlinson,Christopher M Vogler,Tom Boggia,Michael W Untermeyer,Marion S Taxin,Dale Kerns,Frederick W Anton,1
Michael J Tomlinson,6,24,20,17,15,10,9,1
Christopher M Vogler,,1,8,10,9,4,2,1
Tom Boggia,,,1,4,7,3,2,1
Michael W Untermeyer,,,,2,3,6,5,1
Marion S Taxin,,,,,0,2,2,1
Dale Kerns,,,,,,0,5,1
Frederick W Anton,,,,,,,0,1
Total,52,25,21,19,15,10,9,1
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,2
,Michael J Tomlinson,Christopher M Vogler,Tom Boggia,Michael W Untermeyer,Dale Kerns,Marion S Taxin,Frederick W Anton,2
Michael J Tomlinson,9,17,10,9,7,7,4,2
Christopher M Vogler,,0,7,4,5,3,2,2
Tom Boggia,,,2,4,5,1,0,2
Michael W Untermeyer,,,,1,4,0,4,2
Dale Kerns,,,,,0,1,3,2
Marion S Taxin,,,,,,0,1,2
Frederick W Anton,,,,,,,0,2
Total,38,18,14,11,10,7,5,2
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,3
,Michael J Tomlinson,Christopher M Vogler,Michael W Untermeyer,Tom Boggia,Dale Kerns,Marion S Taxin,Frederick W Anton,3
Michael J Tomlinson,2,4,4,2,2,2,1,3
Christopher M Vogler,,0,3,3,1,1,0,3
Michael W Untermeyer,,,0,2,2,0,1,3
Tom Boggia,,,,0,1,1,0,3
Dale Kerns,,,,,0,0,1,3
Marion S Taxin,,,,,,0,0,3
Frederick W Anton,,,,,,,0,3
Total,9,5,5,4,3,2,1,3
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,4
,Michael J Tomlinson,Marion S Taxin,Christopher M Vogler,Tom Boggia,Michael W Untermeyer,Frederick W Anton,Dale Kerns,4
Michael J Tomlinson,2,18,15,13,7,4,3,4
Marion S Taxin,,0,10,9,5,5,1,4
Christopher M Vogler,,,0,8,3,2,2,4
Tom Boggia,,,,0,3,1,3,4
Michael W Untermeyer,,,,,0,4,4,4
Frederick W Anton,,,,,,0,2,4
Dale Kerns,,,,,,,0,4
Total,28,19,15,14,11,7,6,4
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,5
,Michael J Tomlinson,Christopher M Vogler,Marion S Taxin,Tom Boggia,Michael W Untermeyer,Dale Kerns,Frederick W Anton,5
Michael J Tomlinson,2,6,6,5,4,2,2,5
Christopher M Vogler,,0,3,3,3,2,1,5
Marion S Taxin,,,0,4,1,0,1,5
Tom Boggia,,,,0,0,0,2,5
Michael W Untermeyer,,,,,0,2,0,5
Dale Kerns,,,,,,1,0,5
Frederick W Anton,,,,,,,0,5
Total,12,6,6,5,4,3,2,5
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,6
,Michael J Tomlinson,Christopher M Vogler,Marion S Taxin,Michael W Untermeyer,Tom Boggia,Dale Kerns,Frederick W Anton,6
Michael J Tomlinson,1,5,4,3,3,2,2,6
Christopher M Vogler,,0,3,2,2,1,2,6
Marion S Taxin,,,0,0,1,0,2,6
Michael W Untermeyer,,,,0,2,2,0,6
Tom Boggia,,,,,0,1,0,6
Dale Kerns,,,,,,0,0,6
Frederick W Anton,,,,,,,0,6
Total,8,5,4,3,3,2,2,6
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,7
,Michael J Tomlinson,Christopher M Vogler,Michael W Untermeyer,Tom Boggia,Marion S Taxin,Dale Kerns,Frederick W Anton,7
Michael J Tomlinson,7,17,17,18,14,12,7,7
Christopher M Vogler,,2,6,8,8,3,3,7
Michael W Untermeyer,,,2,4,4,9,6,7
Tom Boggia,,,,0,7,4,1,7
Marion S Taxin,,,,,1,3,2,7
Dale Kerns,,,,,,0,4,7
Frederick W Anton,,,,,,,0,7
Total,47,21,19,19,16,13,8,7
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,8
,Michael J Tomlinson,Christopher M Vogler,Marion S Taxin,Michael W Untermeyer,Dale Kerns,Tom Boggia,Frederick W Anton,8
Michael J Tomlinson,1,5,4,4,3,3,2,8
Christopher M Vogler,,0,2,2,1,2,1,8
Marion S Taxin,,,0,0,1,2,1,8
Michael W Untermeyer,,,,0,2,1,1,8
Dale Kerns,,,,,0,1,1,8
Tom Boggia,,,,,,0,0,8
Frederick W Anton,,,,,,,0,8
Total,10,5,4,4,3,3,2,8
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,9
,Michael J Tomlinson,Marion S Taxin,Christopher M Vogler,Michael W Untermeyer,Tom Boggia,Frederick W Anton,Dale Kerns,9
Michael J Tomlinson,2,15,11,11,10,3,2,9
Marion S Taxin,,0,7,4,6,2,1,9
Christopher M Vogler,,,1,3,7,2,0,9
Michael W Untermeyer,,,,0,5,1,2,9
Tom Boggia,,,,,0,0,0,9
Frederick W Anton,,,,,,0,1,9
Dale Kerns,,,,,,,0,9
Total,26,15,12,11,10,3,2,9
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,10
,Michael J Tomlinson,Christopher M Vogler,Marion S Taxin,Tom Boggia,Michael W Untermeyer,Dale Kerns,Frederick W Anton,10
Michael J Tomlinson,5,24,17,19,16,15,6,10
Christopher M Vogler,,1,10,13,10,7,2,10
Marion S Taxin,,,6,7,6,4,1,10
Tom Boggia,,,,0,4,3,2,10
Michael W Untermeyer,,,,,0,9,2,10
Dale Kerns,,,,,,0,3,10
Frederick W Anton,,,,,,,0,10
Total,50,27,25,21,17,16,6,10
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,11
,Michael J Tomlinson,Christopher M Vogler,Tom Boggia,Marion S Taxin,Michael W Untermeyer,Frederick W Anton,Dale Kerns,11
Michael J Tomlinson,1,6,4,3,2,1,0,11
Christopher M Vogler,,0,2,3,2,0,0,11
Tom Boggia,,,0,1,1,0,0,11
Marion S Taxin,,,,0,1,0,0,11
Michael W Untermeyer,,,,,0,0,0,11
Frederick W Anton,,,,,,0,0,11
Dale Kerns,,,,,,,0,11
Total,10,6,4,3,2,1,0,11
,Delegate To The Republican National Convention 1st District,,,,,,Senator In The General Assembly 5th District - Republican,12
,Dale Kerns,Tom Boggia,Christopher M Vogler,Marion S Taxin,Frederick W Anton,Michael W Untermeyer,Michael J Tomlinson,12
Dale Kerns,0,4,1,1,1,1,2,12
Tom Boggia,,0,1,1,0,0,1,12
Christopher M Vogler,,,0,2,0,0,2,12
Marion S Taxin,,,,0,0,0,2,12
Frederick W Anton,,,,,0,1,1,12
Michael W Untermeyer,,,,,,0,1,12
Michael J Tomlinson,,,,,,,0,12
Total,6,5,2,2,1,1,3,12
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,13
,Michael J Tomlinson,Tom Boggia,Christopher M Vogler,Dale Kerns,Frederick W Anton,Marion S Taxin,Michael W Untermeyer,13
Michael J Tomlinson,0,4,2,2,1,1,1,13
Tom Boggia,,0,2,2,1,1,1,13
Christopher M Vogler,,,0,1,0,1,0,13
Dale Kerns,,,,0,0,0,1,13
Frederick W Anton,,,,,0,0,0,13
Marion S Taxin,,,,,,0,0,13
Michael W Untermeyer,,,,,,,0,13
Total,4,4,2,2,1,1,1,13
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,14
,Michael J Tomlinson,Christopher M Vogler,Marion S Taxin,Dale Kerns,Frederick W Anton,Michael W Untermeyer,Tom Boggia,14
Michael J Tomlinson,1,4,2,1,1,1,1,14
Christopher M Vogler,,0,2,1,1,1,1,14
Marion S Taxin,,,0,0,1,0,1,14
Dale Kerns,,,,0,0,1,0,14
Frederick W Anton,,,,,0,0,0,14
Michael W Untermeyer,,,,,,0,0,14
Tom Boggia,,,,,,,0,14
Total,5,4,2,1,1,1,1,14
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,15
,Michael J Tomlinson,Christopher M Vogler,Dale Kerns,Frederick W Anton,Marion S Taxin,Michael W Untermeyer,Tom Boggia,15
Michael J Tomlinson,2,1,1,1,1,1,1,15
Christopher M Vogler,,1,0,0,1,0,1,15
Dale Kerns,,,0,1,0,1,0,15
Frederick W Anton,,,,0,0,1,0,15
Marion S Taxin,,,,,0,0,1,15
Michael W Untermeyer,,,,,,0,0,15
Tom Boggia,,,,,,,0,15
Total,4,2,1,1,1,1,1,15
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,16
,Michael J Tomlinson,Christopher M Vogler,Michael W Untermeyer,Tom Boggia,Marion S Taxin,Frederick W Anton,Dale Kerns,16
Michael J Tomlinson,4,5,5,5,4,3,2,16
Christopher M Vogler,,0,4,3,1,1,1,16
Michael W Untermeyer,,,0,2,0,2,2,16
Tom Boggia,,,,0,2,1,0,16
Marion S Taxin,,,,,0,1,0,16
Frederick W Anton,,,,,,0,1,16
Dale Kerns,,,,,,,0,16
Total,14,5,5,5,4,3,2,16
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,17
,Michael J Tomlinson,Tom Boggia,Dale Kerns,Marion S Taxin,Christopher M Vogler,Michael W Untermeyer,Frederick W Anton,17
Michael J Tomlinson,1,6,5,4,3,4,2,17
Tom Boggia,,0,1,4,1,1,2,17
Dale Kerns,,,0,1,1,2,1,17
Marion S Taxin,,,,0,1,2,2,17
Christopher M Vogler,,,,,1,0,0,17
Michael W Untermeyer,,,,,,0,1,17
Frederick W Anton,,,,,,,0,17
Total,13,7,5,5,4,4,3,17
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,18
,Michael J Tomlinson,Christopher M Vogler,Marion S Taxin,Tom Boggia,Michael W Untermeyer,Dale Kerns,Frederick W Anton,18
Michael J Tomlinson,0,6,5,5,3,1,1,18
Christopher M Vogler,,0,4,4,0,1,1,18
Marion S Taxin,,,0,5,0,0,0,18
Tom Boggia,,,,0,0,0,0,18
Michael W Untermeyer,,,,,0,0,0,18
Dale Kerns,,,,,,0,1,18
Frederick W Anton,,,,,,,0,18
Total,10,6,5,5,3,1,1,18
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,19
,Michael J Tomlinson,Christopher M Vogler,Michael W Untermeyer,Tom Boggia,Marion S Taxin,Dale Kerns,Frederick W Anton,19
Michael J Tomlinson,1,15,8,7,6,4,2,19
Christopher M Vogler,,0,7,4,6,3,2,19
Michael W Untermeyer,,,0,2,3,3,2,19
Tom Boggia,,,,1,4,1,0,19
Marion S Taxin,,,,,0,0,1,19
Dale Kerns,,,,,,0,1,19
Frederick W Anton,,,,,,,0,19
Total,20,16,9,9,7,5,3,19
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,20
,Michael J Tomlinson,Christopher M Vogler,Marion S Taxin,Michael W Untermeyer,Tom Boggia,Frederick W Anton,Dale Kerns,20
Michael J Tomlinson,2,20,19,12,11,10,1,20
Christopher M Vogler,,1,11,3,4,8,0,20
Marion S Taxin,,,1,4,4,7,1,20
Michael W Untermeyer,,,,2,5,2,2,20
Tom Boggia,,,,,0,2,1,20
Frederick W Anton,,,,,,0,0,20
Dale Kerns,,,,,,,0,20
Total,40,21,20,15,12,10,2,20
,Senator In The General Assembly 5th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,21
,Michael J Tomlinson,Christopher M Vogler,Tom Boggia,Marion S Taxin,Michael W Untermeyer,Dale Kerns,Frederick W Anton,21
Michael J Tomlinson,0,5,4,4,4,1,1,21
Christopher M Vogler,,0,3,2,3,0,0,21
