col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Delegate To The Republican National Convention 13th District,,,,,,,,Auditor General - Republican,,All
,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Robert C Barrilli,Michael Anthony Salvi,Edward T Boyd,Brandon Yates,Steven J Gilber,John Maher,Frank A Pinto,All
William E Donnelly,50,600,629,307,224,113,66,40,764,432,All
Michael J Mcmonagle,,63,328,100,248,111,64,48,501,384,All
Thomas Jay Ellis,,,5,256,87,35,21,25,503,210,All
Robert C Barrilli,,,,38,65,53,40,37,335,105,All
Michael Anthony Salvi,,,,,15,31,42,33,199,214,All
Edward T Boyd,,,,,,8,42,51,137,73,All
Brandon Yates,,,,,,,10,34,72,63,All
Steven J Gilber,,,,,,,,2,75,50,All
John Maher,,,,,,,,,94,0,All
Frank A Pinto,,,,,,,,,,63,All
Total,"1,317","1,003",760,518,450,248,176,143,"1,176",737,All
,Auditor General - Republican,,Delegate To The Republican National Convention 13th District,,,,,,,,1
,John Maher,Frank A Pinto,Michael J Mcmonagle,William E Donnelly,Edward T Boyd,Brandon Yates,Robert C Barrilli,Thomas Jay Ellis,Michael Anthony Salvi,Steven J Gilber,1
John Maher,1,0,9,7,4,2,3,3,2,0,1
Frank A Pinto,,0,5,5,2,3,2,2,2,0,1
Michael J Mcmonagle,,,1,6,4,3,3,5,3,0,1
William E Donnelly,,,,0,1,4,0,2,1,0,1
Edward T Boyd,,,,,1,2,3,2,0,0,1
Brandon Yates,,,,,,0,1,0,0,0,1
Robert C Barrilli,,,,,,,0,0,1,0,1
Thomas Jay Ellis,,,,,,,,0,1,0,1
Michael Anthony Salvi,,,,,,,,,0,0,1
Steven J Gilber,,,,,,,,,,0,1
Total,15,9,15,12,7,5,5,5,4,0,1
,Auditor General - Republican,,Delegate To The Republican National Convention 13th District,,,,,,,,2
,John Maher,Frank A Pinto,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Robert C Barrilli,Michael Anthony Salvi,Steven J Gilber,Brandon Yates,Edward T Boyd,2
John Maher,0,0,14,7,9,10,6,5,3,1,2
Frank A Pinto,,0,4,5,2,2,5,0,0,0,2
William E Donnelly,,,0,6,12,9,4,1,0,1,2
Michael J Mcmonagle,,,,2,4,1,8,1,1,0,2
Thomas Jay Ellis,,,,,0,8,1,0,0,0,2
Robert C Barrilli,,,,,,0,3,2,1,0,2
Michael Anthony Salvi,,,,,,,0,2,1,0,2
Steven J Gilber,,,,,,,,1,1,0,2
Brandon Yates,,,,,,,,,0,0,2
Edward T Boyd,,,,,,,,,,0,2
Total,24,9,22,15,14,13,11,6,3,2,2
,Delegate To The Republican National Convention 13th District,,,,,,,,Auditor General - Republican,,3
,William E Donnelly,Michael J Mcmonagle,Michael Anthony Salvi,Thomas Jay Ellis,Brandon Yates,Edward T Boyd,Robert C Barrilli,Steven J Gilber,John Maher,Frank A Pinto,3
William E Donnelly,1,8,7,6,1,1,0,0,11,7,3
Michael J Mcmonagle,,0,7,3,1,1,2,0,7,5,3
Michael Anthony Salvi,,,1,1,1,0,2,0,5,4,3
Thomas Jay Ellis,,,,0,0,0,0,0,2,3,3
Brandon Yates,,,,,0,2,1,0,1,1,3
Edward T Boyd,,,,,,0,1,0,2,0,3
Robert C Barrilli,,,,,,,0,0,0,2,3
Steven J Gilber,,,,,,,,1,0,0,3
John Maher,,,,,,,,,0,0,3
Frank A Pinto,,,,,,,,,,1,3
Total,20,13,12,6,3,3,3,1,13,11,3
,Auditor General - Republican,,Delegate To The Republican National Convention 13th District,,,,,,,,4
,John Maher,Frank A Pinto,William E Donnelly,Michael J Mcmonagle,Robert C Barrilli,Thomas Jay Ellis,Michael Anthony Salvi,Brandon Yates,Steven J Gilber,Edward T Boyd,4
John Maher,1,0,8,8,3,3,1,2,1,0,4
Frank A Pinto,,3,1,0,0,0,1,0,0,0,4
William E Donnelly,,,1,5,2,4,1,1,0,0,4
Michael J Mcmonagle,,,,0,2,2,1,2,1,0,4
Robert C Barrilli,,,,,0,2,0,1,1,0,4
Thomas Jay Ellis,,,,,,0,0,0,0,0,4
Michael Anthony Salvi,,,,,,,1,0,0,0,4
Brandon Yates,,,,,,,,0,0,0,4
Steven J Gilber,,,,,,,,,0,0,4
Edward T Boyd,,,,,,,,,,0,4
Total,12,5,11,8,4,4,3,2,1,0,4
,Delegate To The Republican National Convention 13th District,,,,,,,,Auditor General - Republican,,5
,William E Donnelly,Thomas Jay Ellis,Robert C Barrilli,Michael J Mcmonagle,Brandon Yates,Edward T Boyd,Michael Anthony Salvi,Steven J Gilber,John Maher,Frank A Pinto,5
William E Donnelly,0,16,10,7,0,1,1,0,15,8,5
Thomas Jay Ellis,,1,8,5,1,0,0,1,12,4,5
Robert C Barrilli,,,0,1,1,1,1,0,11,0,5
Michael J Mcmonagle,,,,1,0,1,0,0,3,5,5
Brandon Yates,,,,,0,1,0,1,2,0,5
Edward T Boyd,,,,,,0,0,0,2,0,5
Michael Anthony Salvi,,,,,,,0,0,1,0,5
Steven J Gilber,,,,,,,,0,1,0,5
John Maher,,,,,,,,,2,0,5
Frank A Pinto,,,,,,,,,,0,5
Total,24,18,11,9,2,2,1,1,19,9,5
,Delegate To The Republican National Convention 13th District,,,,,,,,Auditor General - Republican,,6
