col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,All
,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Steven J Gilber,Brandon Yates,Edward T Boyd,Tom Smith,David Alan Christian,Steven D Welch,Sam Rohrer,Marc A Scaringi,All
William E Donnelly,6,179,178,97,99,20,20,29,101,127,114,29,26,All
Michael J Mcmonagle,,7,105,103,38,15,26,28,85,98,66,25,24,All
Thomas Jay Ellis,,,2,44,72,24,15,22,57,62,88,27,17,All
Michael Anthony Salvi,,,,2,59,30,32,15,53,67,45,26,31,All
Robert C Barrilli,,,,,8,16,17,20,59,23,64,19,6,All
Steven J Gilber,,,,,,1,31,22,25,17,13,21,7,All
Brandon Yates,,,,,,,0,7,29,16,15,15,4,All
Edward T Boyd,,,,,,,,0,41,14,10,11,3,All
Tom Smith,,,,,,,,,37,0,0,0,0,All
David Alan Christian,,,,,,,,,,14,0,0,0,All
Steven D Welch,,,,,,,,,,,25,0,0,All
Sam Rohrer,,,,,,,,,,,,15,0,All
Marc A Scaringi,,,,,,,,,,,,,4,All
Total,415,312,259,231,185,89,83,80,225,204,204,81,61,All
,United States Senator - Republican,,,,,Delegate To The Republican National Convention 13th District,,,,,,,,1
,Tom Smith,Marc A Scaringi,Sam Rohrer,David Alan Christian,Steven D Welch,Michael J Mcmonagle,Robert C Barrilli,William E Donnelly,Michael Anthony Salvi,Thomas Jay Ellis,Brandon Yates,Steven J Gilber,Edward T Boyd,1
Tom Smith,0,0,0,0,0,2,3,3,0,1,1,1,0,1
Marc A Scaringi,,0,0,0,0,2,1,0,2,0,0,0,0,1
Sam Rohrer,,,2,0,0,0,0,0,0,0,0,0,0,1
David Alan Christian,,,,0,0,0,0,1,1,1,0,0,0,1
Steven D Welch,,,,,0,0,0,0,0,0,0,0,0,1
Michael J Mcmonagle,,,,,,0,1,0,1,0,0,0,0,1
Robert C Barrilli,,,,,,,0,3,1,1,1,1,0,1
William E Donnelly,,,,,,,,0,1,2,1,1,0,1
Michael Anthony Salvi,,,,,,,,,0,1,0,0,0,1
Thomas Jay Ellis,,,,,,,,,,0,0,0,0,1
Brandon Yates,,,,,,,,,,,0,0,0,1
Steven J Gilber,,,,,,,,,,,,0,0,1
Edward T Boyd,,,,,,,,,,,,,0,1
Total,5,3,2,1,0,4,4,4,3,2,1,1,0,1
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,2
,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Edward T Boyd,Brandon Yates,Steven J Gilber,Tom Smith,Steven D Welch,David Alan Christian,Sam Rohrer,Marc A Scaringi,2
William E Donnelly,0,7,8,4,5,2,0,0,6,5,3,2,1,2
Michael J Mcmonagle,,1,6,4,1,1,1,0,2,4,2,3,1,2
Thomas Jay Ellis,,,0,1,2,1,0,0,3,4,1,1,1,2
Michael Anthony Salvi,,,,0,3,0,2,1,3,1,1,2,1,2
Robert C Barrilli,,,,,0,3,0,1,3,2,2,1,0,2
Edward T Boyd,,,,,,0,0,1,2,0,1,1,0,2
Brandon Yates,,,,,,,0,1,1,1,0,0,1,2
Steven J Gilber,,,,,,,,0,0,0,1,0,1,2
Tom Smith,,,,,,,,,2,0,0,0,0,2
Steven D Welch,,,,,,,,,,0,0,0,0,2
David Alan Christian,,,,,,,,,,,1,0,0,2
Sam Rohrer,,,,,,,,,,,,0,0,2
Marc A Scaringi,,,,,,,,,,,,,0,2
Total,17,13,10,8,8,4,3,2,11,7,6,4,2,2
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,3
