col_1,col_2,col_3,col_4,col_5,col_6,division
,United States Senator - Democrat,,Representative In The General Assembly 201st District - Democrat,,,All
,Bob Casey Jr,Joseph John Vodvarka,Stephen Kinsey,Michael K Ellis,Karl K Gamble,All
Bob Casey Jr,67,0,"1,025","1,013",180,All
Joseph John Vodvarka,,14,237,151,44,All
Stephen Kinsey,,,151,0,0,All
Michael K Ellis,,,,147,0,All
Karl K Gamble,,,,,37,All
Total,"2,285",446,"1,413","1,311",261,All
,United States Senator - Democrat,,Representative In The General Assembly 201st District - Democrat,,,1
,Bob Casey Jr,Joseph John Vodvarka,Michael K Ellis,Stephen Kinsey,Karl K Gamble,1
Bob Casey Jr,4,0,28,24,17,1
Joseph John Vodvarka,,0,7,5,2,1
Michael K Ellis,,,7,0,0,1
Stephen Kinsey,,,,2,0,1
Karl K Gamble,,,,,5,1
Total,73,14,42,31,24,1
,United States Senator - Democrat,,Representative In The General Assembly 201st District - Democrat,,,2
,Bob Casey Jr,Joseph John Vodvarka,Stephen Kinsey,Michael K Ellis,Karl K Gamble,2
Bob Casey Jr,0,0,81,43,6,2
Joseph John Vodvarka,,1,24,6,1,2
Stephen Kinsey,,,8,0,0,2
Michael K Ellis,,,,7,0,2
Karl K Gamble,,,,,2,2
Total,130,32,113,56,9,2
,United States Senator - Democrat,,Representative In The General Assembly 201st District - Democrat,,,3
,Bob Casey Jr,Joseph John Vodvarka,Michael K Ellis,Stephen Kinsey,Karl K Gamble,3
Bob Casey Jr,3,0,56,38,12,3
Joseph John Vodvarka,,0,8,15,5,3
Michael K Ellis,,,12,0,0,3
Stephen Kinsey,,,,3,0,3
Karl K Gamble,,,,,1,3
Total,109,28,76,56,18,3
,United States Senator - Democrat,,Representative In The General Assembly 201st District - Democrat,,,4
,Bob Casey Jr,Joseph John Vodvarka,Michael K Ellis,Stephen Kinsey,Karl K Gamble,4
Bob Casey Jr,5,0,75,73,33,4
Joseph John Vodvarka,,1,11,7,9,4
Michael K Ellis,,,10,0,0,4
Stephen Kinsey,,,,11,0,4
Karl K Gamble,,,,,15,4
Total,186,28,96,91,57,4
