col_1,col_2,col_3,col_4,col_5,col_6,division
,United States Senator - Republican,,,,,All
,Steven D Welch,Tom Smith,David Alan Christian,Marc A Scaringi,Sam Rohrer,All
Steven D Welch,150,0,0,0,0,All
Tom Smith,,85,0,0,0,All
David Alan Christian,,,60,0,0,All
Marc A Scaringi,,,,33,0,All
Sam Rohrer,,,,,13,All
Total,150,85,60,33,13,All
,United States Senator - Republican,,,,,1
,Tom Smith,Steven D Welch,David Alan Christian,Marc A Scaringi,Sam Rohrer,1
Tom Smith,9,0,0,0,0,1
Steven D Welch,,7,0,0,0,1
David Alan Christian,,,2,0,0,1
Marc A Scaringi,,,,2,0,1
Sam Rohrer,,,,,1,1
Total,9,7,2,2,1,1
,United States Senator - Republican,,,,,2
,David Alan Christian,Steven D Welch,Marc A Scaringi,Tom Smith,Sam Rohrer,2
David Alan Christian,6,0,0,0,0,2
Steven D Welch,,4,0,0,0,2
Marc A Scaringi,,,2,0,0,2
Tom Smith,,,,1,0,2
Sam Rohrer,,,,,0,2
Total,6,4,2,1,0,2
,United States Senator - Republican,,,,,3
,Steven D Welch,Tom Smith,Marc A Scaringi,David Alan Christian,Sam Rohrer,3
Steven D Welch,19,0,0,0,0,3
Tom Smith,,3,0,0,0,3
Marc A Scaringi,,,2,0,0,3
David Alan Christian,,,,1,0,3
Sam Rohrer,,,,,0,3
Total,19,3,2,1,0,3
,United States Senator - Republican,,,,,4
,Steven D Welch,David Alan Christian,Tom Smith,Marc A Scaringi,Sam Rohrer,4
Steven D Welch,6,0,0,0,0,4
David Alan Christian,,4,0,0,0,4
Tom Smith,,,2,0,0,4
Marc A Scaringi,,,,1,0,4
Sam Rohrer,,,,,0,4
Total,6,4,2,1,0,4
,United States Senator - Republican,,,,,5
,Steven D Welch,Tom Smith,David Alan Christian,Marc A Scaringi,Sam Rohrer,5
Steven D Welch,17,0,0,0,0,5
Tom Smith,,8,0,0,0,5
David Alan Christian,,,3,0,0,5
Marc A Scaringi,,,,1,0,5
Sam Rohrer,,,,,0,5
Total,17,8,3,1,0,5
,United States Senator - Republican,,,,,6
,Steven D Welch,Tom Smith,Marc A Scaringi,Sam Rohrer,David Alan Christian,6
Steven D Welch,12,0,0,0,0,6
Tom Smith,,4,0,0,0,6
Marc A Scaringi,,,3,0,0,6
Sam Rohrer,,,,2,0,6
David Alan Christian,,,,,0,6
Total,12,4,3,2,0,6
,United States Senator - Republican,,,,,7
,Steven D Welch,Marc A Scaringi,Tom Smith,David Alan Christian,Sam Rohrer,7
Steven D Welch,29,0,0,0,0,7
Marc A Scaringi,,7,0,0,0,7
Tom Smith,,,7,0,0,7
David Alan Christian,,,,4,0,7
Sam Rohrer,,,,,1,7
Total,29,7,7,4,1,7
,United States Senator - Republican,,,,,8
,Steven D Welch,Tom Smith,Marc A Scaringi,Sam Rohrer,David Alan Christian,8
Steven D Welch,9,0,0,0,0,8
Tom Smith,,8,0,0,0,8
Marc A Scaringi,,,2,0,0,8
Sam Rohrer,,,,1,0,8
David Alan Christian,,,,,0,8
Total,9,8,2,1,0,8
,United States Senator - Republican,,,,,9
,Steven D Welch,Sam Rohrer,David Alan Christian,Marc A Scaringi,Tom Smith,9
Steven D Welch,3,0,0,0,0,9
Sam Rohrer,,2,0,0,0,9
David Alan Christian,,,1,0,0,9
Marc A Scaringi,,,,1,0,9
Tom Smith,,,,,1,9
Total,3,2,1,1,1,9
,United States Senator - Republican,,,,,10
,Steven D Welch,David Alan Christian,Marc A Scaringi,Tom Smith,Sam Rohrer,10
Steven D Welch,17,0,0,0,0,10
David Alan Christian,,6,0,0,0,10
Marc A Scaringi,,,2,0,0,10
Tom Smith,,,,2,0,10
Sam Rohrer,,,,,0,10
Total,17,6,2,2,0,10
,United States Senator - Republican,,,,,11
,Tom Smith,David Alan Christian,Steven D Welch,Marc A Scaringi,Sam Rohrer,11
Tom Smith,9,0,0,0,0,11
David Alan Christian,,5,0,0,0,11
Steven D Welch,,,2,0,0,11
Marc A Scaringi,,,,1,0,11
Sam Rohrer,,,,,0,11
Total,9,5,2,1,0,11
,United States Senator - Republican,,,,,12
,Tom Smith,David Alan Christian,Steven D Welch,Marc A Scaringi,Sam Rohrer,12
Tom Smith,9,0,0,0,0,12
David Alan Christian,,8,0,0,0,12
Steven D Welch,,,7,0,0,12
Marc A Scaringi,,,,2,0,12
Sam Rohrer,,,,,1,12
Total,9,8,7,2,1,12
,United States Senator - Republican,,,,,15
,David Alan Christian,Steven D Welch,Tom Smith,Marc A Scaringi,Sam Rohrer,15
David Alan Christian,2,0,0,0,0,15
Steven D Welch,,1,0,0,0,15
Tom Smith,,,1,0,0,15
Marc A Scaringi,,,,0,0,15
Sam Rohrer,,,,,0,15
Total,2,1,1,0,0,15
,United States Senator - Republican,,,,,16
,David Alan Christian,Sam Rohrer,Tom Smith,Marc A Scaringi,Steven D Welch,16
David Alan Christian,1,0,0,0,0,16
Sam Rohrer,,1,0,0,0,16
Tom Smith,,,1,0,0,16
Marc A Scaringi,,,,0,0,16
Steven D Welch,,,,,0,16
Total,1,1,1,0,0,16
,United States Senator - Republican,,,,,17
,David Alan Christian,Marc A Scaringi,Sam Rohrer,Steven D Welch,Tom Smith,17
David Alan Christian,2,0,0,0,0,17
Marc A Scaringi,,1,0,0,0,17
Sam Rohrer,,,0,0,0,17
Steven D Welch,,,,0,0,17
