col_1,col_2,division
,Representative In The General Assembly 181st District - Democrat,All
,W Curtis Thomas,All
W Curtis Thomas,695,All
Total,695,All
,Representative In The General Assembly 181st District - Democrat,1
,W Curtis Thomas,1
W Curtis Thomas,68,1
Total,68,1
,Representative In The General Assembly 181st District - Democrat,9
,W Curtis Thomas,9
W Curtis Thomas,60,9
Total,60,9
,Representative In The General Assembly 181st District - Democrat,10
,W Curtis Thomas,10
W Curtis Thomas,72,10
Total,72,10
,Representative In The General Assembly 181st District - Democrat,14
,W Curtis Thomas,14
W Curtis Thomas,65,14
Total,65,14
,Representative In The General Assembly 181st District - Democrat,15
,W Curtis Thomas,15
W Curtis Thomas,56,15
Total,56,15
,Representative In The General Assembly 181st District - Democrat,16
,W Curtis Thomas,16
W Curtis Thomas,50,16
Total,50,16
,Representative In The General Assembly 181st District - Democrat,21
,W Curtis Thomas,21
W Curtis Thomas,46,21
Total,46,21
,Representative In The General Assembly 181st District - Democrat,22
,W Curtis Thomas,22
W Curtis Thomas,65,22
Total,65,22
,Representative In The General Assembly 181st District - Democrat,23
,W Curtis Thomas,23
W Curtis Thomas,63,23
Total,63,23
,Representative In The General Assembly 181st District - Democrat,24
,W Curtis Thomas,24
W Curtis Thomas,87,24
Total,87,24
,Representative In The General Assembly 181st District - Democrat,25
,W Curtis Thomas,25
W Curtis Thomas,63,25
Total,63,25
