col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,All
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,All
Shirley M Kitchen,187,"1,098",552,All
Patrick Murphy,,88,0,All
Kathleen G Kane,,,32,All
Total,"1,837","1,186",584,All
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,1
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,1
Shirley M Kitchen,4,31,17,1
Patrick Murphy,,3,0,1
Kathleen G Kane,,,2,1
Total,52,34,19,1
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,2
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,2
Shirley M Kitchen,18,56,25,2
Patrick Murphy,,6,0,2
Kathleen G Kane,,,1,2
Total,99,62,26,2
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,3
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,3
Shirley M Kitchen,7,69,13,3
Patrick Murphy,,2,0,3
Kathleen G Kane,,,0,3
Total,89,71,13,3
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,4
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,4
Shirley M Kitchen,2,20,17,4
Patrick Murphy,,5,0,4
Kathleen G Kane,,,0,4
Total,39,25,17,4
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,5
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,5
Shirley M Kitchen,9,43,18,5
Patrick Murphy,,3,0,5
Kathleen G Kane,,,0,5
Total,70,46,18,5
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,6
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,6
Shirley M Kitchen,15,43,15,6
Patrick Murphy,,1,0,6
Kathleen G Kane,,,2,6
Total,73,44,17,6
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,7
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,7
Shirley M Kitchen,7,57,24,7
Patrick Murphy,,5,0,7
Kathleen G Kane,,,1,7
Total,88,62,25,7
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,8
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,8
Shirley M Kitchen,14,65,46,8
Patrick Murphy,,7,0,8
Kathleen G Kane,,,1,8
Total,125,72,47,8
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,9
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,9
Shirley M Kitchen,12,73,55,9
Patrick Murphy,,10,0,9
Kathleen G Kane,,,4,9
Total,140,83,59,9
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,10
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,10
Shirley M Kitchen,2,42,23,10
Patrick Murphy,,5,0,10
Kathleen G Kane,,,0,10
Total,67,47,23,10
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,11
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,11
Shirley M Kitchen,13,78,30,11
Patrick Murphy,,5,0,11
Kathleen G Kane,,,1,11
Total,121,83,31,11
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,12
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,12
Shirley M Kitchen,5,42,21,12
Patrick Murphy,,3,0,12
Kathleen G Kane,,,2,12
Total,68,45,23,12
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,13
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,13
Shirley M Kitchen,11,51,37,13
Patrick Murphy,,5,0,13
Kathleen G Kane,,,2,13
Total,99,56,39,13
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,14
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,14
Shirley M Kitchen,11,40,20,14
Patrick Murphy,,3,0,14
Kathleen G Kane,,,2,14
Total,71,43,22,14
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,15
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,15
Shirley M Kitchen,3,25,20,15
Patrick Murphy,,3,0,15
Kathleen G Kane,,,0,15
Total,48,28,20,15
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,16
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,16
Shirley M Kitchen,12,87,42,16
Patrick Murphy,,3,0,16
Kathleen G Kane,,,5,16
Total,141,90,47,16
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,17
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,17
Shirley M Kitchen,8,35,33,17
Patrick Murphy,,3,0,17
Kathleen G Kane,,,0,17
Total,76,38,33,17
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,18
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,18
Shirley M Kitchen,12,35,35,18
Patrick Murphy,,7,0,18
Kathleen G Kane,,,4,18
Total,82,42,39,18
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,19
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,19
Shirley M Kitchen,6,103,28,19
Patrick Murphy,,2,0,19
Kathleen G Kane,,,2,19
Total,137,105,30,19
,Senator In The General Assembly 3rd District - Democrat,Attorney General - Democrat,,20
,Shirley M Kitchen,Patrick Murphy,Kathleen G Kane,20
Shirley M Kitchen,16,103,33,20
Patrick Murphy,,7,0,20
Kathleen G Kane,,,3,20
Total,152,110,36,20
