col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,President Of The United States - Republican,,,,Delegate To The Republican National Convention 13th District,,,,,,,,All
,Mitt Romney,Rick Santorum,Ron Paul,Newt Gingrich,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Robert C Barrilli,Michael Anthony Salvi,Edward T Boyd,Brandon Yates,Steven J Gilber,All
Mitt Romney,47,0,0,0,159,105,110,68,43,30,20,13,All
Rick Santorum,,20,0,0,19,21,17,7,6,14,8,4,All
Ron Paul,,,9,0,21,24,11,7,14,12,9,16,All
Newt Gingrich,,,,16,20,16,16,5,9,4,2,3,All
William E Donnelly,,,,,4,100,122,44,32,32,9,7,All
Michael J Mcmonagle,,,,,,1,69,19,31,26,11,10,All
Thomas Jay Ellis,,,,,,,3,39,20,10,11,7,All
Robert C Barrilli,,,,,,,,2,10,8,8,5,All
Michael Anthony Salvi,,,,,,,,,1,10,10,11,All
Edward T Boyd,,,,,,,,,,0,11,12,All
Brandon Yates,,,,,,,,,,,0,14,All
Steven J Gilber,,,,,,,,,,,,0,All
Total,291,60,56,50,228,172,161,90,74,61,39,36,All
,President Of The United States - Republican,,,,Delegate To The Republican National Convention 13th District,,,,,,,,1
,Mitt Romney,Ron Paul,Rick Santorum,Newt Gingrich,William E Donnelly,Thomas Jay Ellis,Michael J Mcmonagle,Brandon Yates,Edward T Boyd,Michael Anthony Salvi,Robert C Barrilli,Steven J Gilber,1
Mitt Romney,5,0,0,0,9,6,8,3,1,2,1,0,1
Ron Paul,,1,0,0,3,3,1,2,2,1,1,2,1
Rick Santorum,,,1,0,1,2,1,0,2,0,0,0,1
Newt Gingrich,,,,2,0,0,0,0,0,0,0,0,1
William E Donnelly,,,,,0,7,6,3,2,1,0,0,1
Thomas Jay Ellis,,,,,,0,4,3,0,1,0,1,1
Michael J Mcmonagle,,,,,,,0,1,1,2,1,0,1
Brandon Yates,,,,,,,,0,1,0,1,1,1
Edward T Boyd,,,,,,,,,0,1,0,1,1
Michael Anthony Salvi,,,,,,,,,,0,0,1,1
Robert C Barrilli,,,,,,,,,,,0,0,1
Steven J Gilber,,,,,,,,,,,,0,1
Total,18,7,5,2,13,11,10,5,5,3,2,2,1
,President Of The United States - Republican,,,,Delegate To The Republican National Convention 13th District,,,,,,,,2
,Mitt Romney,Rick Santorum,Ron Paul,Newt Gingrich,William E Donnelly,Michael J Mcmonagle,Robert C Barrilli,Thomas Jay Ellis,Edward T Boyd,Michael Anthony Salvi,Brandon Yates,Steven J Gilber,2
Mitt Romney,0,0,0,0,19,14,17,10,6,2,1,1,2
Rick Santorum,,1,0,0,5,3,2,5,0,0,0,0,2
