col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,All
,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Jerome W Mondesire,Andrew P Toy,Jerry T Jordan,Stephen A Cozen,Eleanor M Dezzi,Joseph C Meade,Michelle W Singer,Heather Steinmiller,Nancy Astor Fox,Raye E Johnson,William S Leopold,Rosita C Youngblood,Malik L Boyd,Charisma D Presley,All
Kenyatta J Johnson,0,226,229,210,200,185,169,160,161,161,158,158,150,152,147,148,144,137,66,43,All
Cindy Bass,,0,225,211,198,185,173,162,157,161,157,156,151,151,148,148,143,129,71,45,All
Blondell Reynolds Brown,,,1,207,199,188,172,165,163,160,157,161,150,154,148,151,145,133,66,39,All
Mark Alan Aronchick,,,,0,190,166,164,160,152,159,152,154,146,149,141,145,142,120,64,38,All
Jacquelyn Manns Smalley,,,,,0,161,152,150,148,149,145,149,139,145,139,141,135,106,61,38,All
Vincent J Hughes,,,,,,0,172,162,161,157,154,157,148,150,146,150,141,104,56,35,All
Jerome W Mondesire,,,,,,,0,154,154,154,152,155,139,146,144,146,141,95,49,32,All
Andrew P Toy,,,,,,,,0,149,152,149,151,142,146,138,142,137,83,48,33,All
Jerry T Jordan,,,,,,,,,0,146,148,150,143,148,140,146,141,84,48,30,All
Stephen A Cozen,,,,,,,,,,0,147,148,141,145,138,143,139,85,49,27,All
Eleanor M Dezzi,,,,,,,,,,,0,149,141,151,142,143,140,88,44,28,All
Joseph C Meade,,,,,,,,,,,,0,139,147,141,145,142,86,45,28,All
Michelle W Singer,,,,,,,,,,,,,0,142,143,139,134,75,48,30,All
Heather Steinmiller,,,,,,,,,,,,,,0,143,142,141,79,48,26,All
Nancy Astor Fox,,,,,,,,,,,,,,,0,138,135,78,46,28,All
Raye E Johnson,,,,,,,,,,,,,,,,0,140,78,47,26,All
William S Leopold,,,,,,,,,,,,,,,,,0,71,43,26,All
Rosita C Youngblood,,,,,,,,,,,,,,,,,,21,0,0,All
Malik L Boyd,,,,,,,,,,,,,,,,,,,10,0,All
Charisma D Presley,,,,,,,,,,,,,,,,,,,,11,All
Total,254,253,247,229,211,203,182,172,168,167,165,164,159,158,156,156,145,187,93,65,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,23
,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Jerome W Mondesire,Eleanor M Dezzi,Stephen A Cozen,Andrew P Toy,Raye E Johnson,Joseph C Meade,Jerry T Jordan,Michelle W Singer,Nancy Astor Fox,Heather Steinmiller,William S Leopold,Rosita C Youngblood,Malik L Boyd,Charisma D Presley,23
Kenyatta J Johnson,0,94,96,87,80,75,72,69,68,66,63,65,64,62,61,65,63,66,22,16,23
Cindy Bass,,0,94,88,80,77,74,69,68,67,64,64,62,63,61,64,62,60,25,17,23
Blondell Reynolds Brown,,,0,85,81,76,72,68,67,68,64,66,64,62,60,64,63,58,23,16,23
Mark Alan Aronchick,,,,0,77,66,67,64,66,66,61,62,63,60,56,61,60,52,24,16,23
Jacquelyn Manns Smalley,,,,,0,64,62,61,61,62,58,61,57,56,56,61,57,46,22,15,23
Vincent J Hughes,,,,,,0,72,66,65,66,64,64,62,59,59,62,60,48,19,13,23
Jerome W Mondesire,,,,,,,0,67,66,64,63,63,61,57,59,62,60,45,17,12,23
Eleanor M Dezzi,,,,,,,,0,63,62,61,61,60,59,59,63,60,42,15,12,23
Stephen A Cozen,,,,,,,,,0,64,61,61,60,59,56,61,61,38,17,12,23
Andrew P Toy,,,,,,,,,,0,59,62,60,59,56,61,59,37,17,12,23
Raye E Johnson,,,,,,,,,,,0,60,61,58,56,60,60,37,18,11,23
Joseph C Meade,,,,,,,,,,,,0,58,56,56,61,61,37,16,12,23
Jerry T Jordan,,,,,,,,,,,,,0,58,55,60,60,37,16,11,23
Michelle W Singer,,,,,,,,,,,,,,0,59,58,57,35,16,13,23
Nancy Astor Fox,,,,,,,,,,,,,,,0,59,56,36,17,12,23
Heather Steinmiller,,,,,,,,,,,,,,,,0,61,37,16,10,23
William S Leopold,,,,,,,,,,,,,,,,,0,34,16,11,23
Rosita C Youngblood,,,,,,,,,,,,,,,,,,8,0,0,23
Malik L Boyd,,,,,,,,,,,,,,,,,,,5,0,23
Charisma D Presley,,,,,,,,,,,,,,,,,,,,1,23
Total,106,105,100,95,85,82,76,71,70,69,68,67,66,66,66,65,63,85,33,23,23
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,24
,Cindy Bass,Kenyatta J Johnson,Blondell Reynolds Brown,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Jerome W Mondesire,Andrew P Toy,Jerry T Jordan,Joseph C Meade,Stephen A Cozen,Eleanor M Dezzi,Heather Steinmiller,Michelle W Singer,Nancy Astor Fox,Raye E Johnson,William S Leopold,Rosita C Youngblood,Malik L Boyd,Charisma D Presley,24
Cindy Bass,0,132,131,123,118,108,99,95,95,92,93,88,87,88,87,84,81,69,46,28,24
Kenyatta J Johnson,,0,133,123,120,110,97,94,97,93,93,89,87,88,86,85,81,71,44,27,24
Blondell Reynolds Brown,,,1,122,118,112,100,97,99,95,93,89,90,88,88,87,82,75,43,23,24
Mark Alan Aronchick,,,,0,113,100,97,94,89,92,93,88,88,86,85,84,82,68,40,22,24
Jacquelyn Manns Smalley,,,,,0,97,90,88,91,88,88,84,84,83,83,83,78,60,39,23,24
Vincent J Hughes,,,,,,0,100,96,99,93,92,88,88,89,87,86,81,56,37,22,24
Jerome W Mondesire,,,,,,,0,90,93,92,88,85,84,82,85,83,81,50,32,20,24
Andrew P Toy,,,,,,,,0,89,89,88,87,85,83,82,83,78,46,31,21,24
Jerry T Jordan,,,,,,,,,0,92,86,88,88,85,85,85,81,47,32,19,24
Joseph C Meade,,,,,,,,,,0,87,88,86,83,85,85,81,49,29,16,24
Stephen A Cozen,,,,,,,,,,,0,84,84,82,82,82,78,47,32,15,24
Eleanor M Dezzi,,,,,,,,,,,,0,88,82,83,82,80,46,29,16,24
Heather Steinmiller,,,,,,,,,,,,,0,84,84,82,80,42,32,16,24
Michelle W Singer,,,,,,,,,,,,,,0,84,81,77,40,32,17,24
Nancy Astor Fox,,,,,,,,,,,,,,,0,82,79,42,29,16,24
Raye E Johnson,,,,,,,,,,,,,,,,0,80,41,29,15,24
William S Leopold,,,,,,,,,,,,,,,,,0,37,27,15,24
Rosita C Youngblood,,,,,,,,,,,,,,,,,,13,0,0,24
Malik L Boyd,,,,,,,,,,,,,,,,,,,5,0,24
Charisma D Presley,,,,,,,,,,,,,,,,,,,,10,24
Total,148,148,147,134,126,121,106,103,102,97,97,94,93,93,90,88,82,102,60,42,24
