col_1,col_2,col_3,division
,Representative In Congress 2nd District - Republican,Representative In The General Assembly 197th District - Republican,All
,Robert Allen Mansfield Jr,Steve L Crum,All
Robert Allen Mansfield Jr,1,8,All
Steve L Crum,,0,All
Total,9,8,All
,Representative In Congress 2nd District - Republican,Representative In The General Assembly 197th District - Republican,5
,Robert Allen Mansfield Jr,Steve L Crum,5
Robert Allen Mansfield Jr,0,1,5
Steve L Crum,,0,5
Total,1,1,5
,Representative In Congress 2nd District - Republican,Representative In The General Assembly 197th District - Republican,7
,Robert Allen Mansfield Jr,Steve L Crum,7
Robert Allen Mansfield Jr,0,2,7
Steve L Crum,,0,7
Total,2,2,7
,Representative In Congress 2nd District - Republican,Representative In The General Assembly 197th District - Republican,8
,Robert Allen Mansfield Jr,Steve L Crum,8
Robert Allen Mansfield Jr,0,1,8
Steve L Crum,,0,8
Total,1,1,8
,Representative In Congress 2nd District - Republican,Representative In The General Assembly 197th District - Republican,9
,Robert Allen Mansfield Jr,Steve L Crum,9
Robert Allen Mansfield Jr,1,2,9
Steve L Crum,,0,9
Total,3,2,9
,Representative In Congress 2nd District - Republican,Representative In The General Assembly 197th District - Republican,11
,Robert Allen Mansfield Jr,Steve L Crum,11
Robert Allen Mansfield Jr,0,2,11
Steve L Crum,,0,11
Total,2,2,11
