col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,All
,Shirley M Kitchen,Bob Casey Jr,Joseph John Vodvarka,All
Shirley M Kitchen,20,250,41,All
Bob Casey Jr,,24,0,All
Joseph John Vodvarka,,,8,All
Total,311,274,49,All
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,17
,Shirley M Kitchen,Bob Casey Jr,Joseph John Vodvarka,17
Shirley M Kitchen,11,134,16,17
Bob Casey Jr,,18,0,17
Joseph John Vodvarka,,,3,17
Total,161,152,19,17
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,18
,Shirley M Kitchen,Bob Casey Jr,Joseph John Vodvarka,18
Shirley M Kitchen,7,90,20,18
Bob Casey Jr,,6,0,18
Joseph John Vodvarka,,,4,18
Total,117,96,24,18
,Senator In The General Assembly 3rd District - Democrat,United States Senator - Democrat,,20
,Shirley M Kitchen,Bob Casey Jr,Joseph John Vodvarka,20
Shirley M Kitchen,2,26,5,20
Bob Casey Jr,,0,0,20
Joseph John Vodvarka,,,1,20
Total,33,26,6,20
