col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 1st District - Democrat,Attorney General - Democrat,,All
,Lawrence M Farnese Jr,Patrick Murphy,Kathleen G Kane,All
Lawrence M Farnese Jr,20,460,351,All
Patrick Murphy,,63,0,All
Kathleen G Kane,,,42,All
Total,831,523,393,All
,Senator In The General Assembly 1st District - Democrat,Attorney General - Democrat,,1
,Lawrence M Farnese Jr,Patrick Murphy,Kathleen G Kane,1
Lawrence M Farnese Jr,0,42,29,1
Patrick Murphy,,4,0,1
Kathleen G Kane,,,3,1
Total,71,46,32,1
,Senator In The General Assembly 1st District - Democrat,Attorney General - Democrat,,2
,Lawrence M Farnese Jr,Kathleen G Kane,Patrick Murphy,2
Lawrence M Farnese Jr,1,75,29,2
Kathleen G Kane,,10,0,2
Patrick Murphy,,,2,2
Total,105,85,31,2
,Senator In The General Assembly 1st District - Democrat,Attorney General - Democrat,,3
,Lawrence M Farnese Jr,Patrick Murphy,Kathleen G Kane,3
Lawrence M Farnese Jr,3,54,38,3
Patrick Murphy,,10,0,3
Kathleen G Kane,,,3,3
Total,95,64,41,3
,Senator In The General Assembly 1st District - Democrat,Attorney General - Democrat,,4
,Lawrence M Farnese Jr,Patrick Murphy,Kathleen G Kane,4
Lawrence M Farnese Jr,4,118,37,4
Patrick Murphy,,13,0,4
Kathleen G Kane,,,4,4
Total,159,131,41,4
,Senator In The General Assembly 1st District - Democrat,Attorney General - Democrat,,5
,Lawrence M Farnese Jr,Patrick Murphy,Kathleen G Kane,5
Lawrence M Farnese Jr,0,32,28,5
Patrick Murphy,,6,0,5
Kathleen G Kane,,,4,5
Total,60,38,32,5
,Senator In The General Assembly 1st District - Democrat,Attorney General - Democrat,,6
,Lawrence M Farnese Jr,Kathleen G Kane,Patrick Murphy,6
Lawrence M Farnese Jr,3,27,22,6
Kathleen G Kane,,4,0,6
Patrick Murphy,,,7,6
Total,52,31,29,6
,Senator In The General Assembly 1st District - Democrat,Attorney General - Democrat,,7
,Lawrence M Farnese Jr,Kathleen G Kane,Patrick Murphy,7
Lawrence M Farnese Jr,0,20,14,7
Kathleen G Kane,,2,0,7
Patrick Murphy,,,3,7
Total,34,22,17,7
,Senator In The General Assembly 1st District - Democrat,Attorney General - Democrat,,8
,Lawrence M Farnese Jr,Patrick Murphy,Kathleen G Kane,8
Lawrence M Farnese Jr,0,23,1,8
Patrick Murphy,,1,0,8
Kathleen G Kane,,,0,8
Total,24,24,1,8
,Senator In The General Assembly 1st District - Democrat,Attorney General - Democrat,,9
,Lawrence M Farnese Jr,Patrick Murphy,Kathleen G Kane,9
Lawrence M Farnese Jr,3,31,24,9
Patrick Murphy,,7,0,9
Kathleen G Kane,,,4,9
Total,58,38,28,9
,Senator In The General Assembly 1st District - Democrat,Attorney General - Democrat,,10
,Lawrence M Farnese Jr,Patrick Murphy,Kathleen G Kane,10
Lawrence M Farnese Jr,1,41,42,10
Patrick Murphy,,3,0,10
Kathleen G Kane,,,1,10
Total,84,44,43,10
,Senator In The General Assembly 1st District - Democrat,Attorney General - Democrat,,11
,Lawrence M Farnese Jr,Patrick Murphy,Kathleen G Kane,11
Lawrence M Farnese Jr,5,54,30,11
Patrick Murphy,,7,0,11
Kathleen G Kane,,,7,11
Total,89,61,37,11
