col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,All
,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Stephen A Cozen,Andrew P Toy,Michelle W Singer,Jerry T Jordan,Raye E Johnson,Heather Steinmiller,Joseph C Meade,Eleanor M Dezzi,Nancy Astor Fox,William S Leopold,Patrick Murphy,Kathleen G Kane,All
Kenyatta J Johnson,21,"1,767","1,737","1,560","1,516","1,230","1,147","1,141","1,128","1,114","1,115","1,121","1,093","1,104","1,093","1,080","1,070","1,171",866,All
Cindy Bass,,17,"1,721","1,535","1,478","1,218","1,117","1,112","1,105","1,096","1,098","1,087","1,078","1,081","1,080","1,062","1,043","1,134",794,All
Blondell Reynolds Brown,,,13,"1,505","1,485","1,214","1,123","1,100","1,101","1,076","1,083","1,071","1,056","1,073","1,071","1,044","1,042","1,077",743,All
Jacquelyn Manns Smalley,,,,3,"1,425","1,075","1,044","1,056","1,048","1,030","1,029","1,044","1,039","1,045","1,037","1,016","1,011",892,671,All
Mark Alan Aronchick,,,,,5,"1,022","1,007","1,034","1,022",974,"1,002",995,993,"1,001",995,965,983,889,642,All
Vincent J Hughes,,,,,,1,"1,113","1,100","1,114","1,070","1,102","1,090","1,071","1,086","1,071","1,049","1,057",789,488,All
Jerome W Mondesire,,,,,,,1,"1,075","1,070","1,038","1,056","1,049","1,033","1,058","1,043","1,011","1,029",720,449,All
Stephen A Cozen,,,,,,,,0,"1,084","1,040","1,070","1,068","1,064","1,076","1,058","1,038","1,049",713,458,All
Andrew P Toy,,,,,,,,,2,"1,038","1,060","1,058","1,053","1,064","1,067","1,024","1,047",707,453,All
Michelle W Singer,,,,,,,,,,2,"1,044","1,047","1,047","1,027","1,040","1,055","1,015",707,443,All
Jerry T Jordan,,,,,,,,,,,1,"1,061","1,053","1,062","1,048","1,028","1,047",714,426,All
Raye E Johnson,,,,,,,,,,,,0,"1,058","1,050","1,057","1,034","1,046",692,438,All
Heather Steinmiller,,,,,,,,,,,,,0,"1,045","1,061","1,035","1,042",689,424,All
Joseph C Meade,,,,,,,,,,,,,,0,"1,043","1,007","1,040",678,430,All
Eleanor M Dezzi,,,,,,,,,,,,,,,0,"1,019","1,039",682,425,All
Nancy Astor Fox,,,,,,,,,,,,,,,,0,"1,004",674,432,All
William S Leopold,,,,,,,,,,,,,,,,,0,666,406,All
Patrick Murphy,,,,,,,,,,,,,,,,,,361,0,All
Kathleen G Kane,,,,,,,,,,,,,,,,,,,202,All
Total,"2,160","2,037","1,931","1,634","1,604","1,327","1,206","1,201","1,194","1,183","1,169","1,160","1,141","1,138","1,136","1,135","1,101","1,802","1,249",All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,1
,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Michelle W Singer,Raye E Johnson,Stephen A Cozen,Andrew P Toy,Heather Steinmiller,Jerry T Jordan,Nancy Astor Fox,Eleanor M Dezzi,Joseph C Meade,William S Leopold,Kathleen G Kane,Patrick Murphy,1
Kenyatta J Johnson,1,55,54,50,47,43,37,38,38,37,36,36,34,34,34,34,33,33,32,1
Cindy Bass,,1,51,47,45,39,36,37,34,35,32,36,32,32,31,30,32,27,27,1
Blondell Reynolds Brown,,,0,49,46,39,36,34,33,36,33,35,32,32,32,31,32,22,28,1
Jacquelyn Manns Smalley,,,,0,44,36,32,33,34,32,34,34,31,31,31,32,31,21,25,1
Mark Alan Aronchick,,,,,0,34,33,32,32,33,33,32,31,30,32,31,33,21,22,1
Vincent J Hughes,,,,,,0,37,36,37,36,37,37,34,34,33,33,33,18,26,1
Jerome W Mondesire,,,,,,,0,34,34,33,32,34,32,31,32,31,33,14,23,1
Michelle W Singer,,,,,,,,0,36,34,32,36,31,33,33,32,33,16,21,1
Raye E Johnson,,,,,,,,,0,34,33,34,32,33,32,33,33,17,20,1
Stephen A Cozen,,,,,,,,,,0,35,35,33,33,33,32,33,17,19,1
Andrew P Toy,,,,,,,,,,,0,33,32,31,32,33,32,15,19,1
Heather Steinmiller,,,,,,,,,,,,0,33,33,33,32,33,16,19,1
Jerry T Jordan,,,,,,,,,,,,,0,30,32,32,32,12,20,1
Nancy Astor Fox,,,,,,,,,,,,,,0,31,30,31,16,16,1
Eleanor M Dezzi,,,,,,,,,,,,,,,0,33,33,13,18,1
Joseph C Meade,,,,,,,,,,,,,,,,0,32,13,18,1
William S Leopold,,,,,,,,,,,,,,,,,0,13,18,1
Kathleen G Kane,,,,,,,,,,,,,,,,,,6,0,1
Patrick Murphy,,,,,,,,,,,,,,,,,,,6,1
Total,73,62,58,54,52,48,40,40,40,39,38,38,35,35,34,34,34,44,44,1
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,2
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Andrew P Toy,Stephen A Cozen,Jerry T Jordan,Raye E Johnson,William S Leopold,Heather Steinmiller,Joseph C Meade,Eleanor M Dezzi,Michelle W Singer,Nancy Astor Fox,Patrick Murphy,Kathleen G Kane,2
Kenyatta J Johnson,1,100,95,91,82,62,54,48,49,48,50,48,47,46,46,46,44,63,49,2
Blondell Reynolds Brown,,1,95,89,82,60,53,47,47,47,48,47,44,46,44,43,44,56,46,2
Cindy Bass,,,0,89,76,58,49,46,45,45,45,46,45,44,44,43,41,58,44,2
Jacquelyn Manns Smalley,,,,0,78,51,47,46,45,46,44,45,46,45,45,44,43,50,40,2
Mark Alan Aronchick,,,,,0,42,42,41,41,40,39,40,39,40,39,38,37,49,34,2
Vincent J Hughes,,,,,,0,54,49,49,48,50,48,46,47,45,45,44,41,23,2
