col_1,col_2,division
,Senator In The General Assembly 7th District - Democrat,All
,Vincent J Hughes,All
Vincent J Hughes,"5,030",All
Total,"5,030",All
,Senator In The General Assembly 7th District - Democrat,1
,Vincent J Hughes,1
Vincent J Hughes,33,1
Total,33,1
,Senator In The General Assembly 7th District - Democrat,2
,Vincent J Hughes,2
Vincent J Hughes,135,2
Total,135,2
,Senator In The General Assembly 7th District - Democrat,3
,Vincent J Hughes,3
Vincent J Hughes,113,3
Total,113,3
,Senator In The General Assembly 7th District - Democrat,4
,Vincent J Hughes,4
Vincent J Hughes,85,4
Total,85,4
,Senator In The General Assembly 7th District - Democrat,5
,Vincent J Hughes,5
Vincent J Hughes,84,5
Total,84,5
,Senator In The General Assembly 7th District - Democrat,6
,Vincent J Hughes,6
Vincent J Hughes,139,6
Total,139,6
,Senator In The General Assembly 7th District - Democrat,7
,Vincent J Hughes,7
Vincent J Hughes,124,7
Total,124,7
,Senator In The General Assembly 7th District - Democrat,8
,Vincent J Hughes,8
Vincent J Hughes,144,8
Total,144,8
,Senator In The General Assembly 7th District - Democrat,9
,Vincent J Hughes,9
Vincent J Hughes,103,9
Total,103,9
,Senator In The General Assembly 7th District - Democrat,10
,Vincent J Hughes,10
Vincent J Hughes,175,10
Total,175,10
,Senator In The General Assembly 7th District - Democrat,11
,Vincent J Hughes,11
Vincent J Hughes,152,11
Total,152,11
,Senator In The General Assembly 7th District - Democrat,12
,Vincent J Hughes,12
Vincent J Hughes,244,12
Total,244,12
,Senator In The General Assembly 7th District - Democrat,13
,Vincent J Hughes,13
Vincent J Hughes,126,13
Total,126,13
,Senator In The General Assembly 7th District - Democrat,14
,Vincent J Hughes,14
Vincent J Hughes,138,14
Total,138,14
,Senator In The General Assembly 7th District - Democrat,15
,Vincent J Hughes,15
Vincent J Hughes,154,15
Total,154,15
,Senator In The General Assembly 7th District - Democrat,16
,Vincent J Hughes,16
Vincent J Hughes,78,16
Total,78,16
,Senator In The General Assembly 7th District - Democrat,17
,Vincent J Hughes,17
Vincent J Hughes,83,17
Total,83,17
,Senator In The General Assembly 7th District - Democrat,18
,Vincent J Hughes,18
Vincent J Hughes,127,18
Total,127,18
,Senator In The General Assembly 7th District - Democrat,19
,Vincent J Hughes,19
Vincent J Hughes,122,19
Total,122,19
,Senator In The General Assembly 7th District - Democrat,20
,Vincent J Hughes,20
Vincent J Hughes,110,20
Total,110,20
,Senator In The General Assembly 7th District - Democrat,21
,Vincent J Hughes,21
Vincent J Hughes,127,21
Total,127,21
,Senator In The General Assembly 7th District - Democrat,22
,Vincent J Hughes,22
Vincent J Hughes,105,22
Total,105,22
,Senator In The General Assembly 7th District - Democrat,23
,Vincent J Hughes,23
Vincent J Hughes,112,23
Total,112,23
,Senator In The General Assembly 7th District - Democrat,24
,Vincent J Hughes,24
Vincent J Hughes,196,24
Total,196,24
,Senator In The General Assembly 7th District - Democrat,25
,Vincent J Hughes,25
Vincent J Hughes,84,25
Total,84,25
,Senator In The General Assembly 7th District - Democrat,26
,Vincent J Hughes,26
Vincent J Hughes,63,26
Total,63,26
,Senator In The General Assembly 7th District - Democrat,27
,Vincent J Hughes,27
Vincent J Hughes,104,27
Total,104,27
,Senator In The General Assembly 7th District - Democrat,28
,Vincent J Hughes,28
Vincent J Hughes,132,28
Total,132,28
,Senator In The General Assembly 7th District - Democrat,29
,Vincent J Hughes,29
Vincent J Hughes,133,29
Total,133,29
,Senator In The General Assembly 7th District - Democrat,30
,Vincent J Hughes,30
Vincent J Hughes,143,30
Total,143,30
,Senator In The General Assembly 7th District - Democrat,31
,Vincent J Hughes,31
Vincent J Hughes,147,31
Total,147,31
,Senator In The General Assembly 7th District - Democrat,32
,Vincent J Hughes,32
Vincent J Hughes,86,32
Total,86,32
,Senator In The General Assembly 7th District - Democrat,33
,Vincent J Hughes,33
Vincent J Hughes,136,33
Total,136,33
,Senator In The General Assembly 7th District - Democrat,34
,Vincent J Hughes,34
Vincent J Hughes,146,34
Total,146,34
,Senator In The General Assembly 7th District - Democrat,35
,Vincent J Hughes,35
Vincent J Hughes,93,35
Total,93,35
,Senator In The General Assembly 7th District - Democrat,36
,Vincent J Hughes,36
Vincent J Hughes,96,36
Total,96,36
,Senator In The General Assembly 7th District - Democrat,37
,Vincent J Hughes,37
Vincent J Hughes,73,37
Total,73,37
,Senator In The General Assembly 7th District - Democrat,38
,Vincent J Hughes,38
Vincent J Hughes,114,38
Total,114,38
,Senator In The General Assembly 7th District - Democrat,39
,Vincent J Hughes,39
Vincent J Hughes,104,39
Total,104,39
,Senator In The General Assembly 7th District - Democrat,40
,Vincent J Hughes,40
Vincent J Hughes,111,40
Total,111,40
,Senator In The General Assembly 7th District - Democrat,41
,Vincent J Hughes,41
Vincent J Hughes,133,41
Total,133,41
,Senator In The General Assembly 7th District - Democrat,42
,Vincent J Hughes,42
Vincent J Hughes,123,42
Total,123,42
