col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,President Of The United States - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,All
,Barack Obama,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Andrew P Toy,Stephen A Cozen,Michelle W Singer,Jerome W Mondesire,Eleanor M Dezzi,Jerry T Jordan,Joseph C Meade,Raye E Johnson,Heather Steinmiller,Nancy Astor Fox,William S Leopold,All
Barack Obama,630,"1,497","1,396","1,370","1,304","1,284","1,125","1,035","1,030","1,016","1,007",989,982,977,984,976,973,939,All
Kenyatta J Johnson,,3,"1,343","1,324","1,265","1,260","1,050",987,991,947,983,947,952,966,962,938,930,924,All
Blondell Reynolds Brown,,,0,"1,287","1,247","1,236","1,035",982,980,933,968,946,936,954,956,929,929,915,All
Cindy Bass,,,,2,"1,247","1,251","1,009",981,970,937,959,943,930,957,946,934,927,911,All
Mark Alan Aronchick,,,,,2,"1,208",984,967,976,904,938,920,918,931,921,907,899,897,All
Jacquelyn Manns Smalley,,,,,,1,963,932,933,900,924,910,900,922,918,908,888,884,All
Vincent J Hughes,,,,,,,0,996,992,942,983,948,946,965,955,941,919,916,All
Andrew P Toy,,,,,,,,0,982,919,952,941,931,957,941,924,912,915,All
Stephen A Cozen,,,,,,,,,1,926,959,940,934,961,945,931,916,915,All
Michelle W Singer,,,,,,,,,,1,895,930,899,897,919,930,944,892,All
Jerome W Mondesire,,,,,,,,,,,0,917,920,941,921,904,894,897,All
Eleanor M Dezzi,,,,,,,,,,,,0,931,914,947,940,917,921,All
Jerry T Jordan,,,,,,,,,,,,,0,917,941,920,897,924,All
Joseph C Meade,,,,,,,,,,,,,,0,924,914,886,901,All
Raye E Johnson,,,,,,,,,,,,,,,2,937,918,934,All
Heather Steinmiller,,,,,,,,,,,,,,,,0,913,914,All
Nancy Astor Fox,,,,,,,,,,,,,,,,,1,893,All
William S Leopold,,,,,,,,,,,,,,,,,,0,All
Total,"2,391","1,535","1,431","1,405","1,343","1,315","1,158","1,065","1,062","1,041","1,035","1,016","1,008","1,007","1,006","1,001",995,960,All
,President Of The United States - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,1
,Barack Obama,Kenyatta J Johnson,Blondell Reynolds Brown,Mark Alan Aronchick,Cindy Bass,Jacquelyn Manns Smalley,Vincent J Hughes,Joseph C Meade,Andrew P Toy,Jerome W Mondesire,Stephen A Cozen,Raye E Johnson,Jerry T Jordan,William S Leopold,Heather Steinmiller,Eleanor M Dezzi,Michelle W Singer,Nancy Astor Fox,1
Barack Obama,21,87,86,83,81,81,75,71,70,70,70,68,67,67,66,65,64,63,1
Kenyatta J Johnson,,0,82,80,80,80,71,69,68,68,68,65,62,64,64,63,61,61,1
Blondell Reynolds Brown,,,0,80,80,79,71,69,68,68,68,65,63,64,63,63,62,62,1
Mark Alan Aronchick,,,,0,80,79,70,70,69,69,69,64,63,64,63,64,60,61,1
Cindy Bass,,,,,0,80,70,69,69,68,68,64,63,64,63,64,60,61,1
Jacquelyn Manns Smalley,,,,,,0,71,69,69,68,68,65,63,64,64,64,61,61,1
Vincent J Hughes,,,,,,,0,70,70,69,69,67,65,65,65,65,63,62,1
Joseph C Meade,,,,,,,,0,70,70,70,65,64,65,64,65,61,62,1
Andrew P Toy,,,,,,,,,0,69,69,65,64,65,64,65,61,62,1
Jerome W Mondesire,,,,,,,,,,0,69,64,63,64,63,64,60,61,1
Stephen A Cozen,,,,,,,,,,,0,64,63,64,63,64,60,61,1
Raye E Johnson,,,,,,,,,,,,0,64,66,66,65,61,61,1
Jerry T Jordan,,,,,,,,,,,,,0,64,64,64,59,59,1
William S Leopold,,,,,,,,,,,,,,0,65,65,60,61,1
Heather Steinmiller,,,,,,,,,,,,,,,0,64,60,60,1
Eleanor M Dezzi,,,,,,,,,,,,,,,,0,59,60,1
Michelle W Singer,,,,,,,,,,,,,,,,,0,62,1
Nancy Astor Fox,,,,,,,,,,,,,,,,,,0,1
Total,118,87,86,83,81,81,75,71,70,70,70,68,67,67,66,65,64,63,1
,President Of The United States - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,2
,Barack Obama,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Raye E Johnson,Andrew P Toy,Jerry T Jordan,Joseph C Meade,Michelle W Singer,Stephen A Cozen,William S Leopold,Heather Steinmiller,Jerome W Mondesire,Nancy Astor Fox,Eleanor M Dezzi,2
Barack Obama,60,88,74,74,73,73,47,40,39,39,38,38,39,39,36,37,37,35,2
Kenyatta J Johnson,,0,72,70,72,69,45,38,38,37,38,38,38,36,35,38,36,34,2
Blondell Reynolds Brown,,,0,65,66,66,40,35,37,36,37,34,36,35,32,35,36,33,2
Cindy Bass,,,,0,69,67,38,36,37,35,37,35,37,34,33,35,35,33,2
Jacquelyn Manns Smalley,,,,,0,67,39,35,35,34,36,34,35,33,31,36,34,32,2
Mark Alan Aronchick,,,,,,0,41,37,39,37,38,34,36,37,33,37,36,34,2
Vincent J Hughes,,,,,,,0,39,40,37,37,36,35,36,34,38,35,34,2
Raye E Johnson,,,,,,,,1,38,37,36,35,35,37,35,35,34,36,2
Andrew P Toy,,,,,,,,,0,36,37,34,36,36,35,36,35,34,2
Jerry T Jordan,,,,,,,,,,0,36,34,35,37,33,34,35,35,2
Joseph C Meade,,,,,,,,,,,0,34,37,35,33,36,35,34,2
Michelle W Singer,,,,,,,,,,,,0,33,33,33,33,35,32,2
Stephen A Cozen,,,,,,,,,,,,,0,35,33,34,34,33,2
William S Leopold,,,,,,,,,,,,,,0,34,33,35,34,2
Heather Steinmiller,,,,,,,,,,,,,,,0,32,32,33,2
Jerome W Mondesire,,,,,,,,,,,,,,,,0,33,32,2
Nancy Astor Fox,,,,,,,,,,,,,,,,,0,32,2
Eleanor M Dezzi,,,,,,,,,,,,,,,,,,0,2
Total,162,89,75,75,74,74,49,42,41,39,39,39,39,39,38,38,38,36,2
,President Of The United States - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,3
,Barack Obama,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Jerome W Mondesire,Vincent J Hughes,Joseph C Meade,Andrew P Toy,Jerry T Jordan,Michelle W Singer,Stephen A Cozen,Raye E Johnson,William S Leopold,Eleanor M Dezzi,Nancy Astor Fox,Heather Steinmiller,3
Barack Obama,59,92,82,79,76,73,49,49,46,44,44,43,44,42,43,41,40,39,3
Kenyatta J Johnson,,0,78,73,71,69,44,45,43,41,40,38,40,39,40,39,39,36,3
Blondell Reynolds Brown,,,0,68,67,67,43,45,43,41,39,39,41,39,38,38,38,37,3
Cindy Bass,,,,0,71,69,40,39,41,41,39,37,39,39,39,36,38,36,3
Jacquelyn Manns Smalley,,,,,0,67,40,38,39,38,38,35,37,38,37,36,34,34,3
Mark Alan Aronchick,,,,,,0,38,37,39,39,38,37,40,37,37,34,36,36,3
Jerome W Mondesire,,,,,,,0,42,42,41,41,38,41,40,40,38,36,37,3
Vincent J Hughes,,,,,,,,0,41,40,37,37,40,37,36,36,34,36,3
Joseph C Meade,,,,,,,,,0,43,40,38,41,41,40,38,38,38,3
Andrew P Toy,,,,,,,,,,0,40,37,42,40,40,38,38,39,3
Jerry T Jordan,,,,,,,,,,,0,38,40,42,42,39,37,38,3
Michelle W Singer,,,,,,,,,,,,0,38,38,37,36,37,36,3
Stephen A Cozen,,,,,,,,,,,,,0,39,39,37,36,39,3
Raye E Johnson,,,,,,,,,,,,,,0,41,40,37,38,3
William S Leopold,,,,,,,,,,,,,,,0,38,37,38,3
Eleanor M Dezzi,,,,,,,,,,,,,,,,0,35,36,3
Nancy Astor Fox,,,,,,,,,,,,,,,,,0,35,3
Heather Steinmiller,,,,,,,,,,,,,,,,,,0,3
Total,166,92,82,79,76,73,49,49,47,44,44,44,44,43,43,42,40,39,3
,President Of The United States - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,4
,Barack Obama,Kenyatta J Johnson,Cindy Bass,Mark Alan Aronchick,Blondell Reynolds Brown,Jacquelyn Manns Smalley,Stephen A Cozen,Vincent J Hughes,Joseph C Meade,Raye E Johnson,Andrew P Toy,Jerome W Mondesire,Eleanor M Dezzi,Michelle W Singer,Nancy Astor Fox,William S Leopold,Jerry T Jordan,Heather Steinmiller,4
Barack Obama,43,83,76,74,69,66,66,66,62,61,60,60,58,58,57,57,56,53,4
Kenyatta J Johnson,,0,76,71,69,67,61,61,59,60,57,57,57,57,56,56,55,52,4
Cindy Bass,,,0,71,69,68,60,60,59,59,58,57,58,57,55,57,56,52,4
Mark Alan Aronchick,,,,0,68,66,57,58,57,56,57,56,57,54,53,56,55,50,4
Blondell Reynolds Brown,,,,,0,66,60,58,57,58,57,58,58,55,55,57,56,52,4
Jacquelyn Manns Smalley,,,,,,0,55,55,55,55,56,55,56,54,52,55,54,50,4
Stephen A Cozen,,,,,,,0,62,60,60,59,60,57,56,57,57,56,52,4
Vincent J Hughes,,,,,,,,0,62,58,57,59,56,56,54,56,55,52,4
Joseph C Meade,,,,,,,,,0,57,57,58,55,55,53,55,54,51,4
Raye E Johnson,,,,,,,,,,0,57,58,57,56,57,57,56,52,4
Andrew P Toy,,,,,,,,,,,0,58,57,53,54,56,55,50,4
Jerome W Mondesire,,,,,,,,,,,,0,57,54,55,57,56,51,4
Eleanor M Dezzi,,,,,,,,,,,,,0,54,54,57,56,51,4
Michelle W Singer,,,,,,,,,,,,,,0,54,54,53,50,4
Nancy Astor Fox,,,,,,,,,,,,,,,0,54,53,48,4
William S Leopold,,,,,,,,,,,,,,,,0,56,51,4
Jerry T Jordan,,,,,,,,,,,,,,,,,0,50,4
Heather Steinmiller,,,,,,,,,,,,,,,,,,0,4
Total,137,85,78,76,71,68,66,66,62,61,60,60,58,58,57,57,56,53,4
,President Of The United States - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,5
