col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 194th District - Democrat,,All
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Raye E Johnson,Jerry T Jordan,Stephen A Cozen,William S Leopold,Eleanor M Dezzi,Michelle W Singer,Nancy Astor Fox,Andrew P Toy,Heather Steinmiller,Joseph C Meade,Pamela A Delissio,Ray Bailey,All
Kenyatta J Johnson,0,79,77,77,73,72,72,69,68,68,68,67,67,67,66,67,66,64,20,All
Blondell Reynolds Brown,,0,72,73,71,70,68,68,65,67,66,66,65,64,66,64,65,63,16,All
Cindy Bass,,,0,75,71,66,69,67,68,66,67,66,66,65,65,66,64,60,17,All
Jacquelyn Manns Smalley,,,,0,71,67,69,66,67,66,66,66,65,65,65,65,64,59,18,All
Mark Alan Aronchick,,,,,0,64,65,63,63,65,64,64,63,62,64,63,61,57,15,All
Vincent J Hughes,,,,,,0,69,68,66,67,66,66,65,65,65,65,64,56,15,All
Jerome W Mondesire,,,,,,,0,68,68,67,68,67,67,67,66,67,65,55,15,All
Raye E Johnson,,,,,,,,0,67,67,68,67,67,65,66,66,65,56,13,All
Jerry T Jordan,,,,,,,,,0,66,67,66,66,65,65,66,64,55,13,All
Stephen A Cozen,,,,,,,,,,0,68,68,67,65,67,66,65,56,12,All
William S Leopold,,,,,,,,,,,0,68,68,66,67,67,65,56,12,All
Eleanor M Dezzi,,,,,,,,,,,,0,67,65,67,66,65,56,12,All
Michelle W Singer,,,,,,,,,,,,,0,66,66,66,64,55,12,All
Nancy Astor Fox,,,,,,,,,,,,,,1,64,65,62,53,13,All
Andrew P Toy,,,,,,,,,,,,,,,0,65,64,55,12,All
Heather Steinmiller,,,,,,,,,,,,,,,,0,64,54,12,All
Joseph C Meade,,,,,,,,,,,,,,,,,0,56,11,All
Pamela A Delissio,,,,,,,,,,,,,,,,,,12,0,All
Ray Bailey,,,,,,,,,,,,,,,,,,,5,All
Total,87,80,78,77,73,73,72,70,69,69,69,68,68,68,67,67,67,78,26,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Representative In The General Assembly 194th District - Democrat,,19
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Raye E Johnson,Jerry T Jordan,Stephen A Cozen,William S Leopold,Eleanor M Dezzi,Michelle W Singer,Nancy Astor Fox,Andrew P Toy,Heather Steinmiller,Joseph C Meade,Pamela A Delissio,Ray Bailey,19
Kenyatta J Johnson,0,79,77,77,73,72,72,69,68,68,68,67,67,67,66,67,66,64,20,19
Blondell Reynolds Brown,,0,72,73,71,70,68,68,65,67,66,66,65,64,66,64,65,63,16,19
Cindy Bass,,,0,75,71,66,69,67,68,66,67,66,66,65,65,66,64,60,17,19
Jacquelyn Manns Smalley,,,,0,71,67,69,66,67,66,66,66,65,65,65,65,64,59,18,19
Mark Alan Aronchick,,,,,0,64,65,63,63,65,64,64,63,62,64,63,61,57,15,19
Vincent J Hughes,,,,,,0,69,68,66,67,66,66,65,65,65,65,64,56,15,19
Jerome W Mondesire,,,,,,,0,68,68,67,68,67,67,67,66,67,65,55,15,19
Raye E Johnson,,,,,,,,0,67,67,68,67,67,65,66,66,65,56,13,19
Jerry T Jordan,,,,,,,,,0,66,67,66,66,65,65,66,64,55,13,19
Stephen A Cozen,,,,,,,,,,0,68,68,67,65,67,66,65,56,12,19
William S Leopold,,,,,,,,,,,0,68,68,66,67,67,65,56,12,19
Eleanor M Dezzi,,,,,,,,,,,,0,67,65,67,66,65,56,12,19
Michelle W Singer,,,,,,,,,,,,,0,66,66,66,64,55,12,19
Nancy Astor Fox,,,,,,,,,,,,,,1,64,65,62,53,13,19
Andrew P Toy,,,,,,,,,,,,,,,0,65,64,55,12,19
Heather Steinmiller,,,,,,,,,,,,,,,,0,64,54,12,19
Joseph C Meade,,,,,,,,,,,,,,,,,0,56,11,19
Pamela A Delissio,,,,,,,,,,,,,,,,,,12,0,19
Ray Bailey,,,,,,,,,,,,,,,,,,,5,19
Total,87,80,78,77,73,73,72,70,69,69,69,68,68,68,67,67,67,78,26,19
