col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 1st District - Republican,Auditor General - Republican,,All
,Alfonso Gambone Jr,John Maher,Frank A Pinto,All
Alfonso Gambone Jr,0,6,3,All
John Maher,,0,0,All
Frank A Pinto,,,0,All
Total,9,6,3,All
,Senator In The General Assembly 1st District - Republican,Auditor General - Republican,,38
,Alfonso Gambone Jr,John Maher,Frank A Pinto,38
Alfonso Gambone Jr,0,4,1,38
John Maher,,0,0,38
Frank A Pinto,,,0,38
Total,5,4,1,38
,Senator In The General Assembly 1st District - Republican,Auditor General - Republican,,40
,Alfonso Gambone Jr,Frank A Pinto,John Maher,40
Alfonso Gambone Jr,0,2,2,40
Frank A Pinto,,0,0,40
John Maher,,,0,40
Total,4,2,2,40
