col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Delegate To The Republican National Convention 13th District,,,,,,,,Representative In The General Assembly 169th District - Republican,All
,William E Donnelly,Thomas Jay Ellis,Michael J Mcmonagle,Michael Anthony Salvi,Robert C Barrilli,Brandon Yates,Edward T Boyd,Steven J Gilber,John Mccann,All
William E Donnelly,9,76,48,26,39,5,8,2,59,All
Thomas Jay Ellis,,2,33,15,35,4,5,2,38,All
Michael J Mcmonagle,,,3,28,8,4,5,3,48,All
Michael Anthony Salvi,,,,5,9,6,2,6,27,All
Robert C Barrilli,,,,,2,3,3,2,17,All
Brandon Yates,,,,,,0,1,4,6,All
Edward T Boyd,,,,,,,0,2,8,All
Steven J Gilber,,,,,,,,0,4,All
John Mccann,,,,,,,,,14,All
Total,126,92,78,56,54,15,13,12,103,All
,Representative In The General Assembly 169th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,8
,John Mccann,Thomas Jay Ellis,William E Donnelly,Michael Anthony Salvi,Michael J Mcmonagle,Robert C Barrilli,Brandon Yates,Edward T Boyd,Steven J Gilber,8
John Mccann,1,4,3,3,3,1,1,0,1,8
Thomas Jay Ellis,,0,6,2,1,1,2,1,0,8
William E Donnelly,,,1,1,2,1,1,2,0,8
Michael Anthony Salvi,,,,2,2,1,1,0,1,8
Michael J Mcmonagle,,,,,0,2,0,2,0,8
Robert C Barrilli,,,,,,1,0,1,0,8
Brandon Yates,,,,,,,0,0,1,8
Edward T Boyd,,,,,,,,0,0,8
Steven J Gilber,,,,,,,,,0,8
Total,9,9,9,7,6,4,3,3,1,8
,Delegate To The Republican National Convention 13th District,,,,,,,,Representative In The General Assembly 169th District - Republican,14
,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Edward T Boyd,Steven J Gilber,Brandon Yates,John Mccann,14
William E Donnelly,0,10,10,5,5,2,0,0,9,14
Michael J Mcmonagle,,0,6,6,2,1,0,0,9,14
Thomas Jay Ellis,,,0,2,5,1,0,0,4,14
Michael Anthony Salvi,,,,1,2,0,0,0,5,14
Robert C Barrilli,,,,,0,0,0,0,2,14
Edward T Boyd,,,,,,0,0,0,2,14
Steven J Gilber,,,,,,,0,0,1,14
Brandon Yates,,,,,,,,0,0,14
John Mccann,,,,,,,,,3,14
Total,18,14,12,9,7,2,1,0,16,14
,Delegate To The Republican National Convention 13th District,,,,,,,,Representative In The General Assembly 169th District - Republican,23
,William E Donnelly,Thomas Jay Ellis,Michael J Mcmonagle,Robert C Barrilli,Michael Anthony Salvi,Brandon Yates,Steven J Gilber,Edward T Boyd,John Mccann,23
William E Donnelly,4,18,10,13,10,1,1,1,13,23
Thomas Jay Ellis,,1,5,12,5,1,0,1,5,23
Michael J Mcmonagle,,,1,1,9,1,0,0,9,23
Robert C Barrilli,,,,1,2,0,1,0,3,23
Michael Anthony Salvi,,,,,1,1,1,0,4,23
Brandon Yates,,,,,,0,1,0,1,23
Steven J Gilber,,,,,,,0,0,0,23
Edward T Boyd,,,,,,,,0,0,23
John Mccann,,,,,,,,,6,23
Total,36,22,17,16,15,3,2,1,23,23
,Delegate To The Republican National Convention 13th District,,,,,,,,Representative In The General Assembly 169th District - Republican,27
,William E Donnelly,Thomas Jay Ellis,Robert C Barrilli,Michael Anthony Salvi,Michael J Mcmonagle,Edward T Boyd,Steven J Gilber,Brandon Yates,John Mccann,27
William E Donnelly,2,15,9,3,4,0,0,1,8,27
Thomas Jay Ellis,,0,9,2,3,1,1,0,7,27
Robert C Barrilli,,,0,1,0,1,0,0,5,27
Michael Anthony Salvi,,,,1,1,1,1,0,2,27
Michael J Mcmonagle,,,,,0,0,0,0,2,27
Edward T Boyd,,,,,,0,1,0,2,27
Steven J Gilber,,,,,,,0,0,1,27
