col_1,col_2,col_3,col_4,col_5,col_6,division
,Attorney General - Republican,President Of The United States - Republican,,,,All
,David J Freed,Mitt Romney,Ron Paul,Newt Gingrich,Rick Santorum,All
David J Freed,0,10,3,1,2,All
Mitt Romney,,2,0,0,0,All
Ron Paul,,,3,0,0,All
Newt Gingrich,,,,4,0,All
Rick Santorum,,,,,3,All
Total,16,12,6,5,5,All
,Attorney General - Republican,President Of The United States - Republican,,,,1
,David J Freed,Ron Paul,Mitt Romney,Newt Gingrich,Rick Santorum,1
David J Freed,0,1,2,1,0,1
Ron Paul,,3,0,0,0,1
Mitt Romney,,,0,0,0,1
Newt Gingrich,,,,0,0,1
Rick Santorum,,,,,0,1
Total,4,4,2,1,0,1
,Attorney General - Republican,President Of The United States - Republican,,,,2
,David J Freed,Mitt Romney,Rick Santorum,Newt Gingrich,Ron Paul,2
David J Freed,0,1,0,0,0,2
Mitt Romney,,0,0,0,0,2
Rick Santorum,,,1,0,0,2
Newt Gingrich,,,,0,0,2
Ron Paul,,,,,0,2
Total,1,1,1,0,0,2
,Attorney General - Republican,President Of The United States - Republican,,,,3
,David J Freed,Mitt Romney,Newt Gingrich,Rick Santorum,Ron Paul,3
David J Freed,0,1,0,0,0,3
Mitt Romney,,0,0,0,0,3
Newt Gingrich,,,0,0,0,3
Rick Santorum,,,,0,0,3
Ron Paul,,,,,0,3
Total,1,1,0,0,0,3
,President Of The United States - Republican,,,,Attorney General - Republican,4
,Rick Santorum,Mitt Romney,Newt Gingrich,Ron Paul,David J Freed,4
Rick Santorum,2,0,0,0,2,4
Mitt Romney,,0,0,0,0,4
Newt Gingrich,,,0,0,0,4
Ron Paul,,,,0,0,4
David J Freed,,,,,0,4
Total,4,0,0,0,2,4
,President Of The United States - Republican,,,,Attorney General - Republican,9
,Mitt Romney,Newt Gingrich,Rick Santorum,Ron Paul,David J Freed,9
Mitt Romney,2,0,0,0,1,9
Newt Gingrich,,1,0,0,0,9
Rick Santorum,,,0,0,0,9
Ron Paul,,,,0,0,9
David J Freed,,,,,0,9
Total,3,1,0,0,1,9
,Attorney General - Republican,President Of The United States - Republican,,,,10
,David J Freed,Mitt Romney,Newt Gingrich,Ron Paul,Rick Santorum,10
David J Freed,0,4,0,2,0,10
Mitt Romney,,0,0,0,0,10
Newt Gingrich,,,2,0,0,10
Ron Paul,,,,0,0,10
Rick Santorum,,,,,0,10
Total,6,4,2,2,0,10
,Attorney General - Republican,President Of The United States - Republican,,,,11
,David J Freed,Mitt Romney,Newt Gingrich,Rick Santorum,Ron Paul,11
David J Freed,0,1,0,0,0,11
Mitt Romney,,0,0,0,0,11
Newt Gingrich,,,1,0,0,11
Rick Santorum,,,,0,0,11
Ron Paul,,,,,0,11
Total,1,1,1,0,0,11
