col_1,col_2,col_3,division
,Senator In The General Assembly 5th District - Republican,Representative In Congress 1st District - Republican,All
,Michael J Tomlinson,John Featherman,All
Michael J Tomlinson,20,275,All
John Featherman,,12,All
Total,295,287,All
,Representative In Congress 1st District - Republican,Senator In The General Assembly 5th District - Republican,1
,John Featherman,Michael J Tomlinson,1
John Featherman,0,5,1
Michael J Tomlinson,,0,1
Total,5,5,1
,Senator In The General Assembly 5th District - Republican,Representative In Congress 1st District - Republican,2
,Michael J Tomlinson,John Featherman,2
Michael J Tomlinson,1,9,2
John Featherman,,0,2
Total,10,9,2
,Representative In Congress 1st District - Republican,Senator In The General Assembly 5th District - Republican,3
,John Featherman,Michael J Tomlinson,3
John Featherman,0,7,3
Michael J Tomlinson,,0,3
Total,7,7,3
,Representative In Congress 1st District - Republican,Senator In The General Assembly 5th District - Republican,4
,John Featherman,Michael J Tomlinson,4
John Featherman,1,12,4
Michael J Tomlinson,,1,4
Total,13,13,4
,Representative In Congress 1st District - Republican,Senator In The General Assembly 5th District - Republican,5
,John Featherman,Michael J Tomlinson,5
John Featherman,1,6,5
Michael J Tomlinson,,0,5
Total,7,6,5
,Representative In Congress 1st District - Republican,Senator In The General Assembly 5th District - Republican,6
,John Featherman,Michael J Tomlinson,6
John Featherman,1,10,6
Michael J Tomlinson,,0,6
Total,11,10,6
,Representative In Congress 1st District - Republican,Senator In The General Assembly 5th District - Republican,7
,John Featherman,Michael J Tomlinson,7
John Featherman,0,11,7
Michael J Tomlinson,,0,7
Total,11,11,7
,Senator In The General Assembly 5th District - Republican,Representative In Congress 1st District - Republican,8
,Michael J Tomlinson,John Featherman,8
Michael J Tomlinson,3,9,8
John Featherman,,0,8
Total,12,9,8
,Senator In The General Assembly 5th District - Republican,Representative In Congress 1st District - Republican,9
,Michael J Tomlinson,John Featherman,9
Michael J Tomlinson,1,2,9
John Featherman,,0,9
Total,3,2,9
,Representative In Congress 1st District - Republican,Senator In The General Assembly 5th District - Republican,10
,John Featherman,Michael J Tomlinson,10
John Featherman,1,10,10
Michael J Tomlinson,,0,10
Total,11,10,10
,Representative In Congress 1st District - Republican,Senator In The General Assembly 5th District - Republican,11
,John Featherman,Michael J Tomlinson,11
John Featherman,0,13,11
Michael J Tomlinson,,0,11
Total,13,13,11
,Senator In The General Assembly 5th District - Republican,Representative In Congress 1st District - Republican,12
,Michael J Tomlinson,John Featherman,12
Michael J Tomlinson,1,12,12
John Featherman,,0,12
Total,13,12,12
,Senator In The General Assembly 5th District - Republican,Representative In Congress 1st District - Republican,13
,Michael J Tomlinson,John Featherman,13
Michael J Tomlinson,3,20,13
John Featherman,,1,13
Total,23,21,13
,Representative In Congress 1st District - Republican,Senator In The General Assembly 5th District - Republican,14
,John Featherman,Michael J Tomlinson,14
John Featherman,1,5,14
Michael J Tomlinson,,0,14
Total,6,5,14
,Senator In The General Assembly 5th District - Republican,Representative In Congress 1st District - Republican,15
,Michael J Tomlinson,John Featherman,15
Michael J Tomlinson,1,13,15
John Featherman,,0,15
Total,14,13,15
,Representative In Congress 1st District - Republican,Senator In The General Assembly 5th District - Republican,16
,John Featherman,Michael J Tomlinson,16
John Featherman,0,6,16
Michael J Tomlinson,,0,16
Total,6,6,16
,Representative In Congress 1st District - Republican,Senator In The General Assembly 5th District - Republican,17
,John Featherman,Michael J Tomlinson,17
John Featherman,1,16,17
Michael J Tomlinson,,1,17
Total,17,17,17
,Senator In The General Assembly 5th District - Republican,Representative In Congress 1st District - Republican,18
,Michael J Tomlinson,John Featherman,18
Michael J Tomlinson,2,15,18
John Featherman,,1,18
Total,17,16,18
,Senator In The General Assembly 5th District - Republican,Representative In Congress 1st District - Republican,19
,Michael J Tomlinson,John Featherman,19
Michael J Tomlinson,2,21,19
John Featherman,,1,19
Total,23,22,19
,Representative In Congress 1st District - Republican,Senator In The General Assembly 5th District - Republican,20
,John Featherman,Michael J Tomlinson,20
John Featherman,0,7,20
Michael J Tomlinson,,0,20
Total,7,7,20
,Representative In Congress 1st District - Republican,Senator In The General Assembly 5th District - Republican,21
,John Featherman,Michael J Tomlinson,21
John Featherman,1,17,21
Michael J Tomlinson,,1,21
Total,18,18,21
,Representative In Congress 1st District - Republican,Senator In The General Assembly 5th District - Republican,22
,John Featherman,Michael J Tomlinson,22
John Featherman,0,7,22
Michael J Tomlinson,,0,22
Total,7,7,22
,Senator In The General Assembly 5th District - Republican,Representative In Congress 1st District - Republican,23
,Michael J Tomlinson,John Featherman,23
Michael J Tomlinson,2,10,23
John Featherman,,1,23
Total,12,11,23
,Representative In Congress 1st District - Republican,Senator In The General Assembly 5th District - Republican,24
,John Featherman,Michael J Tomlinson,24
John Featherman,0,10,24
Michael J Tomlinson,,0,24
Total,10,10,24
,Representative In Congress 1st District - Republican,Senator In The General Assembly 5th District - Republican,25
,John Featherman,Michael J Tomlinson,25
John Featherman,1,12,25
Michael J Tomlinson,,1,25
Total,13,13,25
,Representative In Congress 1st District - Republican,Senator In The General Assembly 5th District - Republican,26
,John Featherman,Michael J Tomlinson,26
John Featherman,0,10,26
Michael J Tomlinson,,0,26
Total,10,10,26
