col_1,col_2,col_3,col_4,division
,Representative In Congress 1st District - Republican,Auditor General - Republican,,All
,John Featherman,John Maher,Frank A Pinto,All
John Featherman,23,104,72,All
John Maher,,9,0,All
Frank A Pinto,,,9,All
Total,199,113,81,All
,Representative In Congress 1st District - Republican,Auditor General - Republican,,1
,John Featherman,John Maher,Frank A Pinto,1
John Featherman,1,7,4,1
John Maher,,0,0,1
Frank A Pinto,,,1,1
Total,12,7,5,1
,Representative In Congress 1st District - Republican,Auditor General - Republican,,2
,John Featherman,John Maher,Frank A Pinto,2
John Featherman,1,6,1,2
John Maher,,0,0,2
Frank A Pinto,,,0,2
Total,8,6,1,2
,Representative In Congress 1st District - Republican,Auditor General - Republican,,3
,John Featherman,John Maher,Frank A Pinto,3
John Featherman,1,8,3,3
John Maher,,0,0,3
Frank A Pinto,,,0,3
Total,12,8,3,3
,Representative In Congress 1st District - Republican,Auditor General - Republican,,4
,John Featherman,John Maher,Frank A Pinto,4
John Featherman,2,14,4,4
John Maher,,0,0,4
Frank A Pinto,,,0,4
Total,20,14,4,4
,Representative In Congress 1st District - Republican,Auditor General - Republican,,5
,John Featherman,John Maher,Frank A Pinto,5
John Featherman,0,9,8,5
John Maher,,1,0,5
Frank A Pinto,,,1,5
Total,17,10,9,5
,Representative In Congress 1st District - Republican,Auditor General - Republican,,6
,John Featherman,John Maher,Frank A Pinto,6
John Featherman,3,14,7,6
John Maher,,2,0,6
Frank A Pinto,,,0,6
Total,24,16,7,6
,Representative In Congress 1st District - Republican,Auditor General - Republican,,7
,John Featherman,John Maher,Frank A Pinto,7
John Featherman,0,1,1,7
John Maher,,1,0,7
Frank A Pinto,,,0,7
Total,2,2,1,7
,Representative In Congress 1st District - Republican,Auditor General - Republican,,8
,John Featherman,Frank A Pinto,John Maher,8
John Featherman,2,5,4,8
Frank A Pinto,,0,0,8
John Maher,,,0,8
Total,11,5,4,8
,Representative In Congress 1st District - Republican,Auditor General - Republican,,9
,John Featherman,John Maher,Frank A Pinto,9
John Featherman,1,8,4,9
John Maher,,1,0,9
Frank A Pinto,,,0,9
Total,13,9,4,9
,Representative In Congress 1st District - Republican,Auditor General - Republican,,11
,John Featherman,John Maher,Frank A Pinto,11
John Featherman,0,1,0,11
John Maher,,0,0,11
Frank A Pinto,,,0,11
Total,1,1,0,11
,Representative In Congress 1st District - Republican,Auditor General - Republican,,12
,John Featherman,Frank A Pinto,John Maher,12
John Featherman,0,3,2,12
Frank A Pinto,,0,0,12
John Maher,,,0,12
Total,5,3,2,12
,Auditor General - Republican,,Representative In Congress 1st District - Republican,13
,Frank A Pinto,John Maher,John Featherman,13
Frank A Pinto,0,0,2,13
John Maher,,0,0,13
John Featherman,,,0,13
Total,2,0,2,13
,Representative In Congress 1st District - Republican,Auditor General - Republican,,14
,John Featherman,John Maher,Frank A Pinto,14
John Featherman,2,10,8,14
John Maher,,0,0,14
Frank A Pinto,,,1,14
Total,20,10,9,14
,Auditor General - Republican,,Representative In Congress 1st District - Republican,15
,Frank A Pinto,John Maher,John Featherman,15
Frank A Pinto,5,0,0,15
John Maher,,3,0,15
John Featherman,,,0,15
Total,5,3,0,15
,Representative In Congress 1st District - Republican,Auditor General - Republican,,16
,John Featherman,Frank A Pinto,John Maher,16
John Featherman,2,6,5,16
Frank A Pinto,,1,0,16
John Maher,,,0,16
Total,13,7,5,16
,Representative In Congress 1st District - Republican,Auditor General - Republican,,17
,John Featherman,Frank A Pinto,John Maher,17
John Featherman,1,7,6,17
Frank A Pinto,,0,0,17
John Maher,,,0,17
Total,14,7,6,17
,Representative In Congress 1st District - Republican,Auditor General - Republican,,18
,John Featherman,Frank A Pinto,John Maher,18
John Featherman,3,5,3,18
Frank A Pinto,,0,0,18
John Maher,,,1,18
Total,11,5,4,18
,Representative In Congress 1st District - Republican,Auditor General - Republican,,19
,John Featherman,John Maher,Frank A Pinto,19
John Featherman,4,6,4,19
John Maher,,0,0,19
Frank A Pinto,,,0,19
Total,14,6,4,19
