col_1,col_2,col_3,col_4,division
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 182nd District - Democrat,,All
,Chaka Fattah,Babette Josephs,Brian K Sims,All
Chaka Fattah,88,"2,185","1,986",All
Babette Josephs,,385,0,All
Brian K Sims,,,484,All
Total,"4,259","2,570","2,470",All
