col_1,col_2,col_3,division
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,All
,Michael Patrick Mcgeehan,Robert A Brady,All
Michael Patrick Mcgeehan,101,887,All
Robert A Brady,,22,All
Total,988,909,All
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,1
,Michael Patrick Mcgeehan,Robert A Brady,1
Michael Patrick Mcgeehan,1,31,1
Robert A Brady,,0,1
Total,32,31,1
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 173rd District - Democrat,2
,Robert A Brady,Michael Patrick Mcgeehan,2
Robert A Brady,2,30,2
Michael Patrick Mcgeehan,,0,2
Total,32,30,2
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,3
,Michael Patrick Mcgeehan,Robert A Brady,3
Michael Patrick Mcgeehan,1,38,3
Robert A Brady,,0,3
Total,39,38,3
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,4
,Michael Patrick Mcgeehan,Robert A Brady,4
Michael Patrick Mcgeehan,4,56,4
Robert A Brady,,1,4
Total,60,57,4
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 173rd District - Democrat,5
,Robert A Brady,Michael Patrick Mcgeehan,5
Robert A Brady,2,21,5
Michael Patrick Mcgeehan,,1,5
Total,23,22,5
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,6
,Michael Patrick Mcgeehan,Robert A Brady,6
Michael Patrick Mcgeehan,3,28,6
Robert A Brady,,1,6
Total,31,29,6
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,7
,Michael Patrick Mcgeehan,Robert A Brady,7
Michael Patrick Mcgeehan,3,22,7
Robert A Brady,,1,7
Total,25,23,7
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,8
,Michael Patrick Mcgeehan,Robert A Brady,8
Michael Patrick Mcgeehan,0,30,8
Robert A Brady,,0,8
Total,30,30,8
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,9
,Michael Patrick Mcgeehan,Robert A Brady,9
Michael Patrick Mcgeehan,3,27,9
Robert A Brady,,0,9
Total,30,27,9
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,10
,Michael Patrick Mcgeehan,Robert A Brady,10
Michael Patrick Mcgeehan,4,29,10
Robert A Brady,,2,10
Total,33,31,10
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,11
,Michael Patrick Mcgeehan,Robert A Brady,11
Michael Patrick Mcgeehan,2,26,11
Robert A Brady,,0,11
Total,28,26,11
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,12
,Michael Patrick Mcgeehan,Robert A Brady,12
Michael Patrick Mcgeehan,4,34,12
Robert A Brady,,1,12
Total,38,35,12
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,13
,Michael Patrick Mcgeehan,Robert A Brady,13
Michael Patrick Mcgeehan,5,43,13
Robert A Brady,,0,13
Total,48,43,13
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,14
,Michael Patrick Mcgeehan,Robert A Brady,14
Michael Patrick Mcgeehan,6,33,14
Robert A Brady,,0,14
Total,39,33,14
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,15
,Michael Patrick Mcgeehan,Robert A Brady,15
Michael Patrick Mcgeehan,3,38,15
Robert A Brady,,2,15
Total,41,40,15
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,16
,Michael Patrick Mcgeehan,Robert A Brady,16
Michael Patrick Mcgeehan,3,23,16
Robert A Brady,,0,16
Total,26,23,16
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,17
,Michael Patrick Mcgeehan,Robert A Brady,17
Michael Patrick Mcgeehan,7,43,17
Robert A Brady,,1,17
Total,50,44,17
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,18
,Michael Patrick Mcgeehan,Robert A Brady,18
Michael Patrick Mcgeehan,6,35,18
Robert A Brady,,0,18
Total,41,35,18
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,19
,Michael Patrick Mcgeehan,Robert A Brady,19
Michael Patrick Mcgeehan,8,31,19
Robert A Brady,,1,19
Total,39,32,19
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,20
,Michael Patrick Mcgeehan,Robert A Brady,20
Michael Patrick Mcgeehan,1,35,20
Robert A Brady,,1,20
Total,36,36,20
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,21
,Michael Patrick Mcgeehan,Robert A Brady,21
Michael Patrick Mcgeehan,7,29,21
Robert A Brady,,2,21
Total,36,31,21
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,22
,Michael Patrick Mcgeehan,Robert A Brady,22
Michael Patrick Mcgeehan,4,32,22
Robert A Brady,,2,22
Total,36,34,22
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,23
,Michael Patrick Mcgeehan,Robert A Brady,23
Michael Patrick Mcgeehan,3,35,23
Robert A Brady,,1,23
Total,38,36,23
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,24
,Michael Patrick Mcgeehan,Robert A Brady,24
Michael Patrick Mcgeehan,8,51,24
Robert A Brady,,1,24
Total,59,52,24
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,25
,Michael Patrick Mcgeehan,Robert A Brady,25
Michael Patrick Mcgeehan,11,52,25
Robert A Brady,,0,25
Total,63,52,25
,Representative In The General Assembly 173rd District - Democrat,Representative In Congress 1st District - Democrat,26
,Michael Patrick Mcgeehan,Robert A Brady,26
Michael Patrick Mcgeehan,3,35,26
Robert A Brady,,1,26
Total,38,36,26
