col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Attorney General - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,All
,Patrick Murphy,Kathleen G Kane,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,All
Patrick Murphy,40,0,463,176,196,127,0,All
Kathleen G Kane,,20,155,165,111,62,0,All
Jewel Williams,,,128,0,0,0,0,All
J P Miranda,,,,33,0,0,0,All
Kenneth T Walker Jr,,,,,55,0,0,All
Jamil M Ali,,,,,,79,0,All
James K Johnson,,,,,,,0,All
Total,"1,002",513,746,374,362,268,0,All
,Attorney General - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,1
,Patrick Murphy,Kathleen G Kane,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,1
Patrick Murphy,4,0,22,14,5,3,0,1
Kathleen G Kane,,1,4,7,5,2,0,1
Jewel Williams,,,7,0,0,0,0,1
J P Miranda,,,,5,0,0,0,1
Kenneth T Walker Jr,,,,,3,0,0,1
Jamil M Ali,,,,,,2,0,1
James K Johnson,,,,,,,0,1
Total,48,19,33,26,13,7,0,1
,Representative In The General Assembly 197th District - Democrat,,,,,Attorney General - Democrat,,2
,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,Patrick Murphy,Kathleen G Kane,2
Jewel Williams,11,0,0,0,0,32,10,2
J P Miranda,,6,0,0,0,5,12,2
Kenneth T Walker Jr,,,0,0,0,7,5,2
Jamil M Ali,,,,2,0,1,3,2
James K Johnson,,,,,0,0,0,2
Patrick Murphy,,,,,,3,0,2
Kathleen G Kane,,,,,,,1,2
Total,53,23,12,6,0,48,31,2
,Attorney General - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,3
,Kathleen G Kane,Patrick Murphy,Jewel Williams,J P Miranda,Jamil M Ali,Kenneth T Walker Jr,James K Johnson,3
Kathleen G Kane,5,0,11,15,4,12,0,3
Patrick Murphy,,1,23,8,7,3,0,3
Jewel Williams,,,8,0,0,0,0,3
J P Miranda,,,,0,0,0,0,3
Jamil M Ali,,,,,6,0,0,3
Kenneth T Walker Jr,,,,,,1,0,3
James K Johnson,,,,,,,0,3
Total,47,42,42,23,17,16,0,3
,Attorney General - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,4
,Patrick Murphy,Kathleen G Kane,Jamil M Ali,Jewel Williams,Kenneth T Walker Jr,J P Miranda,James K Johnson,4
Patrick Murphy,0,0,16,17,8,2,0,4
Kathleen G Kane,,1,6,9,6,9,0,4
Jamil M Ali,,,15,0,0,0,0,4
Jewel Williams,,,,11,0,0,0,4
Kenneth T Walker Jr,,,,,4,0,0,4
J P Miranda,,,,,,4,0,4
James K Johnson,,,,,,,0,4
Total,43,31,37,37,18,15,0,4
,Attorney General - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,5
,Patrick Murphy,Kathleen G Kane,Jewel Williams,Jamil M Ali,J P Miranda,Kenneth T Walker Jr,James K Johnson,5
Patrick Murphy,1,0,23,13,6,9,0,5
Kathleen G Kane,,2,12,11,14,7,0,5
Jewel Williams,,,11,0,0,0,0,5
Jamil M Ali,,,,10,0,0,0,5
J P Miranda,,,,,1,0,0,5
Kenneth T Walker Jr,,,,,,2,0,5
James K Johnson,,,,,,,0,5
Total,52,46,46,34,21,18,0,5
,Attorney General - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,6
,Patrick Murphy,Kathleen G Kane,Jewel Williams,Kenneth T Walker Jr,J P Miranda,Jamil M Ali,James K Johnson,6
Patrick Murphy,1,0,24,19,8,5,0,6
Kathleen G Kane,,0,5,4,4,0,0,6
Jewel Williams,,,3,0,0,0,0,6
Kenneth T Walker Jr,,,,7,0,0,0,6
J P Miranda,,,,,2,0,0,6
Jamil M Ali,,,,,,1,0,6
James K Johnson,,,,,,,0,6
Total,57,13,32,30,14,6,0,6
,Attorney General - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,7
,Patrick Murphy,Kathleen G Kane,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,7
Patrick Murphy,1,0,32,14,12,7,0,7
Kathleen G Kane,,1,13,15,5,7,0,7
Jewel Williams,,,9,0,0,0,0,7
J P Miranda,,,,4,0,0,0,7
Kenneth T Walker Jr,,,,,4,0,0,7
Jamil M Ali,,,,,,6,0,7
James K Johnson,,,,,,,0,7
Total,66,41,54,33,21,20,0,7
,Attorney General - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,8
,Patrick Murphy,Kathleen G Kane,Jamil M Ali,Jewel Williams,J P Miranda,Kenneth T Walker Jr,James K Johnson,8
Patrick Murphy,4,0,23,33,13,4,0,8
Kathleen G Kane,,0,9,8,2,6,0,8
Jamil M Ali,,,14,0,0,0,0,8
Jewel Williams,,,,5,0,0,0,8
J P Miranda,,,,,0,0,0,8
Kenneth T Walker Jr,,,,,,0,0,8
James K Johnson,,,,,,,0,8
Total,77,25,46,46,15,10,0,8
,Attorney General - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,9
,Patrick Murphy,Kathleen G Kane,Jewel Williams,Kenneth T Walker Jr,J P Miranda,Jamil M Ali,James K Johnson,9
Patrick Murphy,1,0,35,13,9,4,0,9
Kathleen G Kane,,1,10,8,9,0,0,9
Jewel Williams,,,13,0,0,0,0,9
Kenneth T Walker Jr,,,,3,0,0,0,9
J P Miranda,,,,,0,0,0,9
Jamil M Ali,,,,,,1,0,9
James K Johnson,,,,,,,0,9
Total,62,28,58,24,18,5,0,9
,Representative In The General Assembly 197th District - Democrat,,,,,Attorney General - Democrat,,10
,Kenneth T Walker Jr,Jewel Williams,J P Miranda,Jamil M Ali,James K Johnson,Patrick Murphy,Kathleen G Kane,10
