col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,All
,Mike Stack,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Vince Gillen,Caren Gansman Moskowitz,Leslie S Richards,Olivia E Brady,Patrick J Eiding,All
Mike Stack,113,252,231,216,148,146,148,146,146,142,All
Catherine G Scott,,4,248,237,155,156,156,154,155,155,All
Kelly Lynn Devine,,,3,239,155,155,152,154,157,152,All
D Gregory Holt,,,,0,148,149,146,147,146,147,All
Louis J Farinella,,,,,1,153,145,152,149,151,All
Vince Gillen,,,,,,0,147,151,151,151,All
Caren Gansman Moskowitz,,,,,,,0,146,148,149,All
Leslie S Richards,,,,,,,,0,148,146,All
Olivia E Brady,,,,,,,,,0,149,All
Patrick J Eiding,,,,,,,,,,0,All
Total,393,290,265,248,166,162,161,160,160,160,All
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,7
,Mike Stack,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Olivia E Brady,Vince Gillen,Caren Gansman Moskowitz,Patrick J Eiding,Leslie S Richards,7
Mike Stack,39,63,58,52,27,26,26,26,24,24,7
Catherine G Scott,,3,71,69,33,32,32,33,32,31,7
Kelly Lynn Devine,,,1,70,33,34,33,31,31,30,7
D Gregory Holt,,,,0,33,32,33,30,32,30,7
Louis J Farinella,,,,,1,31,32,30,32,31,7
Olivia E Brady,,,,,,0,31,29,31,27,7
Vince Gillen,,,,,,,0,28,30,31,7
Caren Gansman Moskowitz,,,,,,,,0,30,28,7
Patrick J Eiding,,,,,,,,,0,28,7
Leslie S Richards,,,,,,,,,,0,7
Total,111,88,79,74,37,35,35,34,33,32,7
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,18
,Mike Stack,Kelly Lynn Devine,Catherine G Scott,D Gregory Holt,Caren Gansman Moskowitz,Patrick J Eiding,Olivia E Brady,Leslie S Richards,Vince Gillen,Louis J Farinella,18
Mike Stack,11,34,31,30,27,25,24,23,23,21,18
Kelly Lynn Devine,,1,32,32,27,25,25,24,24,22,18
Catherine G Scott,,,0,31,27,26,24,24,23,22,18
D Gregory Holt,,,,0,26,24,23,23,23,22,18
Caren Gansman Moskowitz,,,,,0,25,24,24,23,22,18
Patrick J Eiding,,,,,,0,23,23,23,22,18
Olivia E Brady,,,,,,,0,24,24,22,18
Leslie S Richards,,,,,,,,0,23,22,18
Vince Gillen,,,,,,,,,0,22,18
Louis J Farinella,,,,,,,,,,0,18
Total,46,37,34,32,28,27,25,24,24,22,18
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,21
,Mike Stack,D Gregory Holt,Kelly Lynn Devine,Catherine G Scott,Leslie S Richards,Louis J Farinella,Olivia E Brady,Patrick J Eiding,Vince Gillen,Caren Gansman Moskowitz,21
Mike Stack,11,38,36,35,27,27,25,25,25,24,21
D Gregory Holt,,0,34,33,25,24,24,24,24,24,21
Kelly Lynn Devine,,,0,35,26,26,25,25,25,24,21
Catherine G Scott,,,,0,25,26,25,25,25,24,21
Leslie S Richards,,,,,0,26,25,24,24,24,21
Louis J Farinella,,,,,,0,25,25,25,24,21
Olivia E Brady,,,,,,,0,24,24,24,21
Patrick J Eiding,,,,,,,,0,25,24,21
Vince Gillen,,,,,,,,,0,24,21
Caren Gansman Moskowitz,,,,,,,,,,0,21
Total,52,38,36,35,27,27,25,25,25,24,21
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,22
,Mike Stack,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Vince Gillen,Caren Gansman Moskowitz,Louis J Farinella,Leslie S Richards,Patrick J Eiding,Olivia E Brady,22
Mike Stack,10,43,31,28,21,21,21,20,18,18,22
Catherine G Scott,,0,33,30,23,21,21,21,20,20,22
Kelly Lynn Devine,,,1,30,21,19,21,21,20,20,22
D Gregory Holt,,,,0,19,17,19,19,18,18,22
Vince Gillen,,,,,0,21,21,21,21,20,22
Caren Gansman Moskowitz,,,,,,0,19,20,19,19,22
Louis J Farinella,,,,,,,0,21,20,20,22
Leslie S Richards,,,,,,,,0,20,20,22
Patrick J Eiding,,,,,,,,,0,20,22
Olivia E Brady,,,,,,,,,,0,22
Total,57,45,34,30,24,23,23,22,21,20,22
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,23
,Mike Stack,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Leslie S Richards,Vince Gillen,Caren Gansman Moskowitz,Louis J Farinella,Olivia E Brady,Patrick J Eiding,23
Mike Stack,23,39,37,36,27,26,25,25,25,25,23
Catherine G Scott,,1,36,36,26,26,25,25,25,25,23
Kelly Lynn Devine,,,0,36,26,26,25,25,25,25,23
D Gregory Holt,,,,0,26,26,25,25,25,25,23
Leslie S Richards,,,,,0,26,25,25,25,25,23
Vince Gillen,,,,,,0,25,25,25,25,23
Caren Gansman Moskowitz,,,,,,,0,24,25,25,23
Louis J Farinella,,,,,,,,0,24,24,23
Olivia E Brady,,,,,,,,,0,25,23
Patrick J Eiding,,,,,,,,,,0,23
Total,64,40,37,36,27,26,25,25,25,25,23
,Delegate To The Democratic National Convention 13th District,,,,,,,,,Senator In The General Assembly 5th District - Democrat,24
,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Olivia E Brady,Leslie S Richards,Louis J Farinella,Vince Gillen,Caren Gansman Moskowitz,Patrick J Eiding,Mike Stack,24
Catherine G Scott,0,21,18,16,14,14,14,13,13,21,24
Kelly Lynn Devine,,0,17,15,13,13,13,13,12,17,24
D Gregory Holt,,,0,11,11,11,11,11,11,14,24
Olivia E Brady,,,,0,14,13,13,13,12,15,24
Leslie S Richards,,,,,0,13,13,12,12,13,24
Louis J Farinella,,,,,,0,14,12,13,12,24
Vince Gillen,,,,,,,0,12,13,12,24
Caren Gansman Moskowitz,,,,,,,,0,12,12,24
Patrick J Eiding,,,,,,,,,0,11,24
Mike Stack,,,,,,,,,,5,24
Total,26,21,18,16,14,14,14,13,13,26,24
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,25
,Mike Stack,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Patrick J Eiding,Caren Gansman Moskowitz,Leslie S Richards,Olivia E Brady,Vince Gillen,25
Mike Stack,14,20,18,18,15,14,13,12,13,13,25
Catherine G Scott,,0,20,20,14,14,13,13,13,13,25
Kelly Lynn Devine,,,0,20,15,14,13,14,13,13,25
D Gregory Holt,,,,0,14,13,13,13,13,13,25
Louis J Farinella,,,,,0,15,14,14,14,14,25
Patrick J Eiding,,,,,,0,14,14,14,14,25
Caren Gansman Moskowitz,,,,,,,0,13,14,14,25
Leslie S Richards,,,,,,,,0,13,13,25
Olivia E Brady,,,,,,,,,0,14,25
Vince Gillen,,,,,,,,,,0,25
Total,37,22,21,20,18,16,14,14,14,14,25
